Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
1.58	0.226	-0.019	0.129	0.245	-0.082	0.186
1.60	0.228	-0.073	0.229	0.243	-0.061	-0.392
1.62	0.221	-0.049	1.614	0.243	-0.095	-1.080
1.64	0.224	0.045	0.748	0.239	-0.132	-0.563
1.66	0.226	0.013	-1.334	0.237	-0.117	0.035
1.68	0.225	-0.065	-1.088	0.235	-0.122	0.279
1.70	0.221	-0.069	0.842	0.232	-0.111	0.508
1.72	0.221	0.009	1.179	0.230	-0.073	-0.437
1.74	0.223	0.019	-0.387	0.231	-0.124	-1.394
1.76	0.223	-0.025	-1.404	0.225	-0.187	0.107
1.78	0.222	-0.052	-1.585	0.220	-0.117	1.467
1.80	0.221	-0.095	-1.158	0.221	-0.081	0.780
1.82	0.218	-0.130	0.686	0.218	-0.075	-0.475
1.84	0.214	-0.058	2.102	0.219	-0.116	-1.092
1.86	0.216	-0.017	2.014	0.213	-0.152	-0.119
1.88	0.212	0.033	1.190	0.212	-0.115	0.650
1.90	0.218	0.061	-0.841	0.209	-0.111	0.703
1.92	0.218	-0.032	-1.441	0.206	-0.063	-0.184
1.94	0.215	-0.046	0.068	0.209	-0.131	-0.614
1.96	0.214	0.007	0.234	0.199	-0.141	1.081
1.98	0.217	-0.020	-0.313	0.201	-0.032	0.552
2.00	0.213	-0.026	-0.146	0.203	-0.099	-0.775
2.02	0.216	-0.021	-0.177	0.196	-0.116	0.076
2.04	0.213	-0.036	0.031	0.197	-0.088	0.735
2.06	0.214	-0.015	0.118	0.193	-0.085	1.379
2.08	0.213	-0.044	0.745	0.192	-0.019	1.287
2.10	0.210	0.003	1.715	0.194	-0.024	0.715
2.12	0.213	0.058	1.117	0.190	-0.005	0.666
2.14	0.213	0.070	-0.465	0.193	0.017	0.060
2.16	0.217	0.026	-1.349	0.192	-0.003	-0.404
2.18	0.215	-0.022	-0.361	0.193	-0.023	0.102
2.20	0.215	-0.013	1.620	0.190	-0.002	0.808
2.22	0.212	0.077	1.958	0.193	0.035	0.488
2.24	0.219	0.122	-0.168	0.193	0.007	0.520
2.26	0.220	0.050	-1.464	0.192	0.039	1.193
2.28	0.220	0.009	-0.405	0.194	0.077	0.994
2.30	0.218	0.037	0.681	0.196	0.079	0.752
2.32	0.222	0.072	0.199	0.197	0.096	0.768
2.34	0.222	0.052	-0.696	0.199	0.127	0.044
2.36	0.224	0.033	-0.996	0.203	0.116	-1.314
2.38	0.224	-0.011	-0.191	0.205	0.044	-1.271
2.40	0.222	0.005	1.374	0.204	0.031	0.260
2.42	0.223	0.084	1.169	0.205	0.077	0.903
2.44	0.227	0.086	-0.515	0.208	0.097	0.313
2.46	0.228	0.025	-0.641	0.210	0.067	0.477
2.48	0.226	0.043	0.094	0.209	0.102	1.169
2.50	0.230	0.040	0.416	0.214	0.147	0.534
2.52	0.228	0.059	0.598	0.216	0.125	-0.163
2.54	0.232	0.090	-0.412	0.218	0.118	0.002
2.56	0.233	0.045	-1.362	0.220	0.122	0.255
2.58	0.234	0.002	-0.822	0.223	0.151	-0.383
2.60	0.232	-0.010	0.706	0.228	0.112	-1.177
2.62	0.232	0.060	1.067	0.227	0.067	-0.405
2.64	0.236	0.056	0.277	0.229	0.096	0.382
2.66	0.234	0.049	0.161	0.232	0.110	0.059
2.68	0.237	0.077	-0.489	0.234	0.097	-0.272
2.70	0.239	0.035	-1.174	0.235	0.083	0.039
2.72	0.239	-0.007	-0.395	0.237	0.098	0.378
2.74	0.237	0.023	0.297	0.240	0.105	0.390
2.76	0.240	0.042	-0.465	0.241	0.127	-0.193
2.78	0.240	-0.020	-0.482	0.246	0.098	-0.878
2.80	0.237	0.014	-0.211	0.244	0.074	-0.782
2.82	0.241	0.022	-1.677	0.248	0.083	-1.220
2.84	0.241	-0.096	-1.123	0.250	0.015	-1.092
2.86	0.235	-0.090	2.132	0.247	0.007	0.351
2.88	0.235	0.039	3.161	0.249	0.047	0.968
2.90	0.238	0.109	0.912	0.250	0.076	0.264
2.92	0.241	0.072	-1.468	0.253	0.062	-0.795
2.94	0.241	0.004	-1.876	0.252	0.025	-1.082
2.96	0.240	-0.017	-1.340	0.253	0.013	-1.023
2.98	0.241	-0.035	-1.126	0.253	-0.008	-1.175
3.00	0.240	-0.084	-0.091	0.253	-0.035	-1.187
3.02	0.235	-0.043	0.980	0.252	-0.069	-0.691
3.04	0.238	0.008	-0.229	0.249	-0.073	0.161
3.06	0.238	-0.061	-1.111	0.248	-0.026	-0.401
3.08	0.234	-0.062	-0.904	0.251	-0.091	-1.032
3.10	0.236	-0.105	-0.229	0.243	-0.111	0.047
3.12	0.228	-0.073	0.521	0.244	-0.036	-0.700
3.14	0.234	-0.058	0.061	0.247	-0.155	-0.605
3.16	0.226	-0.062	-0.592	0.235	-0.138	2.401
3.18	0.233	-0.109	-0.031	0.238	0.009	2.459
3.20	0.221	-0.111	2.472	0.239	0.027	-0.321
3.22	0.224	0.040	2.712	0.241	-0.049	-1.548
3.24	0.226	0.059	0.128	0.235	-0.074	-1.087
3.26	0.228	0.024	-1.801	0.237	-0.063	-1.433
3.28	0.227	-0.043	-2.227	0.234	-0.124	-1.878
3.30	0.226	-0.077	-1.627	0.232	-0.188	-0.346
3.32	0.224	-0.140	0.387	0.224	-0.133	0.991
3.34	0.217	-0.061	2.169	0.228	-0.098	0.259
3.36	0.222	0.019	0.701	0.222	-0.138	-0.001
3.38	0.221	-0.031	-0.972	0.220	-0.115	0.367
3.40	0.220	-0.053	-1.252	0.218	-0.109	0.300
3.42	0.219	-0.100	-0.479	0.216	-0.109	0.450
3.44	0.215	-0.073	0.518	0.213	-0.102	0.948
3.46	0.217	-0.067	0.899	0.211	-0.051	0.660
3.48	0.211	-0.042	1.312	0.213	-0.069	-0.004
3.50	0.214	0.014	0.390	0.208	-0.069	-0.108
3.52	0.214	-0.020	-0.773	0.209	-0.050	-1.110
3.54	0.213	-0.043	-0.755	0.208	-0.106	-2.072
3.56	0.212	-0.068	0.085	0.206	-0.190	-0.501
3.58	0.209	-0.035	0.762	0.198	-0.159	2.425
3.60	0.211	-0.007	0.192	0.197	-0.029	2.571
3.62	0.210	-0.030	-0.239	0.199	-0.013	0.672
3.64	0.210	-0.051	0.668	0.197	-0.035	-0.054
3.66	0.206	0.002	1.330	0.197	-0.032	0.046
3.68	0.210	0.046	0.121	0.196	-0.031	0.261
3.70	0.210	-0.002	-0.772	0.196	-0.020	0.409
3.72	0.209	-0.012	-0.474	0.196	-0.013	0.463
3.74	0.210	-0.029	0.331	0.195	-0.005	0.620
3.76	0.207	0.006	0.986	0.195	0.016	0.575
3.78	0.211	0.026	0.807	0.196	0.026	0.142
3.80	0.208	0.037	0.509	0.196	0.020	-0.209
3.82	0.212	0.061	-0.381	0.197	0.015	-0.283
3.84	0.212	0.018	-0.912	0.198	-0.007	0.389
3.86	0.212	-0.010	0.068	0.196	0.014	1.614
3.88	0.210	0.013	1.368	0.197	0.091	1.327
3.90	0.212	0.075	1.322	0.201	0.102	-0.376
3.92	0.215	0.090	0.098	0.203	0.041	-0.592
3.94	0.216	0.066	-0.681	0.201	0.038	0.930
3.96	0.217	0.048	-0.709	0.203	0.101	1.605
3.98	0.218	0.042	-0.785	0.206	0.133	0.905
4.00	0.219	0.006	-0.385	0.209	0.128	0.239
4.02	0.217	0.030	0.064	0.210	0.145	-0.601
4.04	0.222	0.008	0.589	0.215	0.128	-2.095
4.06	0.216	0.020	2.296	0.218	0.014	-1.347
4.08	0.220	0.145	1.923	0.213	0.019	1.751
4.10	0.225	0.143	-0.465	0.216	0.135	2.641
4.12	0.227	0.090	-1.465	0.221	0.172	1.208
4.14	0.228	0.061	-1.315	0.223	0.181	-0.448
4.16	0.229	0.045	-1.050	0.228	0.154	-1.957
4.18	0.230	0.002	-0.025	0.231	0.070	-1.778
4.20	0.227	0.025	1.590	0.229	0.055	-0.269
4.22	0.230	0.109	1.192	0.232	0.079	0.467
4.24	0.234	0.106	-0.753	0.233	0.090	0.433
4.26	0.235	0.058	-1.760	0.236	0.097	0.130
4.28	0.236	-0.000	-1.069	0.237	0.091	-0.012
4.30	0.234	-0.006	0.635	0.239	0.109	-0.582
4.32	0.234	0.065	0.767	0.243	0.053	-0.587
4.34	0.239	0.045	-0.041	0.239	0.073	-0.045
4.36	0.236	0.017	0.819	0.246	0.085	-0.818
4.38	0.237	0.093	1.007	0.244	0.020	-0.747
4.40	0.242	0.102	-0.581	0.245	0.038	-0.017
4.42	0.243	0.045	-1.227	0.246	0.038	-0.004
4.44	0.242	0.026	-0.732	0.247	0.038	0.008
4.46	0.243	0.025	-0.429	0.248	0.035	0.049
4.48	0.244	0.014	-0.300	0.248	0.035	0.155
4.50	0.244	0.012	-0.188	0.249	0.059	-0.500
4.52	0.244	0.007	-0.142	0.252	0.033	-1.764
4.54	0.244	0.007	-0.152	0.251	-0.047	-1.503
4.56	0.245	0.005	-0.343	0.248	-0.056	0.011
4.58	0.244	-0.010	-0.456	0.248	-0.009	0.079
4.60	0.244	-0.011	-0.643	0.250	-0.034	-0.707
4.62	0.244	-0.026	-1.056	0.246	-0.068	-0.368
4.64	0.244	-0.076	-0.426	0.245	-0.048	-0.024
4.66	0.240	-0.070	1.219	0.245	-0.054	-0.229
4.68	0.239	0.006	1.355	0.243	-0.063	-0.259
4.70	0.241	0.022	-0.188	0.243	-0.066	-0.237
4.72	0.241	-0.020	-1.062	0.241	-0.073	-0.175
4.74	0.240	-0.044	-0.859	0.239	-0.076	-0.062
4.76	0.239	-0.045	-0.865	0.237	-0.059	-0.579
4.78	0.239	-0.081	-0.657	0.238	-0.098	-1.017
4.80	0.235	-0.078	-0.067	0.234	-0.135	-0.037
4.82	0.236	-0.099	1.074	0.231	-0.100	0.881
4.84	0.229	-0.034	1.937	0.229	-0.054	-0.085
4.86	0.235	0.037	0.216	0.231	-0.100	-1.216
4.88	0.234	-0.028	-1.536	0.225	-0.148	-0.437
4.90	0.233	-0.060	-1.680	0.223	-0.114	0.337
4.92	0.232	-0.092	-1.571	0.222	-0.116	0.402
4.94	0.230	-0.154	0.021	0.219	-0.102	0.415
4.96	0.222	-0.088	1.493	0.217	-0.098	0.291
4.98	0.228	-0.066	1.576	0.214	-0.076	-0.316
5.00	0.220	-0.032	1.658	0.216	-0.127	-0.295
5.02	0.225	0.038	0.081	0.208	-0.107	0.558
5.04	0.224	-0.035	-1.178	0.211	-0.067	-0.069
5.06	0.223	-0.051	-0.649	0.207	-0.120	-0.297
5.08	0.222	-0.052	-0.374	0.205	-0.101	0.340
5.10	0.221	-0.056	-0.383	0.203	-0.091	0.374
5.12	0.220	-0.065	-0.473	0.202	-0.083	0.311
5.14	0.219	-0.099	0.379	0.200	-0.078	0.250
5.16	0.214	-0.053	1.242	0.199	-0.087	0.754
5.18	0.217	-0.006	0.322	0.195	-0.048	1.185
5.20	0.216	-0.038	-0.677	0.197	-0.012	0.409
5.22	0.215	-0.075	-0.075	0.196	-0.034	-0.265
5.24	0.211	-0.039	0.542	0.195	-0.041	-0.094
5.26	0.214	-0.009	-0.467	0.195	-0.050	0.622
5.28	0.213	-0.084	-0.443	0.192	-0.008	0.969
5.30	0.208	-0.072	1.355	0.195	0.020	0.063
5.32	0.208	0.016	1.372	0.195	-0.026	0.037
5.34	0.212	0.008	0.312	0.192	-0.016	1.474
5.36	0.209	-0.012	0.677	0.192	0.066	1.552
5.38	0.209	0.046	0.566	0.197	0.081	0.145
5.40	0.212	0.041	-0.618	0.197	0.049	-0.472
5.42	0.212	0.001	-0.893	0.198	0.045	-0.321
5.44	0.212	-0.030	0.308	0.198	0.045	-0.263
5.46	0.209	0.019	1.317	0.200	0.025	0.306
5.48	0.213	0.066	0.437	0.199	0.035	1.693
5.50	0.213	0.036	-0.585	0.200	0.118	1.901
5.52	0.214	0.021	-0.745	0.205	0.146	0.510
5.54	0.214	0.007	-0.687	0.207	0.126	-0.413
5.56	0.214	-0.017	-0.026	0.209	0.111	-0.511
5.58	0.212	-0.014	1.280	0.211	0.093	-0.092
5.60	0.212	0.066	1.080	0.212	0.127	-0.445
5.62	0.217	0.078	-1.023	0.218	0.095	-1.435
5.64	0.218	-0.016	-1.319	0.217	0.021	-0.327
5.66	0.214	-0.046	1.341	0.216	0.058	1.724
5.68	0.212	0.079	2.375	0.218	0.137	1.771
5.70	0.220	0.110	0.659	0.223	0.162	0.272
5.72	0.218	0.080	-0.288	0.226	0.128	-0.548
5.74	0.222	0.093	-0.917	0.227	0.116	-0.263
5.76	0.223	0.030	-0.830	0.230	0.124	-0.116
5.78	0.221	0.046	-0.068	0.233	0.120	-0.331
5.80	0.225	0.064	-0.658	0.235	0.109	-0.498
5.82	0.226	-0.018	0.261	0.237	0.093	-0.304
5.84	0.221	0.052	1.920	0.238	0.093	-0.009
5.86	0.228	0.132	0.534	0.241	0.099	0.007
5.88	0.230	0.074	-0.964	0.242	0.114	-0.719
5.90	0.230	0.050	-0.756	0.247	0.046	-0.533
5.92	0.231	0.047	-0.538	0.242	0.068	0.609
5.94	0.232	0.040	-0.638	0.249	0.126	-0.518
5.96	0.233	0.024	-0.862	0.250	0.039	-1.342
5.98	0.234	-0.015	-0.268	0.249	0.040	-0.826
6.00	0.231	0.013	0.454	0.252	0.023	-0.844
6.02	0.235	0.026	0.307	0.250	-0.008	-0.193
6.04	0.233	0.002	0.945	0.251	0.014	0.408
6.06	0.232	0.069	1.145	0.251	0.019	0.450
6.08	0.236	0.090	-0.458	0.251	0.044	-0.082
6.10	0.238	0.042	-1.652	0.254	0.032	-1.285
6.12	0.238	-0.002	-1.567	0.253	-0.037	-1.238
6.14	0.238	-0.043	-0.318	0.250	-0.029	-0.576
6.16	0.235	-0.024	1.265	0.253	-0.041	-0.598
6.18	0.235	0.043	1.192	0.249	-0.072	0.054
6.20	0.238	0.052	-0.282	0.248	-0.024	0.056
6.22	0.238	0.018	-1.299	0.250	-0.048	-0.849
6.24	0.238	-0.010	-1.736	0.246	-0.092	-0.428
6.26	0.239	-0.063	-1.320	0.244	-0.057	-0.272
6.28	0.235	-0.084	0.210	0.246	-0.083	-0.771
6.30	0.235	-0.071	2.233	0.241	-0.119	-0.082
6.32	0.230	0.039	2.524	0.239	-0.087	0.517
6.34	0.237	0.096	-0.177	0.238	-0.061	-0.361
6.36	0.237	0.012	-2.080	0.239	-0.104	-1.120
6.38	0.237	-0.034	-1.816	0.234	-0.147	-0.201
6.40	0.236	-0.082	-0.360	0.231	-0.114	0.784
6.42	0.232	-0.038	0.703	0.229	-0.071	-0.108
6.44	0.235	-0.021	0.272	0.230	-0.106	-1.529
6.46	0.232	-0.031	-0.111	0.225	-0.167	-1.349
6.48	0.234	-0.037	-0.144	0.222	-0.187	0.158
6.50	0.230	-0.038	-0.072	0.217	-0.162	1.701
6.52	0.232	-0.023	-0.590	0.215	-0.085	1.606
6.54	0.230	-0.073	-0.529	0.215	-0.074	0.316
6.56	0.228	-0.073	0.738	0.212	-0.086	-0.452
6.58	0.227	-0.031	1.346	0.211	-0.104	-0.598
6.60	0.226	0.015	0.440	0.208	-0.122	-0.078
6.62	0.229	-0.000	-0.991	0.206	-0.105	0.392
6.64	0.228	-0.068	-0.557	0.204	-0.096	0.411
6.66	0.224	-0.044	0.809	0.202	-0.090	0.426
6.68	0.225	0.004	0.543	0.200	-0.078	0.310
6.70	0.225	-0.010	-0.363	0.199	-0.077	0.226
6.72	0.225	-0.024	-0.860	0.197	-0.069	0.147
6.74	0.224	-0.047	-1.010	0.197	-0.081	0.394
6.76	0.223	-0.068	-0.708	0.192	-0.035	-0.036
6.78	0.222	-0.111	1.005	0.197	-0.072	-0.724
6.80	0.216	-0.024	2.334	0.190	-0.120	0.968
6.82	0.221	0.058	0.371	0.190	-0.037	2.671
6.84	0.221	-0.007	-1.661	0.189	0.043	1.900
6.86	0.221	-0.076	-0.820	0.193	0.066	-0.183
6.88	0.216	-0.064	1.233	0.193	0.010	-1.185
6.90	0.217	0.024	1.257	0.192	-0.014	-0.614
6.92	0.220	0.008	0.063	0.192	-0.024	0.529
6.94	0.217	0.003	-0.261	0.190	0.025	0.965
6.96	0.220	0.014	-0.965	0.194	0.029	0.622
6.98	0.220	-0.076	0.081	0.191	0.035	0.821
7.00	0.213	-0.006	1.892	0.195	0.076	0.481
7.02	0.219	0.081	0.334	0.196	0.047	0.470
7.04	0.220	0.013	-1.400	0.195	0.081	0.952
7.06	0.219	-0.041	-0.426	0.199	0.111	0.316
7.08	0.216	-0.024	1.447	0.200	0.096	-0.380
7.10	0.217	0.063	1.292	0.203	0.085	-0.541
7.12	0.221	0.068	-0.647	0.204	0.057	0.142
7.14	0.221	0.015	-1.590	0.204	0.074	1.518
7.16	0.222	-0.054	-0.160	0.206	0.148	1.549
7.18	0.215	0.015	1.129	0.212	0.160	0.356
7.20	0.223	0.072	-0.685	0.213	0.145	-0.318
7.22	0.223	-0.061	-0.599	0.216	0.157	-1.205
7.24	0.216	-0.019	1.946	0.221	0.094	-1.695
7.26	0.220	0.099	1.223	0.220	0.039	-0.036
7.28	0.224	0.076	-1.332	0.220	0.108	0.973
7.30	0.225	-0.033	-0.882	0.226	0.113	0.455
7.32	0.218	0.018	0.690	0.224	0.117	0.209
7.34	0.226	0.057	-0.007	0.231	0.117	0.077
7.36	0.223	-0.004	0.097	0.229	0.111	0.350
7.38	0.224	0.030	1.229	0.234	0.147	-0.038
7.40	0.224	0.081	0.880	0.237	0.113	-0.556
7.42	0.228	0.086	-0.433	0.238	0.104	-0.161
7.44	0.228	0.048	-1.288	0.240	0.110	0.101
7.46	0.229	0.027	-1.546	0.243	0.112	0.055
7.48	0.230	-0.014	-1.439	0.244	0.130	-0.778
7.50	0.230	-0.076	0.420	0.249	0.099	-2.193
7.52	0.223	0.012	1.832	0.250	-0.011	-1.393
7.54	0.231	0.082	-0.179	0.245	0.019	0.466
7.56	0.231	-0.044	-0.382	0.251	0.073	-0.244
7.58	0.224	0.012	1.522	0.251	-0.004	-0.562
7.60	0.231	0.090	0.528	0.248	0.017	0.415
7.62	0.231	0.044	-0.967	0.252	0.047	0.065
7.64	0.232	0.019	-1.204	0.252	0.006	0.169
7.66	0.232	-0.006	-1.076	0.250	0.059	0.029
7.68	0.232	-0.043	-0.086	0.256	0.032	-1.039
7.70	0.228	-0.006	0.689	0.252	-0.026	-0.354
7.72	0.232	0.025	-0.191	0.252	0.030	-0.199
7.74	0.232	-0.035	-0.407	0.255	-0.007	-1.113
7.76	0.228	-0.008	0.080	0.252	-0.038	-1.055
7.78	0.232	0.007	-0.751	0.253	-0.055	-0.742
7.80	0.232	-0.081	0.078	0.250	-0.076	-0.023
7.82	0.224	-0.009	1.460	0.249	-0.035	-0.225
7.84	0.231	0.056	-0.395	0.250	-0.075	-0.900
7.86	0.230	-0.029	-1.945	0.245	-0.091	-0.699
7.88	0.229	-0.081	-0.894	0.246	-0.098	-0.612
7.90	0.226	-0.099	1.662	0.242	-0.127	0.026
7.92	0.222	0.021	2.569	0.240	-0.097	0.568
7.94	0.229	0.082	-0.133	0.239	-0.089	0.337
7.96	0.229	0.001	-2.331	0.236	-0.069	-0.563
7.98	0.228	-0.052	-2.540	0.237	-0.107	-1.503
8.00	0.227	-0.134	-0.915	0.232	-0.167	-0.729
8.02	0.220	-0.102	1.461	0.229	-0.160	0.985
8.04	0.223	-0.040	2.209	0.224	-0.085	0.937
8.06	0.219	-0.006	2.251	0.227	-0.090	-0.574
8.08	0.221	0.074	0.943	0.222	-0.148	-0.522
8.10	0.224	0.053	-1.329	0.219	-0.123	0.146
8.12	0.224	-0.007	-2.292	0.217	-0.123	0.132
8.14	0.223	-0.050	-2.464	0.215	-0.121	0.172
8.16	0.223	-0.133	-1.207	0.212	-0.117	0.157
8.18	0.216	-0.114	0.883	0.210	-0.114	0.105
8.20	0.218	-0.072	1.890	0.208	-0.110	-0.039
8.22	0.214	-0.044	2.735	0.206	-0.114	-0.167
8.24	0.214	0.065	2.063	0.204	-0.131	0.346
8.26	0.218	0.089	-0.651	0.199	-0.099	0.841
8.28	0.221	-0.000	-1.633	0.200	-0.087	0.833
8.30	0.217	-0.040	0.024	0.196	-0.068	0.767
8.32	0.216	0.031	0.542	0.197	-0.041	0.047
8.34	0.220	0.036	-1.146	0.195	-0.065	-0.556
8.36	0.220	-0.043	-1.650	0.195	-0.091	0.098
8.38	0.217	-0.075	-0.073	0.191	-0.081	1.555
8.40	0.216	-0.053	1.910	0.190	-0.001	1.791
8.42	0.213	0.025	2.643	0.192	0.025	0.481
8.44	0.217	0.106	0.901	0.192	0.003	-0.295
8.46	0.220	0.072	-1.316	0.192	-0.006	-0.212
8.48	0.221	-0.010	-0.927	0.191	-0.006	0.079
8.50	0.217	0.019	0.279	0.191	0.003	0.187
8.52	0.221	0.054	-0.417	0.192	-0.005	0.532
8.54	0.222	-0.011	-0.587	0.191	0.020	1.033
8.56	0.219	-0.016	0.974	0.193	0.040	1.322
8.58	0.219	0.057	1.276	0.192	0.080	1.204
8.60	0.223	0.077	-0.160	0.196	0.109	0.132
8.62	0.224	0.038	-1.144	0.197	0.077	-0.606
8.64	0.224	-0.005	-0.537	0.199	0.070	-0.586
8.66	0.222	0.018	0.187	0.200	0.051	-0.240
8.68	0.226	0.015	0.422	0.201	0.042	0.851
8.70	0.222	0.030	0.753	0.200	0.095	1.424
8.72	0.227	0.055	0.539	0.205	0.133	0.497
8.74	0.225	0.053	0.180	0.207	0.108	-0.243
8.76	0.228	0.074	-0.682	0.209	0.101	-0.022
8.78	0.229	0.028	-1.441	0.211	0.110	0.187
8.80	0.230	-0.025	-0.359	0.213	0.114	0.163
8.82	0.227	-0.004	1.353	0.215	0.120	-0.088
8.84	0.228	0.077	0.933	0.218	0.114	-0.455
8.86	0.232	0.072	-1.057	0.220	0.095	-0.430
8.88	0.233	-0.002	-1.415	0.222	0.079	0.376
8.90	0.231	-0.049	0.881	0.222	0.116	0.943
8.92	0.227	0.062	2.011	0.227	0.140	0.542
8.94	0.235	0.112	-0.251	0.229	0.129	0.395
8.96	0.235	0.015	-1.257	0.232	0.143	0.631
8.98	0.233	0.020	-0.480	0.234	0.175	-0.057
9.00	0.236	0.035	-0.892	0.240	0.157	-1.384
9.02	0.237	-0.050	0.111	0.241	0.101	-1.853
9.04	0.230	0.019	1.638	0.243	0.051	-0.877
9.06	0.237	0.094	-0.029	0.242	0.072	-0.088
9.08	0.238	0.021	-1.697	0.247	0.068	-0.224
9.10	0.238	-0.054	-0.185	0.244	0.067	-0.563
9.12	0.232	0.010	1.490	0.250	0.048	-0.990
9.14	0.238	0.084	-0.172	0.247	0.001	-0.297
9.16	0.239	0.011	-2.287	0.248	0.039	0.294
9.18	0.238	-0.047	-2.420	0.249	0.034	-0.023
9.20	0.238	-0.131	-0.295	0.250	0.033	-0.225
9.22	0.230	-0.092	3.045	0.251	0.028	-0.576
9.24	0.231	0.075	2.528	0.251	0.007	-0.735
9.26	0.237	0.084	-1.310	0.251	-0.009	-0.584
