Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
7.50	0.250	0.046	-0.484	0.256	0.077	-0.594
7.52	0.251	0.029	-0.313	0.258	-0.006	0.270
7.54	0.251	0.032	-0.143	0.252	0.066	1.833
7.56	0.252	0.036	-0.454	0.261	0.146	0.062
7.58	0.253	0.016	-0.769	0.262	0.068	-1.690
7.60	0.253	-0.018	-0.131	0.262	0.033	-1.489
7.62	0.251	0.009	0.570	0.263	-0.012	-0.231
7.64	0.254	0.032	0.087	0.260	0.027	0.923
7.66	0.253	0.010	-0.376	0.264	0.069	0.110
7.68	0.254	0.007	-0.460	0.264	0.032	-0.835
7.70	0.254	-0.007	-0.536	0.265	0.013	-0.953
7.72	0.253	-0.016	-0.498	0.265	-0.001	-1.299
7.74	0.253	-0.025	-0.523	0.265	-0.028	-1.890
7.76	0.253	-0.038	-0.464	0.264	-0.074	-2.229
7.78	0.251	-0.049	-0.186	0.264	-0.182	0.106
7.80	0.250	-0.043	-0.047	0.252	-0.091	3.032
7.82	0.250	-0.043	-0.270	0.258	0.063	0.800
7.84	0.249	-0.056	-0.391	0.261	-0.042	-2.146
7.86	0.247	-0.064	-0.263	0.256	-0.138	-0.364
7.88	0.246	-0.066	-0.166	0.251	-0.064	1.960
7.90	0.245	-0.067	-0.237	0.254	0.005	1.592
7.92	0.244	-0.074	-0.449	0.253	0.018	0.066
7.94	0.242	-0.081	-0.927	0.255	0.003	-1.389
7.96	0.240	-0.100	-1.713	0.254	-0.059	-1.782
7.98	0.239	-0.163	-1.623	0.252	-0.086	-1.290
8.00	0.234	-0.209	0.423	0.250	-0.103	-1.004
8.02	0.228	-0.153	2.683	0.248	-0.116	-1.020
8.04	0.227	-0.049	2.559	0.246	-0.156	-0.589
8.06	0.228	-0.026	1.071	0.241	-0.160	0.642
8.08	0.226	-0.018	-0.130	0.238	-0.094	0.495
8.10	0.228	-0.029	-1.313	0.240	-0.142	0.343
8.12	0.226	-0.087	-1.545	0.231	-0.125	1.754
8.14	0.223	-0.107	-0.909	0.233	-0.017	0.830
8.16	0.222	-0.134	0.223	0.234	-0.052	-1.582
8.18	0.217	-0.094	1.108	0.232	-0.142	-1.479
8.20	0.218	-0.054	0.379	0.226	-0.151	0.349
8.22	0.216	-0.082	-0.303	0.224	-0.080	0.454
8.24	0.214	-0.086	-0.155	0.226	-0.113	-0.357
8.26	0.212	-0.086	0.026	0.220	-0.144	0.647
8.28	0.210	-0.083	0.173	0.217	-0.064	0.635
8.30	0.209	-0.077	0.163	0.219	-0.081	-0.886
8.32	0.208	-0.076	0.136	0.214	-0.120	-1.391
8.34	0.206	-0.074	0.235	0.215	-0.172	-0.304
8.36	0.204	-0.067	0.348	0.206	-0.167	2.236
8.38	0.203	-0.058	0.349	0.205	-0.015	1.953
8.40	0.202	-0.052	0.268	0.210	-0.056	0.093
8.42	0.201	-0.048	0.206	0.202	-0.078	0.697
8.44	0.200	-0.044	0.192	0.204	0.009	-0.147
8.46	0.199	-0.043	0.300	0.206	-0.064	-1.427
8.48	0.198	-0.033	0.441	0.201	-0.110	-0.051
8.50	0.198	-0.021	0.416	0.200	-0.089	2.204
8.52	0.198	-0.016	0.341	0.196	0.020	2.567
8.54	0.197	-0.009	0.312	0.202	0.078	0.051
8.56	0.197	-0.003	0.278	0.202	0.002	-1.673
8.58	0.197	0.000	0.350	0.202	-0.053	-0.682
8.60	0.197	0.010	0.472	0.198	-0.023	0.472
8.62	0.198	0.022	0.437	0.201	0.011	-0.220
8.64	0.198	0.029	0.308	0.200	-0.041	-0.746
8.66	0.199	0.034	0.211	0.197	-0.024	-0.821
8.68	0.200	0.037	0.179	0.201	-0.079	-0.277
8.70	0.200	0.038	0.290	0.194	-0.107	3.169
8.72	0.201	0.046	0.481	0.192	0.079	4.943
8.74	0.202	0.061	0.485	0.199	0.200	1.851
8.76	0.204	0.070	0.291	0.204	0.150	-1.467
8.78	0.205	0.073	0.085	0.204	0.081	-2.161
8.80	0.207	0.069	0.073	0.206	0.047	-1.532
8.82	0.208	0.072	0.235	0.207	0.008	-0.126
8.84	0.209	0.083	0.247	0.205	0.029	1.626
8.86	0.211	0.082	0.249	0.206	0.112	1.569
8.88	0.212	0.090	0.338	0.211	0.125	-0.051
8.90	0.215	0.102	0.183	0.212	0.086	-0.779
8.92	0.217	0.098	-0.005	0.214	0.080	-0.793
8.94	0.219	0.094	0.120	0.216	0.045	-0.262
8.96	0.220	0.102	0.266	0.214	0.068	0.449
8.98	0.223	0.111	0.144	0.220	0.081	0.386
9.00	0.225	0.110	-0.080	0.218	0.066	0.874
9.02	0.227	0.106	-0.211	0.220	0.133	0.659
9.04	0.229	0.098	-0.157	0.226	0.111	-0.243
9.06	0.231	0.097	0.008	0.225	0.078	0.553
9.08	0.233	0.101	0.047	0.226	0.148	0.701
9.10	0.235	0.102	-0.055	0.232	0.154	-1.046
9.12	0.237	0.100	-0.192	0.234	0.069	-1.244
9.14	0.239	0.092	-0.221	0.233	0.082	-0.318
9.16	0.241	0.087	-0.092	0.239	0.055	0.730
9.18	0.243	0.091	-0.080	0.233	0.107	1.773
9.20	0.245	0.089	-0.273	0.243	0.180	0.369
9.22	0.246	0.077	-0.363	0.244	0.122	-1.159
9.24	0.247	0.071	-0.376	0.246	0.100	-1.393
9.26	0.249	0.066	-0.499	0.247	0.072	-1.627
