Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
3.42	0.226	0.003	0.084	0.225	0.050	1.573
3.44	0.226	0.004	-0.016	0.231	0.086	-0.946
3.46	0.226	0.002	-0.102	0.231	0.001	-2.656
3.48	0.226	-0.003	-0.076	0.231	-0.097	-0.931
3.50	0.226	-0.004	0.089	0.224	-0.079	2.576
3.52	0.226	0.003	0.173	0.225	0.086	2.440
3.54	0.226	0.007	0.076	0.231	0.099	-1.358
3.56	0.226	0.007	-0.076	0.231	-0.006	-3.535
3.58	0.226	0.003	-0.173	0.231	-0.123	-1.845
3.60	0.226	-0.004	-0.086	0.224	-0.118	1.844
3.62	0.226	-0.003	0.088	0.224	-0.012	3.623
3.64	0.226	0.002	0.133	0.223	0.102	1.864
3.66	0.226	0.005	0.077	0.231	0.101	-1.617
3.68	0.226	0.006	-0.024	0.231	-0.050	-1.559
3.70	0.226	0.003	-0.105	0.224	-0.005	0.590
3.72	0.226	-0.001	-0.048	0.230	0.060	-0.468
3.74	0.226	0.000	0.056	0.231	-0.047	-0.729
3.76	0.226	0.003	0.065	0.224	-0.009	0.501
3.78	0.226	0.004	0.010	0.231	0.021	-0.098
3.80	0.226	0.005	-0.086	0.228	-0.034	0.144
3.82	0.227	-0.001	-0.086	0.227	0.022	0.508
3.84	0.226	-0.002	0.049	0.230	0.002	0.281
3.86	0.226	0.003	0.106	0.226	0.012	0.818
3.88	0.226	0.005	0.064	0.230	0.062	0.054
3.90	0.227	0.006	-0.036	0.230	0.027	-1.219
3.92	0.227	0.003	-0.123	0.230	-0.004	-1.670
3.94	0.227	-0.002	-0.070	0.231	-0.058	-1.092
3.96	0.227	-0.002	0.068	0.228	-0.073	0.662
3.98	0.227	0.003	0.114	0.227	-0.022	1.758
4.00	0.227	0.006	0.018	0.226	0.045	0.706
4.02	0.227	0.004	-0.088	0.230	0.037	-1.495
4.04	0.227	0.000	-0.105	0.230	-0.085	-0.682
4.06	0.227	-0.002	-0.053	0.223	-0.045	2.402
4.08	0.227	-0.001	-0.013	0.226	0.091	2.154
4.10	0.227	-0.000	-0.057	0.230	0.090	-0.355
4.12	0.227	-0.007	0.049	0.231	0.037	-1.437
4.14	0.226	0.002	0.132	0.231	0.004	-1.183
4.16	0.227	0.002	0.041	0.230	-0.003	-0.942
4.18	0.226	-0.000	0.113	0.231	-0.022	-0.986
4.20	0.227	0.009	0.071	0.230	-0.069	0.103
4.22	0.227	0.005	-0.101	0.227	-0.040	1.937
4.24	0.227	0.003	-0.176	0.227	0.053	1.784
4.26	0.227	-0.002	-0.192	0.230	0.068	-0.070
4.28	0.227	-0.009	0.014	0.231	0.027	-1.173
4.30	0.227	-0.003	0.247	0.231	0.004	-1.495
4.32	0.227	0.007	0.183	0.231	-0.019	-2.107
4.34	0.227	0.007	-0.037	0.231	-0.086	-2.148
4.36	0.227	0.005	-0.284	0.228	-0.144	-0.272
4.38	0.227	-0.002	-0.576	0.224	-0.126	2.812
4.40	0.227	-0.015	-0.840	0.221	-0.003	4.293
4.42	0.227	-0.053	-0.346	0.224	0.118	2.352
4.44	0.224	-0.050	0.999	0.228	0.123	-1.029
4.46	0.224	0.018	1.080	0.231	0.004	-1.396
4.48	0.227	0.006	0.519	0.224	0.024	0.118
4.50	0.223	0.020	0.556	0.231	0.084	-1.263
4.52	0.227	0.047	-0.161	0.232	-0.010	-2.984
4.54	0.227	0.010	-0.629	0.231	-0.115	-1.263
4.56	0.227	0.004	-0.333	0.225	-0.124	2.923
4.58	0.227	0.000	-0.136	0.221	0.084	3.421
4.60	0.227	0.002	-0.095	0.232	0.135	-1.352
4.62	0.227	-0.000	-0.207	0.232	-0.040	-3.160
4.64	0.227	-0.010	-0.152	0.227	-0.102	-0.084
4.66	0.227	-0.012	0.150	0.225	-0.036	2.954
4.68	0.226	0.000	0.285	0.225	0.092	2.546
4.70	0.227	0.007	0.072	0.231	0.120	-0.593
4.72	0.227	0.002	-0.116	0.232	0.039	-2.450
4.74	0.227	-0.001	-0.158	0.232	-0.037	-1.506
4.76	0.227	-0.006	-0.088	0.229	-0.048	0.774
4.78	0.226	-0.006	0.053	0.228	0.035	1.279
4.80	0.226	-0.002	0.094	0.232	0.046	-0.184
4.82	0.226	-0.000	0.036	0.231	0.009	-0.971
4.84	0.226	-0.000	-0.036	0.232	-0.024	-0.482
4.86	0.226	-0.002	-0.095	0.229	-0.012	0.166
4.88	0.226	-0.006	-0.060	0.231	0.017	-0.502
4.90	0.226	-0.006	0.060	0.232	-0.037	-0.905
4.92	0.226	-0.002	0.095	0.229	-0.060	0.402
4.94	0.226	-0.000	0.036	0.228	-0.014	1.452
4.96	0.226	-0.000	-0.036	0.229	0.022	1.381
4.98	0.226	-0.002	-0.096	0.229	0.055	0.518
5.00	0.226	-0.006	-0.062	0.232	0.050	-0.705
5.02	0.226	-0.006	0.051	0.232	0.005	-0.997
5.04	0.226	-0.002	0.077	0.231	-0.001	-0.728
5.06	0.226	-0.001	0.015	0.232	-0.008	-0.945
5.08	0.226	-0.003	-0.014	0.232	-0.050	-0.661
5.10	0.226	-0.002	-0.024	0.229	-0.052	0.322
5.12	0.226	-0.004	-0.011	0.229	-0.019	0.550
5.14	0.225	-0.005	0.089	0.229	-0.018	0.163
5.16	0.225	0.001	0.108	0.228	-0.017	-0.117
5.18	0.226	0.003	-0.003	0.228	-0.016	-0.516
5.20	0.226	0.000	-0.087	0.228	-0.054	-0.016
5.22	0.226	-0.002	-0.122	0.225	-0.051	1.796
5.24	0.226	-0.006	-0.060	0.224	0.043	2.312
5.26	0.225	-0.006	0.081	0.227	0.109	-0.039
5.28	0.225	-0.001	0.121	0.232	0.031	-1.927
5.30	0.225	0.002	0.006	0.228	-0.043	-0.626
5.32	0.225	0.000	-0.148	0.227	-0.000	1.035
5.34	0.225	-0.007	-0.128	0.228	0.051	0.553
5.36	0.225	-0.011	0.170	0.231	0.043	-0.899
5.38	0.224	0.002	0.347	0.231	-0.026	-0.788
5.40	0.225	0.012	0.105	0.228	-0.005	0.029
5.42	0.225	0.006	-0.147	0.231	0.024	-0.894
5.44	0.225	0.001	-0.164	0.232	-0.067	-1.087
5.46	0.225	-0.003	-0.056	0.228	-0.088	1.337
5.48	0.225	-0.002	0.091	0.224	0.035	2.161
5.50	0.225	0.003	0.133	0.231	0.076	-0.214
5.52	0.225	0.006	0.036	0.230	-0.011	-1.194
5.54	0.226	0.005	-0.074	0.229	-0.026	-0.018
5.56	0.226	0.002	-0.133	0.228	0.019	0.197
5.58	0.226	-0.003	-0.087	0.231	0.018	-0.863
5.60	0.225	-0.004	0.089	0.231	-0.074	0.291
5.62	0.225	0.003	0.184	0.223	0.010	2.071
5.64	0.226	0.007	0.106	0.231	0.097	0.050
5.66	0.226	0.008	-0.026	0.231	0.019	-2.434
5.68	0.226	0.006	-0.143	0.231	-0.037	-3.190
5.70	0.226	-0.001	-0.116	0.231	-0.139	-2.155
5.72	0.226	-0.002	0.040	0.224	-0.169	0.992
5.74	0.226	0.003	0.115	0.221	-0.061	2.538
5.76	0.226	0.005	0.093	0.223	-0.022	2.126
5.78	0.226	0.007	0.014	0.221	-0.009	2.698
5.80	0.226	0.006	-0.093	0.221	0.078	3.156
5.82	0.226	0.001	-0.098	0.223	0.179	0.833
5.84	0.226	-0.001	0.031	0.231	0.145	-2.989
5.86	0.226	0.004	0.123	0.231	0.013	-4.557
5.88	0.226	0.007	0.074	0.231	-0.089	-3.254
5.90	0.227	0.008	-0.036	0.227	-0.168	0.585
5.92	0.227	0.006	-0.144	0.220	-0.060	3.931
5.94	0.227	-0.001	-0.154	0.224	0.079	3.089
5.96	0.227	-0.001	-0.208	0.226	0.106	0.108
5.98	0.227	-0.001	-0.597	0.230	0.041	-1.291
6.00	0.227	-0.018	-1.126	0.227	0.020	-1.041
6.02	0.227	-0.069	-0.594	0.231	0.009	-0.988
6.04	0.223	-0.066	1.025	0.227	-0.011	-1.034
6.06	0.223	-0.008	1.790	0.231	-0.027	-1.140
6.08	0.223	0.022	1.642	0.228	-0.117	1.102
6.10	0.223	0.068	0.820	0.220	0.031	2.571
6.12	0.227	0.069	-0.617	0.231	0.087	-0.226
6.14	0.227	0.025	-1.150	0.228	-0.021	-1.341
6.16	0.227	0.004	-0.779	0.227	-0.021	-0.108
6.18	0.227	-0.003	-0.472	0.227	-0.009	0.779
6.20	0.227	-0.005	-0.533	0.227	0.013	1.366
6.22	0.227	-0.023	-0.561	0.226	0.070	0.532
6.24	0.227	-0.046	0.200	0.231	0.070	-1.798
6.26	0.224	-0.026	1.337	0.231	-0.018	-3.091
6.28	0.224	0.035	1.204	0.231	-0.124	-1.081
6.30	0.227	0.048	-0.163	0.223	-0.100	2.622
6.32	0.227	0.016	-0.995	0.224	0.042	3.546
6.34	0.227	-0.007	-0.987	0.227	0.110	1.172
6.36	0.227	-0.045	0.028	0.231	0.086	-1.422
6.38	0.224	-0.009	1.108	0.231	0.019	-2.489
6.40	0.227	0.036	0.598	0.231	-0.030	-2.420
6.42	0.227	0.019	-0.168	0.230	-0.086	-1.609
6.44	0.227	0.013	-0.357	0.227	-0.119	0.388
6.46	0.227	0.005	-0.539	0.224	-0.072	2.405
6.48	0.227	-0.005	-0.774	0.224	-0.003	3.294
6.50	0.227	-0.022	-0.974	0.223	0.086	2.577
6.52	0.227	-0.069	-0.019	0.228	0.143	-0.281
6.54	0.223	-0.046	1.786	0.231	0.074	-3.020
6.56	0.224	0.044	1.725	0.231	-0.017	-3.638
6.58	0.227	0.058	0.062	0.231	-0.121	-1.607
6.60	0.227	0.025	-0.825	0.224	-0.114	1.990
6.62	0.227	0.005	-0.750	0.224	-0.011	3.961
6.64	0.227	-0.007	-0.387	0.223	0.111	2.669
6.66	0.227	-0.010	-0.035	0.231	0.135	-0.607
6.68	0.227	-0.006	0.181	0.231	0.046	-2.261
6.70	0.227	0.002	0.164	0.231	0.008	-2.027
6.72	0.227	0.004	-0.046	0.232	-0.030	-1.470
6.74	0.227	-0.001	-0.205	0.230	-0.071	0.057
6.76	0.227	-0.009	-0.135	0.227	-0.040	1.840
6.78	0.226	-0.009	0.066	0.228	0.047	1.562
6.80	0.226	-0.003	0.121	0.231	0.056	-0.345
6.82	0.226	-0.001	0.019	0.231	0.011	-1.555
6.84	0.226	-0.002	-0.086	0.230	-0.013	-2.216
6.86	0.226	-0.007	-0.083	0.232	-0.080	-2.225
6.88	0.226	-0.009	0.062	0.228	-0.164	0.557
6.90	0.226	-0.003	0.132	0.221	-0.071	3.665
6.92	0.226	-0.000	0.064	0.224	0.060	3.059
6.94	0.226	-0.000	-0.026	0.225	0.111	-0.283
6.96	0.226	-0.000	-0.149	0.232	0.039	-3.132
6.98	0.226	-0.009	-0.144	0.228	-0.119	-1.393
7.00	0.226	-0.010	0.027	0.221	-0.032	1.306
7.02	0.226	-0.005	0.098	0.228	0.019	0.510
7.04	0.226	-0.006	0.152	0.224	-0.031	0.230
7.06	0.225	0.002	0.139	0.224	0.024	0.101
7.08	0.226	0.006	-0.132	0.228	-0.028	0.187
7.10	0.226	-0.008	-0.171	0.222	-0.017	2.106
7.12	0.225	-0.008	0.096	0.224	0.116	1.464
7.14	0.225	0.000	0.175	0.231	0.084	-0.974
7.16	0.225	0.003	0.055	0.228	0.012	-1.024
7.18	0.225	0.003	-0.102	0.228	0.045	-1.043
7.20	0.225	-0.002	-0.196	0.232	0.018	-2.577
7.22	0.225	-0.009	-0.115	0.231	-0.104	-2.064
7.24	0.225	-0.009	0.088	0.225	-0.120	0.837
7.26	0.225	-0.002	0.151	0.224	-0.037	2.422
7.28	0.225	-0.003	0.173	0.224	0.010	2.376
7.30	0.224	0.005	0.187	0.225	0.067	1.581
7.32	0.225	0.011	-0.060	0.228	0.076	0.490
7.34	0.225	0.000	-0.202	0.228	0.082	-0.476
7.36	0.225	-0.004	-0.046	0.232	0.071	-1.930
7.38	0.225	-0.001	0.080	0.232	-0.004	-2.754
7.40	0.225	0.003	0.060	0.231	-0.077	-1.687
7.42	0.225	0.003	-0.029	0.228	-0.090	0.428
7.44	0.225	0.000	-0.064	0.227	-0.056	2.255
7.46	0.225	-0.002	0.005	0.224	0.028	2.519
7.48	0.225	0.000	0.088	0.228	0.098	0.213
7.50	0.225	0.003	0.090	0.231	0.031	-1.990
7.52	0.225	0.005	0.030	0.229	-0.017	-2.432
7.54	0.225	0.006	-0.080	0.231	-0.085	-1.637
7.56	0.226	0.002	-0.167	0.225	-0.115	0.696
7.58	0.226	-0.006	-0.029	0.224	-0.037	2.122
7.60	0.225	-0.002	0.196	0.224	0.009	1.723
7.62	0.225	0.008	0.165	0.225	0.027	1.220
7.64	0.226	0.008	-0.010	0.225	0.062	0.496
7.66	0.226	0.006	-0.132	0.228	0.051	-0.309
7.68	0.226	-0.001	-0.094	0.227	0.024	-0.147
7.70	0.226	-0.001	0.077	0.228	0.058	-0.413
7.72	0.226	0.005	0.116	0.231	0.032	-1.434
7.74	0.226	0.007	0.015	0.231	-0.059	-0.050
7.76	0.226	0.005	-0.057	0.225	0.018	1.719
7.78	0.226	0.004	-0.074	0.232	0.091	0.106
7.80	0.226	0.001	-0.038	0.232	0.020	-1.513
7.82	0.226	0.001	0.038	0.231	-0.011	-1.410
7.84	0.226	0.004	0.074	0.232	-0.053	-0.528
7.86	0.226	0.005	0.057	0.227	-0.023	0.031
7.88	0.226	0.007	-0.015	0.231	-0.004	-1.145
7.90	0.227	0.005	-0.116	0.231	-0.107	-0.606
7.92	0.227	-0.001	-0.081	0.224	-0.109	2.888
7.94	0.226	-0.001	0.081	0.221	0.087	2.882
7.96	0.227	0.005	0.116	0.232	0.122	-1.861
7.98	0.227	0.007	0.013	0.232	-0.073	-2.959
8.00	0.227	0.005	-0.066	0.225	-0.107	0.793
8.02	0.227	0.003	-0.092	0.224	-0.009	3.394
8.04	0.227	0.000	-0.062	0.224	0.110	2.289
8.06	0.227	-0.001	0.047	0.231	0.119	-0.855
8.08	0.227	0.003	0.105	0.231	0.034	-2.301
8.10	0.227	0.006	0.027	0.231	-0.002	-2.137
8.12	0.227	0.005	-0.066	0.231	-0.059	-1.233
8.14	0.227	0.003	-0.106	0.228	-0.066	0.360
8.16	0.227	-0.002	-0.049	0.228	-0.031	1.068
8.18	0.227	-0.001	0.087	0.227	0.001	0.597
8.20	0.227	0.005	0.093	0.228	0.027	-1.206
8.22	0.227	0.005	-0.006	0.231	-0.095	-0.879
8.24	0.227	0.004	-0.085	0.221	-0.062	1.775
8.26	0.228	0.001	-0.154	0.227	0.026	2.277
8.28	0.228	-0.005	-0.092	0.223	0.065	1.108
8.30	0.227	-0.005	0.089	0.231	0.073	-0.525
8.32	0.227	0.001	0.143	0.227	0.020	-1.093
8.34	0.227	0.004	0.054	0.230	0.037	-1.713
8.36	0.227	0.004	-0.054	0.231	-0.072	-1.247
8.38	0.228	0.001	-0.143	0.223	-0.030	0.111
8.40	0.228	-0.005	-0.092	0.231	-0.027	-0.251
8.42	0.227	-0.005	0.074	0.224	-0.080	0.851
8.44	0.227	0.001	0.094	0.224	0.040	0.662
8.46	0.227	0.002	-0.041	0.230	-0.032	-0.416
8.48	0.227	-0.001	-0.145	0.221	-0.051	1.240
8.50	0.227	-0.007	-0.104	0.224	0.091	-0.002
8.52	0.227	-0.008	0.075	0.231	-0.021	-2.061
8.54	0.227	-0.002	0.158	0.223	-0.117	0.875
8.56	0.227	0.002	0.040	0.221	0.022	3.264
8.58	0.227	0.001	-0.133	0.224	0.139	0.574
8.60	0.227	-0.005	-0.195	0.231	0.051	-2.443
8.62	0.227	-0.013	0.012	0.227	-0.075	-0.744
8.64	0.226	-0.005	0.219	0.223	0.004	1.841
8.66	0.227	0.003	0.132	0.227	0.097	0.532
8.68	0.227	0.001	-0.015	0.231	0.029	-1.122
8.70	0.227	0.000	-0.078	0.227	-0.017	-0.189
8.72	0.227	-0.002	-0.115	0.228	0.041	0.020
8.74	0.227	-0.006	-0.064	0.231	0.034	-1.560
8.76	0.226	-0.006	0.059	0.231	-0.054	-1.686
8.78	0.226	-0.002	0.095	0.227	-0.092	0.541
8.80	0.226	-0.000	0.034	0.224	-0.010	1.823
8.82	0.226	-0.000	-0.045	0.228	0.056	0.021
8.84	0.226	-0.002	-0.113	0.231	-0.037	-0.698
8.86	0.226	-0.007	-0.080	0.224	-0.040	1.307
8.88	0.226	-0.008	0.079	0.227	0.054	1.700
8.90	0.226	-0.002	0.155	0.228	0.076	0.071
8.92	0.226	0.002	0.056	0.231	0.049	-1.352
8.94	0.226	0.000	-0.057	0.230	-0.019	-1.043
8.96	0.226	-0.002	-0.113	0.228	-0.004	-0.076
8.98	0.226	-0.006	-0.068	0.230	0.013	-0.462
9.00	0.226	-0.006	0.058	0.230	-0.029	-0.632
9.02	0.226	-0.002	0.095	0.228	-0.033	0.034
9.04	0.226	-0.000	0.034	0.228	-0.021	0.480
9.06	0.226	-0.000	-0.045	0.227	-0.005	0.522
9.08	0.226	-0.002	-0.113	0.228	0.008	0.222
9.10	0.226	-0.007	-0.080	0.228	-0.005	0.325
9.12	0.225	-0.008	0.082	0.228	0.002	1.113
9.14	0.225	-0.002	0.167	0.227	0.061	0.904
9.16	0.225	0.002	0.085	0.231	0.068	-0.624
9.18	0.225	0.001	-0.007	0.231	0.023	-1.660
9.20	0.225	0.001	-0.083	0.232	-0.016	-1.707
9.22	0.226	-0.003	-0.096	0.231	-0.062	-0.771
9.24	0.225	-0.005	0.019	0.229	-0.075	1.262
