,mass A,,,,
t,x,y,θ,ω,
0.000000E0,2.691962E1,-2.090273E0,-4.440034E0,
1.684217E-2,2.692970E1,-2.087359E0,-4.432215E0,-9.479087E-1
3.368433E-2,2.697267E1,-2.109518E0,-4.471968E0,-2.517912E0
5.052650E-2,2.711356E1,-2.141997E0,-4.517041E0,-1.758568E0
6.736866E-2,2.722252E1,-2.157381E0,-4.531212E0,-1.114561E0
8.421083E-2,2.728738E1,-2.173725E0,-4.554589E0,-2.262436E0
1.010530E-1,2.733236E1,-2.202677E0,-4.607431E0,-1.560340E0
1.178952E-1,2.734996E1,-2.203964E0,-4.607155E0,2.573441E0
1.347373E-1,2.733018E1,-2.160883E0,-4.520734E0,4.958246E0
1.515795E-1,2.733110E1,-2.122265E0,-4.440117E0,3.814901E0
1.684217E-1,2.729081E1,-2.096183E0,-4.392215E0,1.968726E0
1.852638E-1,2.724681E1,-2.083992E0,-4.373793E0,8.220029E-1
2.021060E-1,2.723660E1,-2.078778E0,-4.364522E0,7.107048E-1
2.189482E-1,2.734090E1,-2.079696E0,-4.349850E0,5.034044E-1
2.357903E-1,2.761320E1,-2.099301E0,-4.347563E0,7.048367E-1
2.526325E-1,2.785606E1,-2.107272E0,-4.326105E0,-3.099304E0
2.694747E-1,2.784675E1,-2.168103E0,-4.451975E0,-8.302042E0
2.863168E-1,2.771679E1,-2.232860E0,-4.605792E0,-3.905157E0
3.031590E-1,2.764158E1,-2.215994E0,-4.583536E0,3.100610E0
3.200012E-1,2.771079E1,-2.181537E0,-4.501336E0,3.260068E0
3.368433E-1,2.777818E1,-2.173364E0,-4.473708E0,2.701317E0
3.536855E-1,2.772838E1,-2.138612E0,-4.410331E0,3.829259E0
3.705277E-1,2.751501E1,-2.090455E0,-4.344704E0,2.654025E0
3.873698E-1,2.741806E1,-2.071642E0,-4.320920E0,8.800769E-1
4.042120E-1,2.749384E1,-2.074538E0,-4.315055E0,6.470812E-1
4.210542E-1,2.768173E1,-2.080972E0,-4.299121E0,-3.275572E0
4.378963E-1,2.779701E1,-2.151262E0,-4.425406E0,-8.858873E0
4.547385E-1,2.775420E1,-2.231864E0,-4.597566E0,-7.620014E0
4.715807E-1,2.765505E1,-2.264969E0,-4.682116E0,-7.397013E-1
4.884228E-1,2.768046E1,-2.238051E0,-4.622486E0,3.329785E0
5.052650E-1,2.775836E1,-2.218727E0,-4.569939E0,4.506629E0
5.221072E-1,2.775299E1,-2.169910E0,-4.470663E0,4.573377E0
5.389493E-1,2.766764E1,-2.136616E0,-4.415867E0,2.869367E0
5.557915E-1,2.748621E1,-2.102401E0,-4.373997E0,3.942320E0
5.726336E-1,2.743713E1,-2.054848E0,-4.283054E0,5.387403E0
5.894758E-1,2.756411E1,-2.020555E0,-4.192501E0,2.469532E0
6.063180E-1,2.767901E1,-2.032551E0,-4.199859E0,-3.112703E0
6.231601E-1,2.773075E1,-2.083803E0,-4.297365E0,-6.414681E0
6.400023E-1,2.770623E1,-2.139643E0,-4.415962E0,-5.022749E0
6.568445E-1,2.770697E1,-2.164323E0,-4.466576E0,-1.117327E0
6.736866E-1,2.777550E1,-2.163349E0,-4.453604E0,4.453363E0
6.905288E-1,2.782459E1,-2.100440E0,-4.316992E0,7.376547E0
7.073710E-1,2.776110E1,-2.041849E0,-4.206571E0,4.454129E0
7.242131E-1,2.763845E1,-2.013607E0,-4.166937E0,2.111281E0
7.410553E-1,2.752100E1,-1.989741E0,-4.135233E0,2.686824E0
7.578975E-1,2.754678E1,-1.963183E0,-4.076421E0,2.236564E0
7.747396E-1,2.762671E1,-1.960867E0,-4.059886E0,-8.974585E-1
7.915818E-1,2.765137E1,-1.985304E0,-4.106656E0,-3.484762E0
8.084240E-1,2.766718E1,-2.020722E0,-4.177284E0,-6.108763E0
8.252661E-1,2.767004E1,-2.086569E0,-4.312453E0,-6.189121E0
8.421083E-1,2.772013E1,-2.126031E0,-4.385788E0,-1.369813E0
8.589505E-1,2.780830E1,-2.119521E0,-4.358601E0,3.744318E0
8.757926E-1,2.784403E1,-2.073882E0,-4.259646E0,3.950331E0
8.926348E-1,2.773206E1,-2.048934E0,-4.225518E0,2.832209E0
9.094770E-1,2.764122E1,-2.012497E0,-4.164233E0,3.706029E0
9.263191E-1,2.754413E1,-1.974710E0,-4.100666E0,1.982457E0
9.431613E-1,2.757683E1,-1.975496E0,-4.097446E0,-2.888498E-1
9.600035E-1,2.761900E1,-1.984792E0,-4.110397E0,-1.512544E0
9.768456E-1,2.765636E1,-2.005917E0,-4.148402E0,-4.149365E0
9.936878E-1,2.761281E1,-2.052076E0,-4.250185E0,-5.475090E0
1.010530E0,2.767866E1,-2.097130E0,-4.332851E0,-3.050407E0
1.027372E0,2.775009E1,-2.112331E0,-4.352950E0,-1.917869E-1
1.044214E0,2.781401E1,-2.110539E0,-4.339312E0,1.231758E0
1.061056E0,2.777965E1,-2.094347E0,-4.311453E0,2.992586E0
