,mass A,,,,
t,x,y,θ,ω,
3.368802E-2,3.450361E2,-2.815118E1,-4.664379E0,
5.053203E-2,3.449895E2,-2.836559E1,-4.700377E0,-5.021809E0
6.737604E-2,3.456966E2,-2.923286E1,-4.833558E0,-3.848429E0
8.422005E-2,3.455748E2,-2.920111E1,-4.830026E0,-3.313629E-1
1.010641E-1,3.446625E2,-2.921305E1,-4.844721E0,8.355062E-1
1.179081E-1,3.433902E2,-2.884662E1,-4.801879E0,8.718471E-1
1.347521E-1,3.429861E2,-2.889389E1,-4.815350E0,4.024442E0
1.515961E-1,3.424957E2,-2.795547E1,-4.666300E0,3.413847E0
1.684401E-1,3.431358E2,-2.821295E1,-4.700341E0,-9.320892E-1
1.852841E-1,3.439961E2,-2.826773E1,-4.697701E0,8.152423E-1
2.021281E-1,3.442477E2,-2.813825E1,-4.672876E0,-2.155154E-1
2.189721E-1,3.441728E2,-2.832616E1,-4.704962E0,-3.146944E0
2.358162E-1,3.452001E2,-2.885920E1,-4.778893E0,-2.313000E0
2.526602E-1,3.451916E2,-2.888271E1,-4.782884E0,-2.277687E0
2.695042E-1,3.447425E2,-2.928592E1,-4.855626E0,-2.193576E0
2.863482E-1,3.438218E2,-2.921470E1,-4.856783E0,2.274035E0
3.031922E-1,3.432541E2,-2.869726E1,-4.779016E0,1.921740E0
3.200362E-1,3.431825E2,-2.876984E1,-4.792042E0,9.905747E-1
3.368802E-1,3.428619E2,-2.846339E1,-4.745645E0,3.746729E0
3.537242E-1,3.434884E2,-2.803360E1,-4.665819E0,9.801097E-1
3.705682E-1,3.437986E2,-2.834167E1,-4.712626E0,-2.264357E0
3.874123E-1,3.437900E2,-2.851903E1,-4.742102E0,-1.309023E-1
4.042563E-1,3.441228E2,-2.839506E1,-4.717036E0,-1.610944E0
4.211003E-1,3.449316E2,-2.894273E1,-4.796373E0,-3.647877E0
4.379443E-1,3.448459E2,-2.919955E1,-4.839929E0,4.413602E-1
4.547883E-1,3.444882E2,-2.881550E1,-4.781504E0,2.704398E-1
4.716323E-1,3.438300E2,-2.905846E1,-4.830818E0,-1.870167E0
4.884763E-1,3.436017E2,-2.912185E1,-4.844508E0,3.196041E0
5.053203E-1,3.430800E2,-2.834585E1,-4.723147E0,5.092831E0
5.221643E-1,3.432843E2,-2.805987E1,-4.672936E0,-2.092291E-1
5.390084E-1,3.435459E2,-2.842690E1,-4.730196E0,-2.149784E0
5.558524E-1,3.436655E2,-2.852838E1,-4.745360E0,-6.116542E-1
5.726964E-1,3.437527E2,-2.856849E1,-4.750802E0,-1.931361E0
5.895404E-1,3.449451E2,-2.902906E1,-4.810426E0,-2.414803E0
6.063844E-1,3.449919E2,-2.916476E1,-4.832154E0,-1.336926E0
6.232284E-1,3.447563E2,-2.928612E1,-4.855465E0,1.217386E0
6.400724E-1,3.444093E2,-2.886723E1,-4.791141E0,8.508203E-1
6.569164E-1,3.440764E2,-2.905500E1,-4.826802E0,-3.907476E-1
6.737604E-1,3.441019E2,-2.892108E1,-4.804305E0,3.939710E0
6.906044E-1,3.433810E2,-2.819771E1,-4.694472E0,4.351657E0
7.074485E-1,3.434445E2,-2.798629E1,-4.658573E0,-1.192123E-1
7.242925E-1,3.431987E2,-2.820695E1,-4.698488E0,-2.253597E0
7.411365E-1,3.430336E2,-2.841178E1,-4.734720E0,-3.738210E0
7.579805E-1,3.439048E2,-2.902613E1,-4.824424E0,-2.479394E0
7.748245E-1,3.442370E2,-2.901680E1,-4.818248E0,2.835710E-1
7.916685E-1,3.442922E2,-2.900101E1,-4.814871E0,-2.614312E-2
8.085125E-1,3.442549E2,-2.902363E1,-4.819128E0,-1.741469E0
8.253565E-1,3.438673E2,-2.931986E1,-4.873539E0,-8.358289E-1
8.422005E-1,3.438669E2,-2.916113E1,-4.847287E0,2.109082E0
8.590446E-1,3.441069E2,-2.891050E1,-4.802486E0,1.434998E0
8.758886E-1,3.440557E2,-2.888477E1,-4.798943E0,-6.381989E-1
8.927326E-1,3.438181E2,-2.901617E1,-4.823986E0,-1.518083E0
9.095766E-1,3.436267E2,-2.915767E1,-4.850086E0,4.093233E-1
9.264206E-1,3.434656E2,-2.890317E1,-4.810197E0,7.194081E-1
9.432646E-1,3.435236E2,-2.900257E1,-4.825850E0,-2.930311E0
9.601086E-1,3.437472E2,-2.952341E1,-4.908916E0,-2.113580E0
9.769526E-1,3.439631E2,-2.947023E1,-4.897054E0,7.414088E-1
9.937966E-1,3.439858E2,-2.939285E1,-4.883938E0,1.447635E0
1.010641E0,3.441108E2,-2.918785E1,-4.848285E0,1.313868E0
1.027485E0,3.440854E2,-2.913362E1,-4.839676E0,7.750161E-1
1.044329E0,3.440411E2,-2.902403E1,-4.822175E0,6.203454E-2
1.061173E0,3.437481E2,-2.909243E1,-4.837586E0,6.170333E-1
1.078017E0,3.432953E2,-2.883568E1,-4.801388E0,-1.131816E0
1.094861E0,3.428348E2,-2.924494E1,-4.875715E0,-1.960962E0
1.111705E0,3.429381E2,-2.920392E1,-4.867451E0,-2.236830E0
1.128549E0,3.440883E2,-2.980776E1,-4.951072E0,-4.304872E0
1.145393E0,3.445450E2,-3.021939E1,-5.012477E0,-2.408642E-1
1.162237E0,3.451496E2,-2.994895E1,-4.959186E0,1.853592E0
1.179081E0,3.451462E2,-2.989309E1,-4.950031E0,9.243806E-1
1.195925E0,3.451977E2,-2.976410E1,-4.928045E0,3.308878E0
1.212769E0,3.443701E2,-2.915097E1,-4.838559E0,2.978025E0
1.229613E0,3.441719E2,-2.906860E1,-4.827719E0,-1.099607E0
1.246457E0,3.436583E2,-2.931451E1,-4.875604E0,-6.399846E-1
1.263301E0,3.430756E2,-2.910604E1,-4.849279E0,-4.239114E-1
1.280145E0,3.428867E2,-2.933478E1,-4.889885E0,-3.919728E-1
1.296989E0,3.431324E2,-2.919051E1,-4.862484E0,1.285933E0
1.313833E0,3.434457E2,-2.912104E1,-4.846563E0,-1.759667E0
1.330677E0,3.444569E2,-2.966219E1,-4.921765E0,-3.125427E0
1.347521E0,3.444552E2,-2.984429E1,-4.951855E0,-2.563649E0
1.364365E0,3.441887E2,-3.016184E1,-5.008132E0,-2.889669E0
1.381209E0,3.439188E2,-3.038663E1,-5.049205E0,-3.435720E0
1.398053E0,3.440293E2,-3.084831E1,-5.123877E0,-2.626434E0
1.414897E0,3.433518E2,-3.087099E1,-5.137687E0,-2.606251E0
1.431741E0,3.425594E2,-3.124576E1,-5.211679E0,-1.577780E0
1.448585E0,3.426754E2,-3.113067E1,-5.190840E0,6.305226E0
1.465429E0,3.430364E2,-3.000735E1,-4.999263E0,1.407250E1
1.482273E0,3.431176E2,-2.831041E1,-4.716753E0,1.534958E1
1.499117E0,3.442161E2,-2.698251E1,-4.482153E0,1.594413E1
1.515961E0,3.449517E2,-2.520828E1,-4.179613E0,2.068367E1
1.532805E0,3.454316E2,-2.285479E1,-3.785343E0,2.533248E1
1.549649E0,3.455131E2,-2.008063E1,-3.326190E0,2.659359E1
1.566493E0,3.456558E2,-1.744626E1,-2.889434E0,3.043925E1
1.583337E0,3.454666E2,-1.389814E1,-2.303770E0,3.209494E1
1.600181E0,3.450693E2,-1.093232E1,-1.814611E0,3.202188E1
1.617025E0,3.440933E2,-7.357862E0,-1.224988E0,3.491443E1
1.633869E0,3.445414E2,-3.817998E0,-6.348910E-1,3.501876E1
1.650713E0,3.443663E2,-2.719366E-1,-4.524489E-2,3.396627E1
1.667557E0,3.457111E2,3.073666E0,5.093948E-1,3.226507E1
1.684401E0,3.466712E2,6.303735E0,1.041730E0,3.121925E1
1.701245E0,3.467975E2,9.451522E0,1.561137E0,3.350858E1
1.718089E0,3.476169E2,1.317544E1,2.170596E0,3.505452E1
1.734933E0,3.472280E2,1.663048E1,2.742084E0,3.222362E1
1.751777E0,3.471470E2,1.974996E1,3.256174E0,3.007607E1
1.768621E0,3.461985E2,2.272329E1,3.755314E0,2.888176E1
1.785465E0,3.451303E2,2.552144E1,4.229169E0,2.548655E1
1.802309E0,3.451101E2,2.785133E1,4.613927E0,2.117053E1
1.819153E0,3.451798E2,2.984956E1,4.942380E0,1.890098E1
1.835997E0,3.453053E2,3.173324E1,5.250680E0,1.432768E1
1.852841E0,3.462975E2,3.288760E1,5.425064E0,8.915227E0
1.869685E0,3.470206E2,3.372622E1,5.551024E0,7.127316E0
1.886529E0,3.473325E2,3.445520E1,5.665175E0,5.296264E0
1.903373E0,3.479319E2,3.490885E1,5.729450E0,2.090510E0
1.920217E0,3.475574E2,3.490897E1,5.735602E0,8.730966E-1
1.937061E0,3.467850E2,3.497360E1,5.758863E0,-4.861189E-1
1.953905E0,3.454267E2,3.459524E1,5.719225E0,-4.474424E0
1.970749E0,3.448994E2,3.386706E1,5.608125E0,-1.365565E1
1.987593E0,3.452191E2,3.177697E1,5.259182E0,-1.807630E1
2.004437E0,3.458539E2,3.025315E1,4.999154E0,-2.007882E1
2.021281E0,3.462970E2,2.775746E1,4.582749E0,-2.175628E1
2.038125E0,3.468471E2,2.587386E1,4.266209E0,-2.364751E1
2.054969E0,3.477819E2,2.301485E1,3.786090E0,-3.070127E1
2.071813E0,3.480850E2,1.965549E1,3.231918E0,-3.155798E1
2.088657E0,3.480767E2,1.655454E1,2.722937E0,-2.838040E1
2.105501E0,3.476711E2,1.381692E1,2.275814E0,-2.813282E1
2.122345E0,3.465007E2,1.073894E1,1.775174E0,-3.352990E1
2.139189E0,3.461451E2,6.925718E0,1.146229E0,-3.445838E1
2.156033E0,3.452386E2,3.701693E0,6.143093E-1,-3.385952E1
2.172877E0,3.453908E2,3.339119E-2,5.539158E-3,-3.495720E1
2.189721E0,3.451218E2,-3.393515E0,-5.633599E-1,-3.553919E1
2.206565E0,3.460235E2,-7.198233E0,-1.191737E0,-3.499224E1
2.223409E0,3.459649E2,-1.052310E1,-1.742210E0,-3.325911E1
2.240253E0,3.470568E2,-1.401326E1,-2.312199E0,-3.225215E1
2.257097E0,3.468948E2,-1.714047E1,-2.828749E0,-2.918343E1
2.273941E0,3.463289E2,-1.994104E1,-3.295356E0,-2.478173E1
2.290785E0,3.452327E2,-2.210507E1,-3.663618E0,-2.230396E1
2.307630E0,3.439201E2,-2.433125E1,-4.046752E0,-2.014051E1
2.324474E0,3.432686E2,-2.606434E1,-4.342129E0,-1.813803E1
2.341318E0,3.430639E2,-2.795063E1,-4.657802E0,-1.613708E1
2.358162E0,3.428092E2,-2.930335E1,-4.885769E0,-1.000803E1
2.375006E0,3.431525E2,-2.999155E1,-4.994961E0,-8.030585E0
2.391850E0,3.439052E2,-3.102857E1,-5.155508E0,-4.566450E0
2.408694E0,3.441643E2,-3.100581E1,-5.147887E0,-1.072942E0
2.425538E0,3.446395E2,-3.131403E1,-5.191654E0,1.343993E0
2.442382E0,3.451823E2,-3.082173E1,-5.102475E0,5.367433E0
2.459226E0,3.446646E2,-3.021990E1,-5.010831E0,1.048926E1
2.476070E0,3.437516E2,-2.855814E1,-4.749103E0,1.492724E1
2.492914E0,3.437363E2,-2.710062E1,-4.507949E0,1.647037E1
2.509758E0,3.435635E2,-2.519497E1,-4.194235E0,2.391174E1
2.526602E0,3.433913E2,-2.222050E1,-3.702389E0,2.576022E1
2.543446E0,3.441938E2,-2.000523E1,-3.326402E0,2.330291E1
2.560290E0,3.446098E2,-1.756174E1,-2.917340E0,2.942561E1
2.577134E0,3.455587E2,-1.409103E1,-2.335086E0,3.146680E1
2.593978E0,3.462220E2,-1.122681E1,-1.857258E0,2.857617E1
2.610822E0,3.468425E2,-8.309389E0,-1.372386E0,3.134092E1
2.627666E0,3.472279E2,-4.857122E0,-8.014174E-1,3.496786E1
2.644510E0,3.464456E2,-1.175212E0,-1.943578E-1,3.430042E1
2.661354E0,3.463883E2,2.140934E0,3.541255E-1,3.607148E1
2.678198E0,3.456816E2,6.159729E0,1.020850E0,3.672011E1
2.695042E0,3.452099E2,9.589433E0,1.591185E0,3.434362E1
