,mass A,,,,,
t,x,y,θ,ω,α,
5.474,390.2,40.41,5.9,-0.3,-26.2
5.491,390.1,40.34,5.9,-0.4,-7.6
5.507,390.1,40.32,5.9,-0.4,-30.3
5.524,390.3,40.26,5.9,-1.4,-21.8
5.541,390.7,40.05,5.9,-1.4,7.0
5.558,391.0,40.00,5.8,-0.9,14.3
5.575,391.0,39.89,5.8,-1.0,-15.8
5.592,390.9,39.74,5.8,-1.4,-16.4
5.608,390.7,39.54,5.8,-1.7,-14.1
5.625,390.6,39.33,5.7,-1.8,9.3
5.642,390.3,39.08,5.7,-1.5,35.5
5.659,390.1,38.94,5.7,-0.5,4.5
5.676,390.2,38.94,5.7,-1.1,-10.0
5.693,390.3,38.71,5.7,-1.3,-19.7
5.710,390.6,38.68,5.7,-1.3,11.1
5.726,390.8,38.47,5.6,-1.4,49.4
5.743,390.9,38.39,5.6,0.5,77.3
5.760,391.0,38.60,5.6,1.5,43.4
5.777,390.7,38.73,5.7,1.7,23.5
5.794,390.5,38.94,5.7,2.4,39.2
5.811,390.1,39.23,5.7,3.0,-33.2
5.827,389.7,39.56,5.8,1.5,-61.7
5.844,389.9,39.56,5.8,0.3,-55.2
5.861,390.0,39.68,5.8,0.2,-28.0
5.878,390.3,39.64,5.8,-0.8,-20.0
5.895,390.5,39.53,5.8,-0.6,6.7
5.912,390.6,39.54,5.8,-0.3,16.6
5.928,390.7,39.47,5.8,-0.2,3.4
5.945,390.7,39.49,5.8,-0.0,-2.4
5.962,390.5,39.45,5.8,-0.4,-28.6
5.979,390.1,39.34,5.8,-1.0,-36.3
5.996,389.8,39.16,5.7,-1.7,13.9
6.013,389.8,38.92,5.7,-0.7,0.4
6.030,390.0,39.01,5.7,-1.0,-43.8
6.046,390.5,38.76,5.7,-2.8,-43.3
6.063,390.7,38.43,5.6,-2.4,52.7
6.080,391.0,38.25,5.6,-0.9,63.0
6.097,391.0,38.24,5.6,-0.1,33.7
6.114,391.0,38.22,5.6,0.1,41.7
6.131,390.7,38.22,5.6,1.2,24.8
6.147,390.3,38.43,5.6,1.3,6.2
6.164,389.9,38.43,5.6,0.9,-31.7
6.181,389.8,38.61,5.7,0.6,-28.6
6.198,389.9,38.58,5.7,-0.4,-52.2
6.215,390.3,38.58,5.6,-1.0,-8.0
6.232,390.6,38.43,5.6,-0.9,14.0
6.248,390.9,38.43,5.6,-0.2,25.9
6.265,391.0,38.41,5.6,-0.1,12.5
6.282,390.9,38.41,5.6,0.2,3.9
6.299,390.6,38.43,5.6,0.1,1.2
6.316,390.4,38.38,5.6,0.1,-10.0
6.333,390.3,38.41,5.6,-0.1,-17.0
6.350,390.2,38.35,5.6,-0.6,-6.7
6.366,390.3,38.27,5.6,-0.3,-13.2
6.383,390.2,38.28,5.6,-0.8,7.1
6.400,390.3,38.09,5.6,-0.6,3.3
6.417,390.7,38.20,5.6,-0.1,-3.3
6.434,390.9,38.12,5.6,-1.0,-11.8
6.451,390.9,37.99,5.6,-0.6,13.8
6.467,390.8,37.98,5.6,-0.3,34.3
6.484,390.4,37.87,5.5,0.3,14.9
6.501,390.4,38.01,5.6,0.6,-22.2
6.518,390.4,38.02,5.6,-0.7,-67.7
6.535,390.7,37.88,5.5,-1.7,-94.0
6.552,391.0,37.67,5.5,-3.6,-101.2
6.568,391.0,37.08,5.4,-5.5,-123.2
6.585,391.3,36.43,5.3,-7.4,-98.8
6.602,391.8,35.42,5.2,-9.2,-87.9
6.619,391.9,34.35,5.0,-10.1,-39.1
6.636,391.9,33.09,4.8,-10.7,-17.4
6.653,391.9,31.86,4.6,-10.5,-51.2
6.670,391.8,30.64,4.5,-12.2,-107.7
6.686,391.7,29.02,4.2,-14.6,-159.7
6.703,391.8,27.26,4.0,-17.2,-151.5
6.720,391.8,25.04,3.7,-19.9,-120.2
6.737,392.2,22.66,3.3,-21.2,-39.8
6.754,392.6,20.19,2.9,-21.4,40.3
6.771,392.7,17.74,2.6,-19.9,70.2
6.787,392.8,15.60,2.3,-18.6,-10.8
6.804,392.7,13.43,2.0,-20.2,-35.9
6.821,392.5,10.91,1.6,-20.5,-43.7
6.838,392.4,8.699,1.3,-20.9,25.3
6.855,392.4,6.092,0.9,-20.6,3.8
6.872,392.6,3.951,0.6,-19.7,-40.7
6.888,392.5,1.535,0.2,-22.4,-70.6
6.905,392.3,-1.213,-0.2,-22.6,45.1
6.922,392.8,-3.672,-0.5,-20.4,99.8
6.939,392.9,-5.930,-0.9,-19.2,95.3
6.956,393.3,-8.111,-1.2,-17.4,98.6
6.973,393.2,-9.964,-1.5,-15.6,106.1
6.990,393.0,-11.71,-1.7,-14.1,126.1
7.006,393.1,-13.21,-1.9,-11.3,102.6
7.023,393.1,-14.33,-2.1,-10.2,74.1
7.040,392.8,-15.56,-2.3,-9.4,52.1
7.057,393.0,-16.51,-2.4,-8.0,80.2
7.074,393.1,-17.42,-2.5,-7.0,89.6
7.091,393.4,-18.15,-2.6,-4.9,108.7
7.107,393.7,-18.59,-2.7,-3.2,103.9
7.124,393.9,-18.91,-2.7,-1.6,94.4
7.141,393.8,-18.97,-2.8,0.1,99.1
7.158,393.9,-18.88,-2.7,1.6,98.5
7.175,393.7,-18.58,-2.7,3.5,75.6
7.192,393.8,-18.07,-2.6,4.3,69.0
7.208,393.7,-17.58,-2.6,5.5,82.8
7.225,393.7,-16.80,-2.4,7.4,91.1
7.242,393.9,-15.87,-2.3,8.5,33.4
7.259,394.1,-14.84,-2.2,8.6,47.7
7.276,394.0,-13.88,-2.0,9.7,62.9
7.293,394.3,-12.59,-1.8,11.2,51.9
7.310,394.3,-11.30,-1.6,11.2,26.3
7.326,394.3,-9.980,-1.4,12.0,45.8
7.343,394.0,-8.504,-1.2,12.9,83.3
7.360,393.3,-6.967,-1.0,14.6,87.8
7.377,393.1,-5.111,-0.7,16.2,55.0
7.394,392.8,-3.211,-0.5,16.3,-42.6
7.411,392.9,-1.338,-0.2,14.9,-74.5
