,mass A,,,,,
t,x,y,θ,ω,α,
0.000000E0,3.063058E-1,1.168672E-1,2.088373E1,,
1.685381E-2,3.077390E-1,1.154165E-1,2.055839E1,-7.427271E0,
3.370763E-2,3.079258E-1,1.150918E-1,2.049397E1,1.445228E0,3.753688E2
5.056144E-2,3.071483E-1,1.154927E-1,2.060707E1,9.161879E0,1.843413E2
6.741526E-2,3.060208E-1,1.162624E-1,2.080262E1,8.102701E0,-1.808130E2
8.426907E-2,3.052460E-1,1.164403E-1,2.088004E1,2.078823E0,-3.014213E2
1.011229E-1,3.061177E-1,1.167276E-1,2.087265E1,-2.041376E0,-2.414812E2
1.179767E-1,3.073052E-1,1.168035E-1,2.081127E1,-5.840758E0,-2.982816E1
1.348305E-1,3.080292E-1,1.162464E-1,2.067588E1,-4.019083E0,7.213269E1
1.516843E-1,3.079062E-1,1.161999E-1,2.067587E1,-1.705169E0,-3.160950E1
1.685381E-1,3.079304E-1,1.158565E-1,2.061844E1,-5.803181E0,-6.417304E0
1.853920E-1,3.081957E-1,1.151093E-1,2.048037E1,-3.091023E0,2.399428E2
2.022458E-1,3.080247E-1,1.152534E-1,2.051431E1,3.822565E0,2.455633E2
2.190996E-1,3.070655E-1,1.154743E-1,2.060915E1,5.051665E0,8.635869E0
2.359534E-1,3.060364E-1,1.155468E-1,2.068449E1,3.787652E0,-7.514658E1
2.528072E-1,3.058392E-1,1.157912E-1,2.073675E1,2.493983E0,-9.283211E1
2.696610E-1,3.062897E-1,1.161560E-1,2.076851E1,7.468614E-1,-6.549176E1
2.865148E-1,3.069723E-1,1.163744E-1,2.076191E1,-5.822636E-3,-4.143512E1
3.033687E-1,3.073010E-1,1.165383E-1,2.076831E1,-2.816417E-1,-5.037746E1
3.202225E-1,3.075017E-1,1.165169E-1,2.075242E1,-1.821660E0,-1.072607E2
3.370763E-1,3.076553E-1,1.162958E-1,2.070694E1,-3.882637E0,3.955251E1
3.539301E-1,3.082481E-1,1.159956E-1,2.062162E1,-1.247041E0,1.462850E2
3.707839E-1,3.077018E-1,1.160557E-1,2.066493E1,2.338619E0,1.347872E2
3.876377E-1,3.068353E-1,1.159459E-1,2.070041E1,2.609916E0,-6.859862E1
4.044915E-1,3.062393E-1,1.160411E-1,2.075286E1,5.684017E-1,-1.115035E2
4.213454E-1,3.064936E-1,1.159339E-1,2.071956E1,-1.949634E0,1.820012E1
4.381992E-1,3.066662E-1,1.158011E-1,2.068718E1,1.118558E0,7.026599E1
4.550530E-1,3.067721E-1,1.162699E-1,2.075724E1,1.642090E0,-8.389736E1
4.719068E-1,3.069118E-1,1.162325E-1,2.074250E1,-2.613222E0,-1.659061E2
4.887606E-1,3.074798E-1,1.159981E-1,2.066920E1,-4.117436E0,-6.243515E0
5.056144E-1,3.081599E-1,1.158529E-1,2.060378E1,-2.680390E0,1.021159E2
5.224683E-1,3.080939E-1,1.156754E-1,2.057890E1,-5.056417E-1,1.908965E2
5.393221E-1,3.073424E-1,1.154413E-1,2.058675E1,3.432541E0,8.346312E1
5.561759E-1,3.068180E-1,1.159035E-1,2.069454E1,3.438029E0,-3.191860E1
5.730297E-1,3.066329E-1,1.158826E-1,2.070257E1,1.011032E0,-9.195058E0
5.898835E-1,3.066769E-1,1.160585E-1,2.072860E1,3.434100E0,2.542367E1
6.067373E-1,3.062332E-1,1.164388E-1,2.081826E1,2.704878E0,-6.147086E1
6.235911E-1,3.065769E-1,1.165785E-1,2.081973E1,3.130521E-1,-1.313025E2
6.404450E-1,3.066493E-1,1.166616E-1,2.082881E1,-1.052517E0,-8.289510E1
6.572988E-1,3.073784E-1,1.166655E-1,2.078427E1,-2.926406E0,-6.567631E1
6.741526E-1,3.075616E-1,1.164033E-1,2.073022E1,-3.129558E0,6.842323E0
6.910064E-1,3.075678E-1,1.160904E-1,2.067884E1,-2.693831E0,6.874290E1
7.078602E-1,3.073857E-1,1.157821E-1,2.063974E1,-9.383650E-1,2.903001E1
7.247140E-1,3.067144E-1,1.155761E-1,2.064741E1,-1.138501E0,1.819923E1
7.415678E-1,3.070353E-1,1.154155E-1,2.060139E1,-1.191362E0,1.331880E2
7.584217E-1,3.074329E-1,1.156003E-1,2.060716E1,3.556372E0,1.535615E2
7.752755E-1,3.068861E-1,1.160923E-1,2.072120E1,4.952050E0,-4.265990E1
7.921293E-1,3.067554E-1,1.163661E-1,2.077399E1,1.389843E0,-1.244659E2
8.089831E-1,3.072526E-1,1.165181E-1,2.076802E1,4.109769E-1,-6.891667E1
8.258369E-1,3.078166E-1,1.168538E-1,2.078783E1,-2.590065E-1,9.378030E0
8.426907E-1,3.078733E-1,1.166999E-1,2.075929E1,-3.023165E-2,-3.772660E1
8.595445E-1,3.077135E-1,1.168084E-1,2.078681E1,-5.390633E-1,-4.446641E1
8.763984E-1,3.078547E-1,1.165812E-1,2.074113E1,-2.427458E0,-3.000711E1
8.932522E-1,3.076809E-1,1.162938E-1,2.070504E1,-1.281348E0,4.055622E1
9.101060E-1,3.076965E-1,1.162563E-1,2.069797E1,-8.011538E-1,1.193916E2
9.269598E-1,3.074619E-1,1.160456E-1,2.067805E1,2.047350E0,5.435881E1
9.438136E-1,3.068366E-1,1.163537E-1,2.076694E1,2.416174E0,-9.725903E1
9.606674E-1,3.070333E-1,1.163824E-1,2.075944E1,-2.250169E0,-1.349565E2
9.775212E-1,3.076423E-1,1.161939E-1,2.069113E1,-2.464675E0,4.165531E-1
9.943751E-1,3.077290E-1,1.161364E-1,2.067641E1,-1.442510E0,7.633309E1
1.011229E0,3.075275E-1,1.158526E-1,2.064254E1,-4.988427E-1,6.017347E1
1.028083E0,3.074165E-1,1.159154E-1,2.065961E1,1.087402E0,3.928186E1
1.044937E0,3.074915E-1,1.160636E-1,2.067917E1,6.960900E-1,1.643443E0
1.061790E0,3.074064E-1,1.160553E-1,2.068306E1,9.032002E-1,1.766498E1
1.078644E0,3.071627E-1,1.161259E-1,2.070960E1,1.553016E0,1.975143E1
1.095498E0,3.069458E-1,1.162018E-1,2.073538E1,1.474135E0,-8.618720E1
1.112352E0,3.068209E-1,1.163007E-1,2.075926E1,-1.015738E0,-6.549833E1
1.129206E0,3.072667E-1,1.161135E-1,2.070116E1,-1.673400E0,1.987242E0
1.146059E0,3.072400E-1,1.161140E-1,2.070288E1,-6.919994E-2,5.955581E1
1.162913E0,3.070575E-1,1.160202E-1,2.069883E1,-3.685873E-3,-6.817403E1
1.179767E0,3.069391E-1,1.159995E-1,2.070276E1,-1.960203E0,-2.053355E1
1.196621E0,3.074553E-1,1.157657E-1,2.063279E1,-1.705844E0,5.392351E1
1.213475E0,3.076851E-1,1.159289E-1,2.064529E1,8.533961E-1,7.522026E1
1.230328E0,3.077542E-1,1.160546E-1,2.066154E1,5.670480E-1,2.568156E1
1.247182E0,3.073741E-1,1.159287E-1,2.066440E1,1.411692E0,2.252286E1
1.264036E0,3.072433E-1,1.161533E-1,2.070910E1,1.852034E0,-1.899825E1
1.280890E0,3.070704E-1,1.161963E-1,2.072679E1,4.507748E-1,-1.741294E1
1.297744E0,3.071264E-1,1.162022E-1,2.072428E1,1.039000E0,1.284234E1
1.314598E0,3.070177E-1,1.163909E-1,2.076179E1,1.423190E0,-2.680950E1
1.331451E0,3.068689E-1,1.163984E-1,2.077223E1,-1.530411E-1,-1.077868E2
1.348305E0,3.069308E-1,1.163263E-1,2.075664E1,-2.140485E0,-3.264250E1
1.365159E0,3.072977E-1,1.161188E-1,2.070012E1,-1.722632E0,4.686226E1
1.382013E0,3.072786E-1,1.161023E-1,2.069860E1,5.719971E-2,9.977265E1
1.398867E0,3.072239E-1,1.161028E-1,2.070205E1,1.292070E0,1.224729E1
1.415720E0,3.071083E-1,1.163047E-1,2.074213E1,9.620310E-1,-3.548808E1
1.432574E0,3.071252E-1,1.162640E-1,2.073446E1,-4.628677E-1,-3.245218E1
1.449428E0,3.071360E-1,1.162196E-1,2.072654E1,1.791736E-3,3.741499E1
1.466282E0,3.070630E-1,1.162409E-1,2.073452E1,8.759939E-1,3.359404E1
1.483136E0,3.065890E-1,1.161932E-1,2.075605E1,1.193219E0,2.681961E1
1.499989E0,3.063640E-1,1.162221E-1,2.077471E1,1.624039E0,-4.449652E1
1.516843E0,3.069166E-1,1.166526E-1,2.081076E1,1.395080E-1,-6.966875E1
1.533697E0,3.068466E-1,1.164339E-1,2.077941E1,-1.429854E0,-3.991875E1
1.550551E0,3.069151E-1,1.163569E-1,2.076259E1,-8.216763E-1,-2.284817E1
1.567405E0,3.069314E-1,1.162965E-1,2.075173E1,-2.018805E0,-3.978840E1
1.584259E0,3.073807E-1,1.161175E-1,2.069478E1,-2.687678E0,5.772068E1
1.601112E0,3.074206E-1,1.159299E-1,2.066173E1,3.828842E-2,1.456241E2
1.617966E0,3.071890E-1,1.160530E-1,2.069607E1,2.600835E0,4.471461E1
1.634820E0,3.067718E-1,1.162230E-1,2.074960E1,1.641174E0,-3.913697E1
1.651674E0,3.064038E-1,1.160943E-1,2.075136E1,6.829684E-1,-5.263084E1
