Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
1.76	0.228	0.085	-1.477	0.220	0.126	1.173
1.78	0.231	0.031	-0.654	0.229	0.153	-1.490
1.80	0.228	0.039	1.098	0.229	0.049	-3.151
1.82	0.231	0.119	1.014	0.231	-0.053	-0.676
1.84	0.235	0.094	0.120	0.222	0.025	1.916
1.86	0.234	0.100	0.011	0.233	0.079	1.522
1.88	0.239	0.115	-0.810	0.226	0.078	0.921
1.90	0.240	0.064	-1.279	0.234	0.141	-0.844
1.92	0.241	0.025	-0.196	0.236	0.050	-2.511
1.94	0.239	0.063	0.663	0.236	-0.036	-0.920
1.96	0.244	0.094	-0.177	0.231	0.016	0.581
1.98	0.245	0.033	-0.233	0.238	0.051	-0.498
2.00	0.243	0.066	0.433	0.235	-0.012	-1.317
2.02	0.248	0.083	-0.182	0.236	-0.046	-0.205
2.04	0.248	0.052	-0.541	0.232	-0.034	1.524
2.06	0.249	0.051	-0.488	0.234	0.039	2.126
2.08	0.250	0.035	-0.459	0.234	0.105	0.329
2.10	0.250	0.029	-0.271	0.241	0.036	-0.999
2.12	0.251	0.033	-0.526	0.234	0.026	-0.694
2.14	0.252	0.011	-0.948	0.241	0.040	-1.359
2.16	0.251	-0.009	-1.143	0.238	-0.045	-1.226
2.18	0.252	-0.041	-0.984	0.237	-0.044	0.168
2.20	0.250	-0.064	-0.017	0.235	0.010	-0.301
2.22	0.249	-0.034	0.735	0.241	-0.044	-1.070
2.24	0.249	-0.043	1.650	0.233	-0.100	0.858
2.26	0.245	0.038	2.025	0.233	-0.017	2.899
2.28	0.251	0.096	-0.147	0.232	0.086	1.740
2.30	0.251	0.023	-2.056	0.239	0.101	-1.572
2.32	0.251	-0.024	-2.253	0.239	-0.011	-3.299
2.34	0.250	-0.063	-2.168	0.238	-0.117	-1.260
2.36	0.250	-0.148	-0.328	0.230	-0.052	0.573
2.38	0.241	-0.078	1.558	0.237	-0.021	-0.562
2.40	0.248	-0.043	1.449	0.232	-0.094	-0.952
2.42	0.240	-0.022	0.980	0.232	-0.102	0.268
2.44	0.246	0.030	-0.986	0.227	-0.084	1.602
2.46	0.244	-0.061	-2.547	0.227	0.021	0.556
2.48	0.244	-0.149	-0.768	0.233	-0.071	-0.387
2.50	0.235	-0.114	1.821	0.221	-0.043	0.497
2.52	0.237	0.004	1.096	0.230	0.016	-1.242
2.54	0.239	-0.029	-1.441	0.226	-0.104	-2.093
2.56	0.238	-0.134	-0.762	0.224	-0.138	0.045
2.58	0.230	-0.081	0.961	0.219	-0.126	2.940
2.60	0.235	-0.037	0.317	0.215	0.053	2.378
2.62	0.230	-0.069	-0.489	0.224	0.076	-2.695
2.64	0.231	-0.060	-1.181	0.223	-0.122	-4.611
2.66	0.229	-0.131	-1.037	0.218	-0.248	-0.619
2.68	0.224	-0.129	0.388	0.207	-0.136	3.193
2.70	0.224	-0.093	0.833	0.212	0.037	0.642
2.72	0.221	-0.088	0.806	0.218	-0.149	-0.773
2.74	0.219	-0.045	0.012	0.200	-0.114	2.528
2.76	0.221	-0.085	-0.761	0.210	0.054	1.803
2.78	0.216	-0.123	0.472	0.208	-0.012	-0.240
2.80	0.214	-0.065	1.440	0.207	0.010	-1.146
2.82	0.213	-0.009	0.038	0.210	-0.058	-1.615
2.84	0.216	-0.036	-2.296	0.205	-0.101	0.176
2.86	0.214	-0.173	-1.410	0.204	-0.068	2.418
2.88	0.205	-0.160	2.364	0.200	0.058	1.889
2.90	0.205	-0.018	3.454	0.210	0.063	-1.049
2.92	0.206	0.053	1.116	0.205	-0.043	-1.564
2.94	0.209	0.026	-1.405	0.205	-0.049	-0.050
2.96	0.209	-0.062	-1.396	0.201	0.001	-0.251
2.98	0.204	-0.053	-0.145	0.207	-0.012	-2.236
3.00	0.206	-0.022	-0.561	0.204	-0.155	-1.383
3.02	0.206	-0.083	-0.691	0.197	-0.117	1.784
3.04	0.201	-0.087	0.636	0.199	-0.041	3.142
3.06	0.201	-0.040	1.276	0.196	0.028	3.097
3.08	0.200	-0.014	1.006	0.198	0.139	0.403
3.10	0.201	-0.008	0.892	0.205	0.062	-2.833
3.12	0.200	0.012	1.101	0.202	-0.084	-1.375
3.14	0.201	0.059	0.457	0.197	-0.007	0.986
3.16	0.204	0.026	-0.081	0.203	0.032	0.295
3.18	0.201	0.034	0.200	0.200	-0.015	0.099
3.20	0.205	0.060	-0.460	0.200	0.038	-0.231
3.22	0.205	0.015	-0.985	0.204	-0.025	-0.207
3.24	0.205	-0.014	-0.113	0.198	-0.016	1.694
3.26	0.203	0.021	0.389	0.202	0.062	2.401
3.28	0.207	0.022	0.112	0.200	0.144	0.308
3.30	0.204	0.003	0.645	0.210	0.109	-2.997
3.32	0.205	0.046	1.132	0.208	-0.078	-1.742
3.34	0.206	0.084	0.168	0.202	-0.040	2.792
3.36	0.210	0.050	-0.616	0.203	0.133	3.080
3.38	0.208	0.021	0.170	0.210	0.184	-0.995
3.40	0.210	0.054	1.027	0.215	0.031	-2.622
3.42	0.210	0.104	0.144	0.209	-0.021	0.156
3.44	0.216	0.074	-1.268	0.211	0.061	2.062
3.46	0.214	0.008	-0.628	0.212	0.128	1.002
3.48	0.214	0.015	1.510	0.217	0.141	-1.861
3.50	0.213	0.088	2.647	0.221	0.002	-2.318
3.52	0.217	0.181	1.022	0.215	-0.036	0.987
3.54	0.223	0.150	-1.587	0.217	0.064	3.250
3.56	0.225	0.053	-1.429	0.217	0.182	1.625
3.58	0.222	0.069	-0.068	0.227	0.175	-2.199
3.60	0.228	0.083	0.133	0.228	0.006	-2.367
3.62	0.226	0.081	0.043	0.222	0.035	-0.214
3.64	0.231	0.070	0.368	0.230	0.044	0.226
3.66	0.228	0.092	0.744	0.225	0.033	0.847
3.68	0.234	0.132	-0.280	0.229	0.117	-0.375
3.70	0.235	0.080	-1.221	0.234	0.022	-1.655
3.72	0.237	0.056	-0.962	0.228	-0.008	-0.284
3.74	0.238	0.029	-0.097	0.232	0.018	0.900
3.76	0.237	0.066	0.206	0.230	0.023	2.188
3.78	0.241	0.057	-0.352	0.230	0.142	1.658
3.80	0.239	0.043	-0.468	0.238	0.127	-0.626
3.82	0.243	0.014	0.402	0.236	0.077	-1.392
3.84	0.238	0.059	1.238	0.240	0.071	-2.003
3.86	0.246	0.106	0.113	0.240	0.010	-2.706
3.88	0.244	0.065	-1.097	0.241	-0.078	-1.431
3.90	0.248	0.055	-1.812	0.235	-0.086	1.460
3.92	0.249	-0.051	-0.537	0.236	0.008	2.922
3.94	0.242	0.016	1.507	0.236	0.100	1.241
3.96	0.250	0.070	0.877	0.243	0.073	-1.356
3.98	0.246	0.051	-0.050	0.239	-0.011	-1.626
4.00	0.250	0.068	-1.113	0.239	0.013	-1.661
4.02	0.251	0.010	-1.969	0.243	-0.074	-1.417
4.04	0.251	-0.049	-1.139	0.235	-0.101	1.083
4.06	0.247	-0.053	0.456	0.236	-0.005	2.271
4.08	0.248	0.010	0.494	0.236	0.064	0.286
4.10	0.250	-0.037	0.477	0.241	-0.005	-1.399
4.12	0.244	0.007	1.117	0.235	-0.050	-0.514
4.14	0.250	0.060	-0.519	0.238	-0.029	0.704
4.16	0.249	-0.010	-2.145	0.234	-0.011	1.249
4.18	0.249	-0.059	-2.255	0.236	0.063	-0.095
4.20	0.247	-0.144	-0.401	0.239	0.011	-2.305
4.22	0.240	-0.061	0.989	0.238	-0.116	-0.864
4.24	0.247	-0.049	0.031	0.230	-0.049	1.615
4.26	0.239	-0.092	0.205	0.236	0.042	0.153
4.28	0.241	-0.058	0.929	0.235	-0.027	-2.045
4.30	0.237	-0.017	0.309	0.234	-0.079	-2.531
4.32	0.242	-0.048	-0.254	0.233	-0.188	-0.273
4.34	0.235	-0.071	0.767	0.222	-0.087	2.010
4.36	0.236	0.020	0.311	0.231	-0.038	1.048
4.38	0.239	-0.019	-1.750	0.222	-0.048	0.000
4.40	0.237	-0.106	-1.470	0.229	-0.025	-1.611
4.42	0.232	-0.095	-0.220	0.225	-0.166	-0.880
4.44	0.234	-0.111	0.927	0.216	-0.069	0.446
4.46	0.226	-0.056	1.660	0.225	-0.091	-0.565
4.48	0.231	0.016	-0.375	0.214	-0.147	0.494
4.50	0.230	-0.065	-2.587	0.215	-0.034	0.018
4.52	0.228	-0.142	-2.225	0.217	-0.125	-1.101
4.54	0.224	-0.190	-0.059	0.209	-0.159	0.995
4.56	0.219	-0.141	2.111	0.207	-0.050	1.811
4.58	0.217	-0.059	2.145	0.210	-0.050	1.058
4.60	0.218	-0.053	1.567	0.205	-0.053	1.670
4.62	0.214	0.006	0.737	0.204	0.070	0.210
4.64	0.220	0.020	-1.639	0.214	-0.029	-1.613
4.66	0.218	-0.125	-1.330	0.202	-0.099	0.721
4.68	0.210	-0.071	0.558	0.204	0.034	1.674
4.70	0.215	-0.012	-0.971	0.207	0.050	-0.621
4.72	0.214	-0.143	-1.021	0.209	-0.041	-1.283
4.74	0.206	-0.119	1.537	0.202	-0.028	-0.858
4.76	0.208	-0.042	2.389	0.208	-0.012	-2.346
4.78	0.205	0.020	1.242	0.207	-0.185	-1.071
4.80	0.210	0.032	-1.067	0.196	-0.146	3.498
4.82	0.209	-0.069	-1.387	0.196	0.085	2.602
4.84	0.205	-0.071	0.374	0.205	0.055	-2.094
4.86	0.204	-0.004	0.206	0.202	-0.131	-1.395
4.88	0.207	-0.036	-1.022	0.195	-0.102	3.456
4.90	0.203	-0.090	-0.418	0.193	0.122	3.519
4.92	0.202	-0.078	1.292	0.204	0.154	-1.399
4.94	0.199	-0.013	1.975	0.204	-0.008	-3.480
4.96	0.202	0.036	1.000	0.201	-0.086	-1.220
4.98	0.202	0.020	0.154	0.197	-0.013	-0.144
5.00	0.202	0.028	-0.030	0.204	-0.050	-0.606
5.02	0.203	0.021	-0.124	0.196	-0.106	1.539
5.04	0.203	0.010	0.413	0.196	0.019	3.327
5.06	0.203	0.029	1.198	0.198	0.078	2.868
5.08	0.203	0.082	0.846	0.199	0.134	1.934
5.10	0.207	0.086	-0.508	0.203	0.177	-0.069
5.12	0.208	0.046	-1.135	0.208	0.130	-1.795
5.14	0.209	0.006	-0.219	0.209	0.065	-1.641
5.16	0.206	0.033	0.894	0.209	0.050	-0.683
5.18	0.210	0.081	0.372	0.211	0.047	-0.071
5.20	0.212	0.055	-0.464	0.211	0.057	-0.058
5.22	0.212	0.025	0.095	0.213	0.058	-0.739
5.24	0.211	0.064	0.507	0.214	0.032	-1.467
5.26	0.215	0.081	-0.357	0.215	-0.018	-1.262
5.28	0.216	0.017	-0.001	0.213	-0.061	0.861
5.30	0.213	0.061	1.131	0.210	0.030	2.455
5.32	0.218	0.113	0.280	0.215	0.072	2.239
5.34	0.221	0.060	-0.194	0.212	0.130	1.279
5.36	0.219	0.080	0.217	0.221	0.160	-1.153
5.38	0.224	0.097	-0.424	0.222	0.029	-1.308
5.40	0.224	0.065	-1.020	0.218	0.070	0.254
5.42	0.226	0.033	-0.652	0.225	0.110	-0.823
5.44	0.225	0.026	0.377	0.226	-0.001	-0.419
5.46	0.227	0.060	0.942	0.221	0.067	0.790
5.48	0.228	0.069	1.017	0.229	0.094	-0.476
5.50	0.228	0.116	0.350	0.227	0.047	-1.615
5.52	0.234	0.111	-1.332	0.232	-0.028	-0.539
5.54	0.235	0.006	-0.743	0.222	0.028	0.817
5.56	0.230	0.057	0.901	0.234	0.057	0.260
5.58	0.237	0.121	-0.570	0.228	-0.037	2.402
5.60	0.239	0.008	-0.999	0.225	0.169	3.459
5.62	0.234	0.040	0.274	0.238	0.225	-0.697
5.64	0.241	0.043	0.650	0.239	0.098	-3.231
5.66	0.235	0.066	0.912	0.239	0.038	-3.347
5.68	0.243	0.104	-0.090	0.240	-0.032	-2.927
5.70	0.241	0.065	-1.084	0.238	-0.080	-1.917
5.72	0.246	0.038	-1.074	0.238	-0.151	0.920
5.74	0.243	-0.001	-0.090	0.229	-0.069	4.511
5.76	0.244	0.054	0.224	0.233	0.109	4.195
5.78	0.247	0.033	-0.508	0.235	0.176	0.381
5.80	0.245	-0.005	0.221	0.243	0.106	-2.738
5.82	0.245	0.052	0.510	0.241	-0.031	-1.700
5.84	0.249	0.038	-0.077	0.237	0.037	-0.205
5.86	0.246	0.029	0.045	0.244	0.034	-1.428
5.88	0.249	0.053	-0.429	0.241	-0.072	-0.719
5.90	0.250	0.016	-1.055	0.238	-0.026	1.159
5.92	0.250	-0.003	-1.054	0.240	0.044	0.353
5.94	0.249	-0.022	-1.085	0.243	-0.022	-0.226
5.96	0.249	-0.060	-0.524	0.236	0.001	0.315
5.98	0.246	-0.041	-0.033	0.243	0.031	-0.790
6.00	0.248	-0.045	-0.166	0.240	-0.024	-2.005
6.02	0.244	-0.066	0.350	0.241	-0.077	-1.794
6.04	0.244	-0.031	0.708	0.237	-0.136	0.323
6.06	0.243	-0.004	-0.244	0.234	-0.076	2.680
6.08	0.246	-0.046	-0.906	0.232	0.045	1.711
6.10	0.241	-0.089	0.314	0.238	0.050	-1.860
6.12	0.239	-0.014	0.738	0.238	-0.102	-2.522
6.14	0.242	-0.005	-0.939	0.230	-0.089	-1.225
6.16	0.241	-0.090	-1.116	0.235	-0.116	-0.861
6.18	0.236	-0.092	0.441	0.226	-0.158	0.823
6.20	0.236	-0.030	0.384	0.226	-0.087	2.216
6.22	0.238	-0.062	-0.320	0.222	0.010	0.400
6.24	0.233	-0.065	-0.175	0.231	-0.069	-1.387
6.26	0.235	-0.071	0.028	0.219	-0.147	0.996
6.28	0.230	-0.067	0.370	0.220	-0.025	3.101
6.30	0.232	-0.030	-0.375	0.219	0.067	1.328
6.32	0.231	-0.091	-0.759	0.225	0.062	-1.974
6.34	0.227	-0.085	-0.171	0.224	-0.076	-2.544
6.36	0.228	-0.082	-0.153	0.219	-0.104	-0.229
6.38	0.223	-0.084	-0.300	0.218	-0.042	0.445
6.40	0.225	-0.102	-0.103	0.219	-0.038	-0.951
6.42	0.219	-0.109	0.949	0.218	-0.108	-1.289
6.44	0.219	-0.052	1.321	0.214	-0.119	-0.297
6.46	0.218	-0.023	0.188	0.213	-0.116	0.648
6.48	0.219	-0.036	-1.248	0.208	-0.077	0.845
6.50	0.217	-0.107	-1.064	0.210	-0.066	0.327
6.52	0.213	-0.114	0.744	0.206	-0.073	0.189
6.54	0.212	-0.062	1.817	0.208	-0.088	1.142
6.56	0.210	-0.000	1.020	0.200	-0.007	1.134
6.58	0.213	-0.004	-0.626	0.209	0.005	-0.904
6.60	0.212	-0.067	-0.620	0.202	-0.059	-1.991
6.62	0.208	-0.042	0.061	0.207	-0.123	-0.781
6.64	0.210	-0.024	-0.704	0.197	-0.151	2.735
6.66	0.209	-0.087	-0.735	0.195	0.058	2.981
6.68	0.205	-0.089	0.677	0.203	0.094	-1.867
6.70	0.205	-0.040	1.304	0.205	-0.113	-2.716
6.72	0.204	-0.017	0.989	0.194	-0.145	1.912
6.74	0.204	-0.005	0.675	0.194	0.051	3.285
6.76	0.204	0.018	0.110	0.201	0.066	1.113
6.78	0.206	-0.005	-0.170	0.197	0.043	0.568
6.80	0.203	-0.019	0.736	0.200	0.098	-0.362
6.82	0.203	0.041	0.901	0.204	0.037	-1.326
6.84	0.206	0.051	-0.348	0.201	0.015	-1.016
6.86	0.206	0.015	-1.073	0.204	-0.006	-0.504
6.88	0.207	-0.022	-0.478	0.200	0.003	-0.274
6.90	0.205	-0.018	0.809	0.205	-0.016	-0.131
6.92	0.205	0.044	0.780	0.199	0.001	-0.140
6.94	0.209	0.023	0.267	0.206	-0.030	0.067
6.96	0.205	0.018	1.046	0.196	0.006	0.242
6.98	0.207	0.089	0.835	0.207	0.006	-0.581
7.00	0.211	0.083	-0.548	0.198	-0.059	0.334
7.02	0.212	0.025	-0.275	0.202	0.015	1.428
7.04	0.209	0.056	0.610	0.199	0.035	1.056
7.06	0.214	0.089	-0.011	0.203	0.049	0.945
7.08	0.215	0.055	-0.580	0.201	0.067	0.947
7.10	0.216	0.033	0.056	0.206	0.085	1.078
7.12	0.215	0.065	0.409	0.204	0.121	0.792
7.14	0.219	0.086	-0.668	0.212	0.107	0.653
7.16	0.220	0.017	-0.867	0.207	0.146	0.444
7.18	0.218	0.017	0.491	0.218	0.183	-1.914
7.20	0.220	0.051	1.325	0.219	0.017	-2.069
7.22	0.220	0.074	1.788	0.214	0.037	0.347
7.24	0.222	0.143	1.132	0.219	0.116	-0.451
7.26	0.228	0.144	-0.603	0.223	0.021	-1.265
7.28	0.229	0.095	-1.313	0.218	-0.013	0.900
7.30	0.230	0.073	-1.074	0.219	0.090	1.697
7.32	0.232	0.056	-0.770	0.224	0.111	0.214
7.34	0.233	0.029	-0.068	0.225	0.081	-0.764
7.36	0.231	0.063	0.083	0.227	0.041	-0.157
7.38	0.236	0.077	-1.369	0.225	0.091	0.042
7.40	0.238	-0.030	-1.131	0.233	0.061	-0.402
7.42	0.232	-0.036	1.840	0.227	0.035	0.620
7.44	0.233	0.110	2.117	0.232	0.109	0.474
7.46	0.241	0.089	0.465	0.233	0.100	-1.483
7.48	0.235	0.087	0.202	0.237	0.028	-2.382
7.50	0.243	0.126	-1.159	0.235	-0.054	-0.634
7.52	0.244	0.022	-1.534	0.233	-0.017	1.933
7.54	0.241	0.036	-0.636	0.233	0.077	2.071
7.56	0.246	0.024	-0.679	0.237	0.126	-0.385
7.58	0.243	-0.016	0.302	0.241	0.023	-1.427
7.60	0.243	0.033	1.217	0.235	0.003	0.179
7.62	0.245	0.074	0.408	0.239	0.093	-0.595
7.64	0.248	0.044	-0.305	0.243	0.012	-2.530
7.66	0.246	0.042	-0.296	0.240	-0.087	-1.215
7.68	0.249	0.050	-0.877	0.236	-0.053	0.926
7.70	0.249	0.007	-1.282	0.237	-0.002	1.222
7.72	0.249	-0.037	-0.231	0.238	0.005	0.875
7.74	0.246	-0.000	0.712	0.237	0.015	0.997
7.76	0.250	0.032	-0.059	0.238	0.056	0.580
7.78	0.249	-0.004	-0.925	0.240	0.054	-0.446
7.80	0.249	-0.021	-1.104	0.240	0.040	-1.472
7.82	0.248	-0.048	-1.031	0.243	-0.032	-1.398
7.84	0.247	-0.083	-0.014	0.237	-0.028	-0.573
7.86	0.243	-0.061	1.306	0.243	-0.023	-0.934
7.88	0.244	0.013	0.687	0.238	-0.105	0.204
7.90	0.246	-0.002	-1.321	0.234	-0.002	0.665
7.92	0.245	-0.082	-1.583	0.241	-0.034	-0.604
7.94	0.241	-0.077	-1.085	0.233	-0.059	-0.408
7.96	0.243	-0.122	-0.396	0.238	-0.081	0.873
7.98	0.235	-0.120	1.395	0.227	-0.017	1.625
8.00	0.237	-0.055	2.396	0.237	0.072	-1.214
8.02	0.233	0.015	1.469	0.236	-0.065	-3.797
8.04	0.238	0.041	-1.184	0.235	-0.220	-0.555
8.06	0.237	-0.055	-2.655	0.220	-0.086	2.705
8.08	0.236	-0.129	-1.138	0.232	0.013	0.801
8.10	0.230	-0.122	1.323	0.225	-0.053	-1.364
8.12	0.229	-0.020	1.349	0.230	-0.114	-0.693
8.14	0.232	-0.019	-0.923	0.218	-0.103	1.100
8.16	0.230	-0.101	-1.451	0.224	-0.005	0.312
8.18	0.225	-0.098	-0.836	0.222	-0.076	-1.037
8.20	0.227	-0.131	-0.146	0.220	-0.106	0.124
8.22	0.219	-0.120	1.115	0.217	-0.095	2.130
8.24	0.221	-0.047	0.610	0.214	0.030	1.933
8.26	0.220	-0.084	-0.316	0.220	0.052	-1.263
8.28	0.217	-0.096	0.207	0.219	-0.081	-2.006
8.30	0.215	-0.089	1.215	0.214	-0.081	-0.332
8.32	0.212	-0.015	0.980	0.216	-0.060	0.190
8.34	0.217	-0.025	-0.295	0.212	-0.072	0.405
8.36	0.212	-0.078	0.425	0.211	-0.028	-0.276
8.38	0.210	-0.004	0.981	0.213	-0.052	-1.998
8.40	0.213	0.006	-0.233	0.211	-0.163	-1.298
8.42	0.212	-0.034	-0.682	0.203	-0.153	1.523
8.44	0.211	-0.039	-0.443	0.203	-0.037	1.734
8.46	0.210	-0.041	-0.504	0.205	-0.066	0.886
8.48	0.209	-0.051	-0.803	0.198	-0.024	0.708
8.50	0.209	-0.088	-0.460	0.205	-0.010	-0.333
8.52	0.205	-0.089	0.762	0.200	-0.081	0.589
8.54	0.204	-0.045	1.394	0.198	-0.019	2.539
8.56	0.204	-0.019	1.271	0.198	0.097	1.099
8.58	0.203	0.025	0.215	0.205	0.082	-2.639
8.60	0.206	-0.015	-0.623	0.204	-0.071	-3.618
8.62	0.202	-0.020	-0.519	0.201	-0.156	-0.446
8.64	0.206	-0.042	-0.097	0.194	-0.054	1.746
8.66	0.199	-0.019	0.367	0.201	-0.029	1.376
8.68	0.206	-0.020	0.540	0.193	-0.046	2.380
8.70	0.199	-0.038	1.995	0.195	0.119	1.104
8.72	0.200	0.108	1.333	0.205	0.023	-1.266
8.74	0.207	0.084	-1.856	0.194	-0.006	-0.619
8.76	0.207	-0.072	-0.750	0.202	0.053	-1.794
8.78	0.198	0.004	2.445	0.202	-0.110	-1.228
8.80	0.206	0.140	1.223	0.193	-0.076	2.488
8.82	0.210	0.046	-0.019	0.196	0.055	3.385
8.84	0.204	0.078	0.912	0.197	0.116	1.758
8.86	0.212	0.134	-0.110	0.202	0.118	-0.012
8.88	0.213	0.076	-1.113	0.203	0.076	-0.207
8.90	0.214	0.056	-0.791	0.203	0.124	-0.593
8.92	0.215	0.050	-0.547	0.210	0.064	-1.268
8.94	0.216	0.029	-0.050	0.205	0.009	0.676
8.96	0.215	0.053	0.243	0.206	0.130	1.019
8.98	0.219	0.052	0.017	0.215	0.086	-0.366
9.00	0.217	0.025	0.919	0.209	0.082	-0.709
9.02	0.218	0.102	1.228	0.217	0.107	-2.861
9.04	0.223	0.101	0.340	0.218	-0.061	-3.347
9.06	0.222	0.097	0.051	0.212	-0.114	-0.039
9.08	0.227	0.114	-0.632	0.210	-0.040	2.540
9.10	0.228	0.072	-1.089	0.211	0.033	3.153
9.12	0.229	0.037	-0.203	0.212	0.088	2.984
9.14	0.228	0.065	0.654	0.213	0.161	1.986
9.16	0.232	0.106	-0.259	0.218	0.226	-1.281
9.18	0.234	0.046	-0.856	0.227	0.085	-3.311
9.20	0.232	0.045	-0.235	0.221	-0.009	-0.953
9.22	0.237	0.025	0.905	0.222	0.086	0.144
9.24	0.232	0.085	1.778	0.228	0.046	-0.571
9.26	0.240	0.154	0.018	0.224	0.010	0.655
