Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
1.40	0.226	0.004	-0.209	0.229	-0.000	0.087
1.42	0.226	-0.006	-0.234	0.229	0.002	0.051
1.44	0.226	-0.010	-0.030	0.229	0.002	-0.022
1.46	0.226	-0.008	0.224	0.229	-0.001	0.001
1.48	0.226	0.003	0.284	0.229	0.001	0.072
1.50	0.226	0.010	0.009	0.229	0.005	0.019
1.52	0.226	0.004	-0.372	0.229	0.003	-0.083
1.54	0.226	-0.007	-0.560	0.229	-0.001	-0.067
1.56	0.226	-0.021	-0.462	0.229	-0.000	-0.003
1.58	0.226	-0.048	0.557	0.229	0.000	0.009
1.60	0.222	0.002	1.430	0.229	0.000	0.001
1.62	0.226	0.054	0.311	0.229	0.001	-0.038
1.64	0.226	0.019	-1.057	0.229	-0.004	0.017
1.66	0.226	-0.014	-1.216	0.229	0.000	0.111
1.68	0.226	-0.052	-0.221	0.229	0.005	0.043
1.70	0.223	-0.039	1.426	0.229	0.003	-0.063
1.72	0.223	0.040	1.418	0.230	-0.001	-0.037
1.74	0.226	0.054	-0.299	0.229	0.000	0.041
1.76	0.226	0.013	-1.453	0.230	0.003	0.029
1.78	0.226	-0.026	-1.458	0.229	0.003	-0.036
1.80	0.225	-0.068	-0.212	0.230	0.000	-0.069
1.82	0.222	-0.041	1.359	0.229	-0.002	-0.026
1.84	0.223	0.009	1.774	0.230	0.001	-0.022
1.86	0.223	0.051	1.037	0.230	-0.002	-0.025
1.88	0.226	0.065	-0.418	0.229	-0.002	0.038
1.90	0.227	0.017	-1.072	0.229	0.001	0.016
1.92	0.226	-0.003	-0.522	0.230	-0.000	-0.041
1.94	0.226	0.001	-0.042	0.229	-0.003	-0.010
1.96	0.226	0.004	0.075	0.229	-0.002	0.073
1.98	0.226	0.007	-0.023	0.229	0.002	0.079
2.00	0.227	0.001	-0.051	0.230	0.003	0.000
2.02	0.226	0.002	0.055	0.229	0.001	-0.032
2.04	0.227	0.007	0.008	0.230	0.000	-0.019
2.06	0.227	0.003	-0.052	0.229	0.000	-0.012
2.08	0.227	0.002	-0.016	0.230	0.001	-0.064
2.10	0.227	0.004	-0.064	0.230	-0.003	-0.089
2.12	0.227	0.000	-0.115	0.229	-0.004	-0.038
2.14	0.227	-0.004	-0.043	0.229	-0.004	0.019
2.16	0.227	-0.000	-0.064	0.229	-0.003	0.073
2.18	0.227	-0.000	-0.272	0.229	-0.000	0.070
2.20	0.227	-0.012	-0.352	0.229	0.002	-0.017
2.22	0.226	-0.035	0.371	0.229	-0.001	-0.094
2.24	0.224	0.006	0.854	0.229	-0.005	-0.028
2.26	0.227	0.032	-0.027	0.229	-0.003	0.096
2.28	0.227	0.001	-0.708	0.229	0.000	0.127
2.30	0.227	-0.030	0.005	0.229	0.005	0.019
2.32	0.224	0.001	0.771	0.229	0.002	-0.127
2.34	0.227	0.032	0.232	0.229	-0.004	-0.097
2.36	0.227	0.009	-0.396	0.229	-0.004	0.022
2.38	0.227	0.006	-0.654	0.229	-0.001	0.057
2.40	0.227	-0.010	-1.011	0.229	-0.000	0.036
2.42	0.227	-0.051	-0.512	0.229	0.000	0.015
2.44	0.224	-0.048	0.739	0.229	0.000	0.012
2.46	0.224	-0.005	1.244	0.229	0.000	0.018
2.48	0.224	0.014	1.073	0.229	0.001	0.019
2.50	0.224	0.044	0.507	0.229	0.002	-0.027
2.52	0.227	0.042	-0.374	0.229	-0.000	-0.071
2.54	0.227	0.015	-0.584	0.229	-0.003	-0.034
2.56	0.227	0.009	-0.355	0.229	-0.002	0.031
2.58	0.227	0.006	-0.285	0.229	0.001	0.002
2.60	0.227	-0.000	-0.296	0.229	-0.001	-0.068
2.62	0.227	-0.007	-0.345	0.229	-0.005	-0.003
2.64	0.227	-0.014	-0.354	0.229	-0.003	0.111
2.66	0.227	-0.018	-0.415	0.229	0.002	0.097
2.68	0.227	-0.045	0.162	0.229	0.004	-0.050
2.70	0.223	-0.010	0.732	0.229	-0.002	-0.110
2.72	0.227	-0.003	0.674	0.229	-0.003	-0.015
2.74	0.223	0.008	0.815	0.229	-0.003	0.106
2.76	0.227	0.049	0.105	0.229	0.002	0.174
2.78	0.227	0.017	-0.804	0.229	0.008	0.062
2.80	0.227	-0.003	-0.807	0.229	0.006	-0.129
2.82	0.226	-0.016	-0.552	0.229	-0.001	-0.147
2.84	0.227	-0.040	0.359	0.229	-0.003	-0.035
2.86	0.223	-0.002	1.114	0.229	-0.001	0.033
2.88	0.227	0.041	0.240	0.229	0.000	0.035
2.90	0.227	0.010	-0.758	0.229	0.000	0.022
2.92	0.227	-0.011	-0.785	0.229	0.002	-0.021
2.94	0.226	-0.042	0.161	0.229	-0.001	-0.020
2.96	0.223	-0.002	1.032	0.229	0.000	0.019
2.98	0.226	0.034	0.380	0.229	0.001	-0.029
3.00	0.226	0.012	-0.311	0.229	-0.002	-0.042
3.02	0.226	0.005	-0.327	0.229	-0.001	-0.017
3.04	0.226	-0.004	-0.160	0.229	-0.003	0.014
3.06	0.226	-0.000	0.008	0.229	-0.000	0.031
3.08	0.226	0.002	-0.070	0.229	-0.000	0.001
3.10	0.226	-0.006	-0.065	0.229	0.000	-0.039
3.12	0.226	-0.002	0.028	0.229	-0.005	0.071
3.14	0.226	-0.002	0.031	0.228	0.001	0.237
3.16	0.226	-0.004	0.128	0.229	0.010	0.114
3.18	0.226	0.007	0.001	0.229	0.008	-0.092
3.20	0.226	0.004	-0.399	0.230	0.004	-0.164
3.22	0.226	-0.013	-0.531	0.229	-0.002	-0.075
3.24	0.226	-0.040	0.267	0.229	0.002	-0.012
3.26	0.223	-0.004	1.088	0.229	0.002	-0.109
3.28	0.226	0.039	0.318	0.230	-0.008	-0.004
3.30	0.226	0.015	-0.732	0.229	-0.003	0.240
3.32	0.226	-0.009	-0.887	0.229	0.012	0.076
3.34	0.226	-0.046	0.112	0.230	0.003	-0.200
3.36	0.223	-0.006	1.171	0.229	-0.007	-0.062
3.38	0.226	0.040	0.517	0.229	-0.000	0.150
3.40	0.226	0.016	-0.322	0.229	0.006	0.079
3.42	0.226	0.008	-0.400	0.230	0.003	-0.026
3.44	0.226	0.000	-0.344	0.229	0.003	-0.049
3.46	0.226	-0.008	-0.138	0.230	0.001	-0.066
3.48	0.226	-0.007	0.131	0.229	0.000	-0.065
3.50	0.226	0.003	0.157	0.230	-0.000	-0.119
3.52	0.226	0.003	-0.002	0.230	-0.007	-0.056
3.54	0.226	0.000	-0.075	0.229	-0.004	0.098
3.56	0.226	-0.003	-0.031	0.229	-0.001	0.141
3.58	0.226	-0.002	0.075	0.229	0.002	0.139
3.60	0.226	0.002	0.091	0.229	0.007	0.006
3.62	0.226	0.003	0.022	0.230	0.002	-0.120
3.64	0.226	0.003	-0.032	0.229	0.001	-0.143
3.66	0.226	0.000	-0.019	0.230	-0.006	-0.036
3.68	0.226	0.003	-0.033	0.229	-0.002	0.144
3.70	0.226	0.003	-0.211	0.230	0.005	0.069
3.72	0.226	-0.011	-0.142	0.229	0.000	-0.016
3.74	0.226	-0.008	0.175	0.230	0.002	-0.021
3.76	0.226	0.002	0.223	0.230	0.000	-0.062
3.78	0.226	0.004	0.108	0.230	-0.000	-0.072
3.80	0.226	0.005	0.039	0.230	-0.002	-0.082
3.82	0.226	0.005	0.013	0.230	-0.007	0.031
3.84	0.226	0.006	-0.024	0.229	-0.001	0.142
3.86	0.226	0.003	-0.023	0.230	0.004	0.058
3.88	0.226	0.004	0.003	0.229	0.000	0.013
3.90	0.227	0.005	-0.080	0.229	0.003	0.004
3.92	0.227	0.001	-0.149	0.230	0.002	-0.088
3.94	0.227	-0.002	-0.139	0.230	-0.001	-0.152
3.96	0.227	-0.007	0.003	0.230	-0.006	-0.097
3.98	0.226	-0.003	0.188	0.229	-0.007	0.044
4.00	0.226	0.005	0.175	0.229	-0.003	0.127
4.02	0.226	0.005	0.074	0.229	0.001	0.071
4.04	0.227	0.007	-0.031	0.229	0.001	-0.059
4.06	0.227	0.005	-0.160	0.229	-0.004	-0.047
4.08	0.227	-0.002	-0.177	0.229	-0.003	0.062
4.10	0.227	-0.005	-0.071	0.229	0.001	0.048
4.12	0.227	-0.001	-0.121	0.229	0.000	-0.023
4.14	0.227	-0.008	-0.212	0.229	-0.001	-0.058
4.16	0.226	-0.011	-0.167	0.229	-0.003	-0.042
4.18	0.227	-0.025	0.293	0.229	-0.003	0.028
4.20	0.224	-0.000	0.746	0.229	-0.001	0.065
4.22	0.227	0.025	0.331	0.229	-0.001	0.091
4.24	0.226	0.011	-0.072	0.229	0.004	0.034
4.26	0.227	0.015	-0.179	0.229	0.002	-0.089
4.28	0.227	0.004	-0.216	0.229	-0.003	-0.042
4.30	0.227	0.002	-0.067	0.229	-0.000	0.045
4.32	0.227	0.004	-0.040	0.229	0.002	0.007
4.34	0.227	0.000	0.008	0.229	0.000	-0.047
4.36	0.227	0.004	0.065	0.229	-0.002	-0.028
4.38	0.227	0.006	-0.019	0.229	-0.001	-0.010
4.40	0.227	0.004	-0.123	0.229	-0.001	-0.041
4.42	0.227	-0.000	-0.156	0.229	-0.003	-0.041
4.44	0.227	-0.005	-0.084	0.229	-0.004	0.000
4.46	0.227	-0.004	0.016	0.229	-0.003	0.044
4.48	0.227	-0.001	0.011	0.229	-0.001	0.052
4.50	0.227	-0.007	0.126	0.229	-0.001	0.034
4.52	0.226	0.003	0.235	0.229	-0.001	0.057
4.54	0.227	0.011	-0.010	0.229	0.003	0.027
4.56	0.227	0.001	-0.176	0.229	0.003	-0.121
4.58	0.227	-0.002	-0.099	0.229	-0.005	-0.142
4.60	0.227	-0.002	-0.042	0.229	-0.007	0.042
4.62	0.227	-0.003	-0.010	0.228	-0.000	0.129
4.64	0.227	-0.003	0.028	0.229	0.000	0.103
4.66	0.227	0.000	-0.016	0.228	0.001	0.155
4.68	0.227	-0.005	-0.010	0.229	0.010	0.074
4.70	0.227	-0.002	0.069	0.229	0.005	-0.073
4.72	0.227	-0.002	0.137	0.229	0.003	-0.067
4.74	0.226	0.003	0.195	0.229	0.004	-0.092
4.76	0.227	0.012	-0.004	0.229	-0.001	-0.069
4.78	0.227	0.004	-0.238	0.229	-0.001	0.055
4.80	0.227	-0.004	-0.174	0.229	0.003	0.080
4.82	0.227	-0.006	0.034	0.229	0.005	-0.033
4.84	0.227	-0.001	0.155	0.229	0.001	-0.115
4.86	0.227	0.004	0.110	0.229	-0.003	-0.058
4.88	0.227	0.006	-0.047	0.229	-0.003	0.050
4.90	0.227	0.002	-0.202	0.229	0.000	0.110
4.92	0.227	-0.006	-0.175	0.229	0.005	0.045
4.94	0.227	-0.009	0.029	0.229	0.002	-0.020
4.96	0.227	-0.004	0.189	0.229	0.002	-0.000
4.98	0.227	0.003	0.154	0.229	0.004	-0.039
5.00	0.227	0.005	-0.026	0.229	-0.001	-0.031
5.02	0.227	0.001	-0.192	0.229	-0.000	0.072
5.04	0.227	-0.007	-0.125	0.229	0.006	0.004
5.06	0.227	-0.006	0.078	0.230	0.002	-0.146
5.08	0.227	-0.001	0.149	0.229	-0.005	-0.059
5.10	0.227	0.003	0.058	0.229	-0.001	0.077
5.12	0.227	0.002	-0.107	0.229	0.002	0.054
5.14	0.227	-0.002	-0.210	0.229	0.001	0.015
5.16	0.227	-0.010	-0.113	0.229	0.001	0.020
5.18	0.226	-0.012	0.190	0.229	0.002	0.010
5.20	0.226	0.002	0.279	0.230	0.001	0.006
5.22	0.227	0.007	0.039	0.229	0.002	0.030
5.24	0.227	0.000	-0.089	0.230	0.005	-0.031
5.26	0.226	0.000	-0.083	0.230	0.001	-0.104
5.28	0.227	-0.000	-0.130	0.230	-0.002	-0.069
5.30	0.227	-0.008	-0.075	0.229	-0.002	-0.040
5.32	0.226	-0.006	0.030	0.230	-0.003	-0.019
5.34	0.226	0.000	-0.228	0.229	-0.003	0.039
5.36	0.226	-0.008	-0.682	0.229	-0.001	0.071
5.38	0.226	-0.030	-0.802	0.229	-0.001	0.109
5.40	0.226	-0.081	0.749	0.229	0.005	0.069
5.42	0.220	-0.000	2.172	0.230	0.004	-0.049
5.44	0.226	0.074	0.633	0.229	0.001	-0.089
5.46	0.226	0.024	-0.976	0.230	-0.001	-0.085
5.48	0.226	0.002	-1.175	0.229	-0.003	-0.038
5.50	0.226	-0.039	-0.429	0.229	-0.003	0.015
5.52	0.223	-0.013	0.403	0.229	-0.001	-0.042
5.54	0.226	-0.011	0.621	0.229	0.001	-0.401
5.56	0.222	0.008	0.807	0.229	-0.014	-0.769
5.58	0.226	0.046	-0.087	0.229	-0.031	-0.848
5.60	0.226	0.004	-0.886	0.229	-0.090	0.774
5.62	0.226	-0.028	-0.105	0.222	-0.005	2.426
5.64	0.223	0.004	0.537	0.229	0.086	0.729
5.66	0.226	0.028	-0.154	0.229	0.021	-0.928
5.68	0.226	-0.006	-0.686	0.229	-0.003	-0.485
5.70	0.226	-0.035	0.204	0.228	0.005	0.047
5.72	0.223	0.004	1.028	0.229	0.015	0.015
5.74	0.226	0.044	0.260	0.229	0.007	-0.197
5.76	0.226	0.014	-0.580	0.229	0.001	-0.194
5.78	0.226	-0.004	-0.397	0.229	-0.002	-0.095
5.80	0.226	-0.004	-0.033	0.229	-0.001	-0.013
5.82	0.226	0.003	0.030	0.229	-0.002	0.034
5.84	0.226	-0.000	-0.116	0.229	0.000	0.060
5.86	0.226	-0.001	-0.294	0.229	0.002	0.002
5.88	0.226	-0.009	-0.484	0.229	0.000	-0.052
5.90	0.226	-0.041	0.176	0.229	-0.002	-0.045
5.92	0.223	-0.006	0.915	0.229	-0.001	-0.048
5.94	0.226	0.031	0.187	0.229	-0.002	-0.109
5.96	0.226	0.002	-0.548	0.229	-0.011	0.037
5.98	0.226	-0.024	0.056	0.228	-0.002	0.257
6.00	0.223	0.005	0.702	0.229	0.009	0.084
6.02	0.226	0.032	0.192	0.229	0.001	-0.099
6.04	0.226	0.007	-0.194	0.229	0.000	-0.044
6.06	0.226	0.011	-0.060	0.229	0.002	-0.071
6.08	0.227	0.011	-0.133	0.229	-0.005	-0.047
6.10	0.227	0.005	-0.141	0.229	-0.004	0.110
6.12	0.227	0.005	-0.143	0.229	0.004	0.099
6.14	0.227	0.000	-0.147	0.229	0.004	-0.070
6.16	0.227	-0.004	0.002	0.229	-0.003	-0.081
6.18	0.227	0.000	0.144	0.229	-0.002	0.030
6.20	0.227	0.005	0.143	0.229	0.002	-0.013
6.22	0.227	0.009	-0.010	0.229	-0.002	-0.069
6.24	0.227	0.005	-0.206	0.229	-0.004	0.024
6.26	0.227	-0.004	-0.190	0.229	0.000	0.049
6.28	0.227	-0.006	-0.012	0.229	-0.000	0.006
6.30	0.227	-0.002	0.083	0.229	-0.002	0.049
6.32	0.227	-0.000	0.083	0.229	0.001	0.103
6.34	0.227	-0.000	0.090	0.229	0.005	0.038
6.36	0.227	0.006	-0.012	0.229	0.004	-0.078
6.38	0.227	0.001	-0.161	0.229	0.000	-0.108
6.40	0.227	-0.009	0.025	0.229	-0.003	-0.046
6.42	0.226	0.003	0.192	0.229	-0.002	0.058
6.44	0.227	0.006	0.077	0.229	0.002	0.073
6.46	0.227	0.004	0.005	0.229	0.001	0.033
6.48	0.227	0.007	-0.113	0.229	0.003	-0.005
6.50	0.227	-0.000	-0.198	0.229	0.002	-0.061
6.52	0.227	-0.007	-0.032	0.229	-0.003	0.009
6.54	0.227	-0.003	0.178	0.229	0.002	0.071
6.56	0.227	0.005	0.173	0.229	0.004	-0.033
6.58	0.227	0.007	0.020	0.229	-0.001	-0.071
6.60	0.227	0.006	-0.125	0.229	-0.000	-0.026
6.62	0.227	-0.001	-0.123	0.229	-0.001	-0.014
6.64	0.227	-0.002	0.010	0.229	-0.002	0.021
6.66	0.227	0.002	0.055	0.229	0.001	0.010
6.68	0.227	0.001	0.040	0.229	-0.000	-0.030
6.70	0.227	0.003	-0.001	0.229	-0.003	0.053
6.72	0.227	0.003	-0.093	0.229	0.003	0.069
6.74	0.227	-0.001	-0.140	0.229	0.001	0.004
6.76	0.227	-0.006	-0.061	0.229	0.002	0.001
6.78	0.227	-0.005	0.098	0.229	0.004	-0.080
6.80	0.227	0.001	0.123	0.229	-0.002	-0.104
6.82	0.227	0.003	0.008	0.229	-0.005	0.035
6.84	0.227	0.000	-0.074	0.229	0.000	0.125
6.86	0.227	-0.001	-0.095	0.229	0.005	0.047
6.88	0.227	-0.005	-0.019	0.229	0.003	-0.071
6.90	0.227	-0.003	0.096	0.229	-0.003	-0.014
6.92	0.227	0.001	0.083	0.229	0.002	0.060
6.94	0.227	0.001	0.007	0.229	0.003	0.005
6.96	0.227	0.002	-0.082	0.229	0.001	-0.033
6.98	0.227	-0.002	-0.155	0.229	0.002	-0.075
7.00	0.227	-0.008	-0.053	0.229	-0.002	-0.071
7.02	0.227	-0.006	0.130	0.229	-0.003	0.006
7.04	0.227	0.001	0.143	0.229	-0.001	0.032
7.06	0.227	0.003	0.013	0.229	-0.000	0.011
7.08	0.227	0.000	-0.093	0.229	-0.001	-0.001
7.10	0.227	-0.002	-0.142	0.229	-0.002	0.042
7.12	0.227	-0.007	-0.090	0.229	0.001	0.091
7.14	0.227	-0.008	0.084	0.229	0.005	0.019
7.16	0.226	-0.002	0.164	0.229	0.001	-0.055
7.18	0.227	0.002	0.061	0.229	0.000	-0.058
7.20	0.227	0.002	-0.088	0.229	-0.000	-0.065
7.22	0.227	-0.004	-0.131	0.229	-0.002	-0.072
7.24	0.226	-0.008	0.013	0.229	-0.005	-0.000
7.26	0.226	-0.002	0.124	0.229	-0.003	0.117
7.28	0.226	0.000	0.095	0.229	0.002	0.110
7.30	0.226	0.003	-0.016	0.229	0.003	0.019
7.32	0.227	0.001	-0.172	0.229	0.003	-0.066
7.34	0.226	-0.006	-0.203	0.229	-0.001	-0.055
7.36	0.226	-0.014	0.072	0.229	-0.000	0.009
7.38	0.225	-0.003	0.350	0.229	0.000	0.028
7.40	0.226	0.010	0.179	0.229	0.001	0.035
7.42	0.226	0.004	-0.055	0.229	0.002	-0.007
7.44	0.226	0.004	-0.123	0.229	0.000	-0.048
7.46	0.226	0.000	-0.191	0.229	-0.000	-0.043
7.48	0.226	-0.007	-0.089	0.229	-0.002	-0.003
7.50	0.226	-0.006	0.118	0.229	-0.000	0.020
7.52	0.226	0.001	0.154	0.229	0.001	-0.048
7.54	0.226	0.003	0.045	0.229	-0.003	-0.072
7.56	0.226	0.003	-0.072	0.229	-0.005	0.032
7.58	0.226	-0.001	-0.123	0.229	-0.001	0.101
7.60	0.226	-0.005	-0.031	0.229	0.002	0.047
7.62	0.226	-0.003	0.098	0.229	0.001	-0.010
7.64	0.226	0.002	0.093	0.229	0.000	-0.014
7.66	0.226	0.003	-0.014	0.229	0.000	0.000
7.68	0.226	0.000	-0.091	0.229	0.000	0.016
7.70	0.226	-0.002	-0.105	0.229	0.001	0.022
7.72	0.226	-0.006	-0.018	0.229	0.002	-0.011
7.74	0.226	-0.005	0.158	0.229	0.000	-0.042
7.76	0.226	0.004	0.174	0.229	-0.001	0.003
7.78	0.226	0.005	0.058	0.229	0.001	0.010
7.80	0.226	0.006	-0.064	0.229	0.000	-0.024
7.82	0.226	0.002	-0.164	0.229	-0.001	0.010
7.84	0.226	-0.004	-0.088	0.229	0.001	0.003
7.86	0.226	-0.003	0.071	0.229	-0.000	-0.042
7.88	0.226	0.002	0.110	0.229	-0.002	-0.011
7.90	0.226	0.002	0.085	0.229	-0.001	0.024
7.92	0.226	0.006	0.007	0.229	-0.000	0.025
7.94	0.227	0.005	-0.135	0.229	0.000	0.016
7.96	0.226	-0.003	-0.100	0.229	0.000	-0.004
7.98	0.226	-0.002	0.065	0.229	0.003	-0.060
8.00	0.226	0.002	0.117	0.229	-0.003	-0.070
8.02	0.226	0.004	0.080	0.229	-0.005	0.044
8.04	0.226	0.005	0.032	0.229	0.001	0.089
8.06	0.227	0.006	-0.053	0.229	0.001	0.055
8.08	0.227	0.003	-0.127	0.229	0.002	0.053
8.10	0.227	-0.002	-0.069	0.229	0.005	-0.016
8.12	0.227	-0.002	0.079	0.229	0.001	-0.074
8.14	0.227	0.003	0.143	0.229	-0.001	-0.019
8.16	0.227	0.007	0.066	0.229	0.001	-0.008
8.18	0.227	0.007	-0.066	0.229	-0.000	-0.044
8.20	0.227	0.003	-0.145	0.229	-0.002	-0.011
8.22	0.227	-0.002	-0.089	0.229	-0.001	0.023
8.24	0.227	-0.002	0.048	0.229	-0.000	0.018
8.26	0.227	0.002	0.091	0.229	0.000	0.007
8.28	0.227	0.004	0.026	0.229	0.000	-0.005
8.30	0.227	0.004	-0.056	0.229	-0.000	-0.009
8.32	0.227	0.002	-0.125	0.229	-0.000	-0.003
8.34	0.227	-0.004	-0.058	0.229	-0.001	0.041
8.36	0.227	-0.003	0.099	0.229	0.002	0.041
8.38	0.227	0.002	0.133	0.229	0.002	-0.039
8.40	0.227	0.005	0.064	0.229	-0.001	-0.034
8.42	0.227	0.006	-0.063	0.229	-0.000	0.012
8.44	0.227	0.002	-0.173	0.229	0.000	0.010
8.46	0.227	-0.005	-0.101	0.229	0.001	-0.043
8.48	0.227	-0.005	0.098	0.229	-0.002	-0.059
8.50	0.227	0.002	0.162	0.229	-0.003	0.008
8.52	0.227	0.006	0.035	0.229	-0.001	0.030
8.54	0.227	0.004	-0.105	0.229	-0.000	0.000
8.56	0.227	-0.000	-0.145	0.229	-0.001	-0.028
8.58	0.227	-0.005	-0.048	0.229	-0.003	-0.003
8.60	0.227	-0.003	0.087	0.229	-0.002	0.062
8.62	0.227	0.001	0.090	0.229	0.002	0.040
8.64	0.227	0.001	0.026	0.229	0.001	-0.061
8.66	0.227	0.003	-0.056	0.229	-0.004	-0.039
8.68	0.227	0.000	-0.173	0.229	-0.001	0.031
8.70	0.227	-0.008	-0.117	0.229	-0.000	0.020
8.72	0.227	-0.007	0.076	0.229	-0.000	0.000
8.74	0.227	-0.003	0.187	0.229	-0.001	-0.009
8.76	0.227	0.003	0.156	0.229	-0.002	0.036
8.78	0.227	0.007	-0.040	0.229	0.001	0.072
8.80	0.227	-0.001	-0.146	0.229	0.004	-0.018
8.82	0.227	-0.003	-0.081	0.229	0.000	-0.100
8.84	0.227	-0.003	-0.039	0.229	-0.004	-0.011
8.86	0.227	-0.005	0.039	0.229	-0.000	0.079
8.88	0.227	-0.002	0.139	0.229	0.002	0.030
8.90	0.227	0.004	0.073	0.229	0.002	-0.067
8.92	0.227	0.003	-0.072	0.229	-0.003	-0.061
8.94	0.227	-0.002	-0.089	0.229	-0.004	0.078
8.96	0.227	-0.003	-0.015	0.229	0.003	0.123
8.98	0.227	-0.001	0.015	0.229	0.006	-0.044
9.00	0.227	-0.001	-0.015	0.229	-0.001	-0.130
9.02	0.227	-0.003	-0.016	0.229	-0.004	-0.002
9.04	0.227	-0.002	-0.008	0.229	0.001	0.062
9.06	0.227	-0.003	0.010	0.229	0.000	0.041
9.08	0.227	-0.002	0.068	0.229	0.001	0.045
9.10	0.227	0.001	0.043	0.229	0.003	0.005
9.12	0.227	0.000	-0.041	0.229	0.003	-0.080
9.14	0.227	-0.001	-0.102	0.229	-0.001	-0.129
9.16	0.227	-0.003	-0.146	0.229	-0.005	-0.053
9.18	0.227	-0.010	-0.011	0.229	-0.004	0.080
9.20	0.226	-0.006	0.208	0.229	-0.000	0.142
9.22	0.226	0.003	0.183	0.229	0.002	0.152
9.24	0.226	0.004	0.016	0.229	0.008	0.045
9.26	0.227	0.003	-0.117	0.229	0.006	-0.121
