Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
2.14	0.226	0.156	-0.069	0.210	-0.063	0.199
2.16	0.230	0.151	-0.069	0.208	-0.053	0.245
2.18	0.232	0.150	0.056	0.208	-0.053	0.267
2.20	0.235	0.156	0.086	0.206	-0.047	0.461
2.22	0.239	0.157	-0.033	0.206	-0.032	0.555
2.24	0.242	0.154	-0.157	0.205	-0.021	0.503
2.26	0.245	0.150	-0.241	0.205	-0.011	0.354
2.28	0.248	0.144	-0.282	0.205	-0.006	0.143
2.30	0.251	0.136	-0.225	0.205	-0.005	-0.081
2.32	0.253	0.134	-0.127	0.204	-0.010	-0.191
2.34	0.256	0.134	-0.163	0.204	-0.015	-0.093
2.36	0.259	0.129	-0.274	0.204	-0.032	0.733
2.38	0.261	0.123	-0.384	0.202	0.014	1.498
2.40	0.264	0.114	-0.478	0.205	0.062	0.796
2.42	0.266	0.101	-0.445	0.206	0.047	-0.062
2.44	0.268	0.093	-0.305	0.206	0.042	-0.198
2.46	0.269	0.091	-0.272	0.207	0.038	-0.131
2.48	0.271	0.085	-0.362	0.208	0.032	0.196
2.50	0.273	0.077	-0.455	0.208	0.044	0.545
2.52	0.274	0.067	-0.533	0.210	0.065	0.373
2.54	0.276	0.054	-0.519	0.211	0.065	-0.053
2.56	0.276	0.044	-0.431	0.212	0.056	-0.199
2.58	0.277	0.038	-0.397	0.213	0.048	0.042
2.60	0.278	0.030	-0.436	0.214	0.058	0.304
2.62	0.279	0.021	-0.508	0.216	0.067	0.284
2.64	0.279	0.010	-0.590	0.217	0.072	0.138
2.66	0.279	-0.005	-0.562	0.219	0.073	-0.041
2.68	0.279	-0.015	-0.432	0.220	0.067	-0.062
2.70	0.278	-0.020	-0.409	0.221	0.066	0.098
2.72	0.278	-0.030	-0.468	0.222	0.074	0.117
2.74	0.277	-0.039	-0.528	0.224	0.077	-0.118
2.76	0.276	-0.050	-0.597	0.226	0.066	-0.201
2.78	0.275	-0.065	-0.550	0.227	0.063	-0.044
2.80	0.274	-0.075	-0.392	0.228	0.069	-0.090
2.82	0.272	-0.079	-0.327	0.230	0.064	-0.312
2.84	0.270	-0.086	-0.374	0.231	0.046	-0.098
2.86	0.269	-0.093	-0.482	0.231	0.055	0.314
2.88	0.267	-0.105	-0.572	0.233	0.071	0.219
2.90	0.265	-0.120	-0.474	0.234	0.069	-0.144
2.92	0.262	-0.126	-0.273	0.236	0.060	-0.350
2.94	0.259	-0.127	-0.213	0.236	0.055	-0.542
2.96	0.257	-0.132	-0.268	0.238	0.043	-0.878
2.98	0.254	-0.138	-0.341	0.239	0.018	-0.988
3.00	0.251	-0.145	-0.423	0.239	-0.018	-0.091
3.02	0.249	-0.158	-0.345	0.237	-0.002	1.425
3.04	0.245	-0.163	-0.113	0.238	0.075	1.311
3.06	0.242	-0.159	-0.046	0.241	0.082	-0.260
3.08	0.239	-0.162	-0.136	0.242	0.042	-0.996
3.10	0.235	-0.163	-0.322	0.242	0.022	-0.791
3.12	0.232	-0.171	-0.574	0.243	0.012	-0.471
3.14	0.229	-0.189	-0.558	0.243	0.006	-0.233
3.16	0.225	-0.217	0.445	0.243	0.003	-0.063
3.18	0.218	-0.171	1.360	0.243	0.006	-0.036
3.20	0.218	-0.124	0.566	0.243	0.004	-0.161
3.22	0.215	-0.148	-0.344	0.243	0.001	-0.338
3.24	0.212	-0.159	-0.367	0.243	-0.009	-0.489
3.26	0.209	-0.167	-0.085	0.243	-0.026	-0.303
3.28	0.205	-0.161	0.223	0.242	-0.023	-0.044
3.30	0.202	-0.153	0.285	0.242	-0.020	-0.199
3.32	0.199	-0.149	0.244	0.241	-0.027	-0.514
3.34	0.196	-0.143	0.192	0.241	-0.035	-1.030
3.36	0.193	-0.141	0.155	0.241	-0.090	-0.522
3.38	0.191	-0.142	0.342	0.236	-0.065	0.511
3.40	0.187	-0.129	0.627	0.239	-0.066	1.176
3.42	0.185	-0.110	0.620	0.231	-0.005	0.907
3.44	0.183	-0.102	0.507	0.239	0.053	-2.528
3.46	0.181	-0.094	0.612	0.238	-0.121	-4.933
3.48	0.179	-0.082	0.927	0.233	-0.256	-2.311
3.50	0.178	-0.062	1.378	0.226	-0.276	3.246
3.52	0.176	-0.012	1.145	0.218	-0.111	7.595
3.54	0.178	0.001	0.188	0.218	0.190	4.533
3.56	0.177	-0.023	0.003	0.234	0.139	-1.753
3.58	0.176	-0.014	0.472	0.226	-0.038	-1.785
3.60	0.176	0.002	0.671	0.226	0.044	-0.457
3.62	0.176	0.027	0.209	0.230	0.051	-2.761
3.64	0.178	0.023	-0.738	0.233	-0.122	-2.571
3.66	0.178	-0.023	-0.711	0.222	-0.160	1.896
3.68	0.176	-0.028	0.312	0.221	0.008	4.092
3.70	0.176	0.002	0.790	0.224	0.118	1.385
3.72	0.176	0.023	0.415	0.230	0.039	-0.822
3.74	0.178	0.023	-0.129	0.223	0.018	-0.265
3.76	0.178	-0.003	0.234	0.229	0.067	-0.848
3.78	0.176	0.017	1.261	0.229	-0.025	-0.979
3.80	0.178	0.068	1.407	0.226	-0.005	0.120
3.82	0.180	0.085	0.966	0.229	0.022	-0.399
3.84	0.181	0.100	0.733	0.229	-0.035	-0.294
3.86	0.184	0.112	0.631	0.226	-0.017	0.798
3.88	0.186	0.125	0.578	0.228	0.026	0.670
3.90	0.189	0.137	0.425	0.228	0.025	-0.203
3.92	0.192	0.142	0.267	0.229	0.009	-0.800
3.94	0.194	0.146	0.207	0.228	-0.012	-0.953
3.96	0.197	0.149	0.199	0.229	-0.044	-0.330
3.98	0.200	0.152	0.255	0.226	-0.043	1.012
4.00	0.203	0.159	0.317	0.226	0.027	1.058
4.02	0.207	0.168	0.268	0.229	0.011	0.470
4.04	0.210	0.170	0.208	0.225	0.025	0.606
4.06	0.214	0.175	0.164	0.229	0.057	-0.122
4.08	0.217	0.179	0.021	0.229	0.019	-0.726
4.10	0.221	0.174	-0.037	0.229	0.007	-0.462
4.12	0.224	0.174	0.053	0.229	-0.002	-0.020
4.14	0.228	0.178	0.075	0.229	0.012	0.227
4.16	0.231	0.179	-0.009	0.230	0.017	-0.001
4.18	0.235	0.178	-0.132	0.230	0.008	-0.098
4.20	0.239	0.174	-0.235	0.230	0.010	-0.060
4.22	0.242	0.166	-0.210	0.230	0.008	-0.083
4.24	0.245	0.164	-0.122	0.230	0.005	-0.044
4.26	0.249	0.164	-0.152	0.230	0.008	-0.106
4.28	0.252	0.159	-0.243	0.231	0.004	-0.270
4.30	0.255	0.154	-0.325	0.231	-0.009	-0.188
4.32	0.258	0.147	-0.425	0.230	-0.007	0.023
4.34	0.261	0.135	-0.431	0.230	-0.002	0.005
4.36	0.263	0.127	-0.315	0.230	-0.006	-0.072
4.38	0.266	0.124	-0.252	0.230	-0.007	-0.089
4.40	0.268	0.119	-0.313	0.230	-0.007	-0.194
4.42	0.271	0.113	-0.465	0.230	-0.016	-0.216
4.44	0.273	0.101	-0.606	0.229	-0.023	0.048
4.46	0.275	0.085	-0.579	0.229	-0.010	0.138
4.48	0.276	0.075	-0.441	0.229	-0.008	-0.149
4.50	0.278	0.070	-0.411	0.229	-0.019	-0.312
4.52	0.279	0.061	-0.471	0.228	-0.028	-0.167
4.54	0.280	0.051	-0.542	0.227	-0.026	0.016
4.56	0.281	0.040	-0.640	0.227	-0.022	0.002
4.58	0.282	0.024	-0.645	0.227	-0.027	0.015
4.60	0.282	0.011	-0.527	0.226	-0.022	0.008
4.62	0.282	0.004	-0.452	0.226	-0.024	-0.128
4.64	0.282	-0.005	-0.479	0.225	-0.030	-0.124
4.66	0.282	-0.015	-0.563	0.225	-0.029	-0.087
4.68	0.282	-0.027	-0.632	0.224	-0.034	-0.013
4.70	0.281	-0.043	-0.561	0.223	-0.030	0.080
4.72	0.280	-0.051	-0.435	0.223	-0.028	0.036
4.74	0.279	-0.058	-0.421	0.222	-0.029	-0.008
4.76	0.277	-0.067	-0.458	0.222	-0.029	-0.031
4.78	0.276	-0.075	-0.534	0.221	-0.033	0.040
4.80	0.275	-0.088	-0.615	0.220	-0.027	0.102
4.82	0.273	-0.103	-0.529	0.220	-0.024	-0.038
4.84	0.270	-0.112	-0.317	0.219	-0.030	-0.091
4.86	0.268	-0.113	-0.224	0.219	-0.031	0.035
4.88	0.266	-0.117	-0.300	0.218	-0.028	0.126
4.90	0.263	-0.125	-0.408	0.218	-0.025	0.164
4.92	0.261	-0.135	-0.466	0.217	-0.022	0.219
4.94	0.258	-0.146	-0.387	0.217	-0.014	0.156
4.96	0.255	-0.152	-0.218	0.217	-0.014	0.035
4.98	0.252	-0.153	-0.154	0.216	-0.017	0.087
5.00	0.249	-0.157	-0.158	0.216	-0.012	0.188
5.02	0.246	-0.159	-0.174	0.216	-0.005	0.144
5.04	0.243	-0.162	-0.235	0.216	-0.006	0.105
5.06	0.239	-0.171	-0.167	0.215	-0.005	0.222
5.08	0.235	-0.172	0.028	0.215	0.004	0.288
5.10	0.232	-0.167	0.084	0.216	0.006	0.346
5.12	0.229	-0.167	0.035	0.215	0.019	0.334
5.14	0.226	-0.166	0.017	0.216	0.026	0.074
5.16	0.222	-0.166	-0.009	0.217	0.018	-0.034
5.18	0.219	-0.168	0.048	0.217	0.019	0.065
5.20	0.215	-0.166	0.187	0.217	0.023	0.070
5.22	0.212	-0.159	0.255	0.218	0.026	-0.180
5.24	0.209	-0.154	0.243	0.218	0.020	-0.588
5.26	0.206	-0.148	0.154	0.219	0.011	-1.118
5.28	0.203	-0.147	0.076	0.221	-0.056	-0.259
5.30	0.200	-0.148	0.168	0.214	-0.031	1.951
5.32	0.197	-0.146	0.463	0.218	0.073	2.056
5.34	0.194	-0.127	0.636	0.220	0.058	1.602
5.36	0.192	-0.113	0.479	0.218	0.123	1.414
5.38	0.190	-0.109	0.329	0.226	0.158	-0.647
5.40	0.188	-0.102	0.269	0.227	0.084	-1.933
5.42	0.186	-0.100	0.312	0.228	0.050	-1.650
5.44	0.184	-0.092	0.474	0.230	-0.021	0.385
5.46	0.182	-0.079	0.546	0.224	0.068	2.177
5.48	0.181	-0.068	0.527	0.232	0.149	0.319
5.50	0.179	-0.057	0.470	0.233	0.083	-1.808
5.52	0.178	-0.049	0.419	0.235	0.021	-1.512
5.54	0.178	-0.043	0.500	0.233	0.019	-0.665
5.56	0.176	-0.031	0.650	0.237	-0.022	0.973
5.58	0.176	-0.013	0.607	0.229	0.063	2.295
5.60	0.176	-0.003	0.401	0.241	0.116	1.462
5.62	0.176	0.001	0.290	0.235	0.107	0.901
5.64	0.176	0.005	0.348	0.243	0.173	-0.773
5.66	0.176	0.012	0.520	0.245	0.090	-2.662
5.68	0.176	0.027	0.657	0.246	0.027	-2.439
5.70	0.177	0.043	0.595	0.247	-0.075	0.640
5.72	0.178	0.052	0.458	0.238	0.057	3.440
5.74	0.179	0.060	0.370	0.250	0.184	0.928
5.76	0.181	0.067	0.283	0.251	0.088	-1.658
5.78	0.182	0.070	0.260	0.251	0.054	-1.730
5.80	0.184	0.077	0.241	0.252	0.025	-1.553
5.82	0.185	0.080	0.266	0.253	0.000	-1.360
5.84	0.187	0.089	0.278	0.253	-0.064	-0.051
5.86	0.189	0.080	0.716	0.247	0.002	1.084
5.88	0.189	0.116	1.173	0.254	0.058	-0.833
5.90	0.194	0.152	0.525	0.254	-0.097	-0.303
5.92	0.196	0.134	-0.043	0.244	0.001	1.910
5.94	0.199	0.136	-0.024	0.254	0.093	-0.309
5.96	0.202	0.134	0.019	0.253	-0.040	-1.444
5.98	0.204	0.137	0.087	0.249	-0.039	0.265
6.00	0.207	0.141	0.035	0.250	0.025	0.035
6.02	0.210	0.136	0.106	0.253	-0.020	-0.822
6.04	0.212	0.143	0.249	0.249	-0.045	-0.328
6.06	0.216	0.151	0.150	0.250	-0.033	0.191
6.08	0.218	0.149	0.024	0.247	-0.024	0.191
6.10	0.221	0.150	-0.021	0.249	-0.011	-0.490
6.12	0.224	0.150	-0.124	0.248	-0.051	-0.897
6.14	0.228	0.144	-0.146	0.247	-0.061	-0.708
6.16	0.230	0.141	-0.023	0.245	-0.072	-0.720
6.18	0.233	0.144	0.038	0.244	-0.088	-0.697
6.20	0.236	0.145	-0.035	0.242	-0.118	0.044
6.22	0.239	0.144	-0.177	0.238	-0.088	0.809
6.24	0.242	0.138	-0.326	0.239	-0.054	0.218
6.26	0.245	0.128	-0.319	0.237	-0.081	-0.407
6.28	0.247	0.123	-0.175	0.235	-0.088	-0.341
6.30	0.249	0.123	-0.115	0.233	-0.090	-0.368
6.32	0.252	0.120	-0.174	0.232	-0.100	-0.429
6.34	0.254	0.117	-0.311	0.229	-0.114	-0.208
6.36	0.257	0.108	-0.454	0.227	-0.109	0.053
6.38	0.259	0.095	-0.400	0.225	-0.107	0.124
6.40	0.260	0.089	-0.210	0.222	-0.104	0.134
6.42	0.262	0.090	-0.186	0.221	-0.102	0.102
6.44	0.264	0.085	-0.301	0.218	-0.099	0.052
6.46	0.265	0.077	-0.392	0.217	-0.097	-0.077
6.48	0.267	0.068	-0.446	0.215	-0.107	0.015
6.50	0.268	0.059	-0.466	0.212	-0.101	0.281
6.52	0.269	0.049	-0.427	0.211	-0.091	0.359
6.54	0.270	0.041	-0.338	0.209	-0.082	0.267
6.56	0.271	0.037	-0.324	0.208	-0.082	0.230
6.58	0.272	0.030	-0.402	0.205	-0.077	0.349
6.60	0.272	0.021	-0.491	0.204	-0.065	0.327
6.62	0.273	0.010	-0.562	0.203	-0.061	0.183
6.64	0.273	-0.005	-0.487	0.202	-0.060	0.126
6.66	0.272	-0.013	-0.276	0.201	-0.059	0.199
6.68	0.272	-0.012	-0.213	0.199	-0.054	0.372
6.70	0.272	-0.018	-0.314	0.198	-0.044	0.552
6.72	0.271	-0.025	-0.418	0.198	-0.029	0.586
6.74	0.271	-0.034	-0.525	0.197	-0.018	0.470
6.76	0.270	-0.049	-0.505	0.197	-0.010	0.344
6.78	0.269	-0.059	-0.294	0.197	-0.004	0.238
6.80	0.268	-0.058	-0.180	0.197	-0.005	0.328
6.82	0.267	-0.062	-0.259	0.197	0.008	0.455
6.84	0.265	-0.069	-0.366	0.197	0.020	0.333
6.86	0.264	-0.076	-0.453	0.198	0.021	0.233
6.88	0.262	-0.090	-0.388	0.198	0.023	0.360
6.90	0.260	-0.095	-0.190	0.198	0.034	0.555
6.92	0.258	-0.094	-0.142	0.199	0.053	0.457
6.94	0.256	-0.098	-0.211	0.201	0.052	0.332
6.96	0.254	-0.103	-0.259	0.201	0.060	0.430
6.98	0.252	-0.109	-0.287	0.203	0.074	0.332
7.00	0.250	-0.117	-0.212	0.204	0.076	0.092
7.02	0.247	-0.119	-0.080	0.206	0.078	-0.121
7.04	0.245	-0.118	-0.047	0.208	0.070	-0.170
7.06	0.243	-0.119	-0.083	0.209	0.050	0.686
7.08	0.240	-0.121	-0.140	0.208	0.098	1.412
7.10	0.238	-0.124	-0.221	0.213	0.146	0.448
7.12	0.236	-0.133	-0.154	0.216	0.120	-0.656
7.14	0.233	-0.133	0.058	0.218	0.076	0.022
7.16	0.230	-0.127	0.132	0.217	0.115	1.007
7.18	0.228	-0.125	0.054	0.223	0.155	0.438
7.20	0.225	-0.125	-0.038	0.225	0.133	-0.261
7.22	0.223	-0.127	-0.091	0.228	0.127	-0.286
7.24	0.220	-0.132	0.024	0.230	0.121	-0.234
7.26	0.217	-0.129	0.245	0.232	0.121	-0.340
7.28	0.215	-0.117	0.250	0.235	0.111	-0.554
7.30	0.213	-0.116	0.114	0.237	0.098	-0.587
7.32	0.210	-0.115	0.055	0.239	0.065	0.306
7.34	0.208	-0.114	0.033	0.238	0.112	1.057
7.36	0.206	-0.116	0.134	0.244	0.146	0.086
7.38	0.203	-0.110	0.317	0.245	0.111	-0.749
7.40	0.201	-0.102	0.410	0.248	0.101	-0.876
7.42	0.199	-0.091	0.365	0.250	0.056	-0.084
7.44	0.198	-0.084	0.163	0.248	0.093	0.855
7.46	0.196	-0.087	0.082	0.254	0.134	-0.150
7.48	0.194	-0.086	0.242	0.255	0.089	-1.228
7.50	0.192	-0.077	0.393	0.257	0.060	-1.226
7.52	0.191	-0.066	0.380	0.258	0.025	-0.583
7.54	0.190	-0.060	0.281	0.256	0.047	-0.273
7.56	0.189	-0.055	0.179	0.260	0.050	-1.247
7.58	0.188	-0.056	0.220	0.261	-0.051	-0.229
7.60	0.186	-0.049	0.410	0.255	-0.001	2.295
7.62	0.186	-0.038	0.533	0.259	0.122	1.244
7.64	0.185	-0.026	0.537	0.263	0.092	-1.814
7.66	0.185	-0.014	0.386	0.264	0.011	-3.223
7.68	0.184	-0.011	0.259	0.264	-0.077	-2.422
7.70	0.184	-0.005	0.242	0.260	-0.126	0.346
7.72	0.184	-0.002	0.278	0.256	-0.062	2.731
7.74	0.184	0.005	0.355	0.256	0.067	1.294
7.76	0.184	0.014	0.367	0.262	0.044	-2.431
7.78	0.185	0.018	0.429	0.261	-0.117	-2.407
7.80	0.185	0.030	0.489	0.254	-0.128	0.940
7.82	0.186	0.043	0.326	0.253	-0.026	2.194
7.84	0.187	0.042	0.222	0.255	0.030	0.345
7.86	0.187	0.047	0.339	0.257	-0.028	-1.239
7.88	0.189	0.057	0.401	0.252	-0.059	-1.111
7.90	0.190	0.065	0.372	0.254	-0.058	-1.202
7.92	0.191	0.072	0.315	0.252	-0.127	-0.379
7.94	0.193	0.078	0.226	0.246	-0.087	0.872
7.96	0.194	0.080	0.230	0.248	-0.044	0.065
7.98	0.196	0.085	0.349	0.246	-0.085	-0.785
8.00	0.198	0.096	0.372	0.244	-0.101	-0.628
8.02	0.200	0.102	0.273	0.242	-0.110	-0.335
8.04	0.202	0.106	0.170	0.240	-0.111	-0.133
8.06	0.204	0.109	0.087	0.238	-0.111	-0.176
8.08	0.206	0.107	0.134	0.235	-0.117	-0.337
8.10	0.208	0.113	0.252	0.233	-0.124	-0.456
8.12	0.211	0.121	0.235	0.231	-0.133	-0.514
8.14	0.213	0.122	0.184	0.228	-0.171	0.505
8.16	0.216	0.127	0.134	0.222	-0.116	1.552
8.18	0.218	0.130	0.023	0.224	-0.060	0.507
8.20	0.221	0.126	0.004	0.221	-0.099	-0.484
8.22	0.223	0.127	0.104	0.219	-0.106	-0.353
8.24	0.226	0.132	0.146	0.217	-0.116	0.060
8.26	0.229	0.136	0.055	0.214	-0.104	0.500
8.28	0.231	0.135	-0.095	0.213	-0.086	0.407
8.30	0.234	0.131	-0.198	0.211	-0.082	-0.008
8.32	0.237	0.124	-0.133	0.210	-0.085	-0.480
8.34	0.239	0.123	0.035	0.208	-0.102	-0.763
8.36	0.241	0.129	0.045	0.206	-0.135	-0.050
8.38	0.244	0.128	-0.084	0.202	-0.121	1.343
8.40	0.247	0.125	-0.192	0.200	-0.064	1.891
8.42	0.249	0.121	-0.293	0.199	-0.011	0.877
8.44	0.252	0.111	-0.274	0.201	-0.032	-0.120
8.46	0.253	0.106	-0.125	0.197	-0.039	-0.102
8.48	0.256	0.108	-0.101	0.200	-0.040	0.241
8.50	0.258	0.106	-0.223	0.196	-0.031	0.742
8.52	0.260	0.099	-0.334	0.198	-0.005	0.936
8.54	0.262	0.092	-0.412	0.196	0.011	0.852
8.56	0.264	0.080	-0.379	0.198	0.038	0.347
8.58	0.265	0.075	-0.255	0.198	0.024	-0.121
8.60	0.267	0.072	-0.218	0.199	0.022	-0.090
8.62	0.268	0.068	-0.287	0.199	0.020	0.062
8.64	0.269	0.062	-0.417	0.200	0.025	0.267
8.66	0.270	0.050	-0.502	0.200	0.029	0.487
8.68	0.271	0.038	-0.424	0.200	0.047	0.565
8.70	0.272	0.032	-0.286	0.202	0.057	0.391
8.72	0.273	0.030	-0.304	0.203	0.061	0.253
8.74	0.273	0.022	-0.412	0.204	0.066	0.145
8.76	0.274	0.013	-0.482	0.206	0.066	0.098
8.78	0.274	0.002	-0.533	0.207	0.070	0.110
8.80	0.274	-0.010	-0.490	0.209	0.069	0.213
8.82	0.273	-0.019	-0.370	0.210	0.075	0.404
8.84	0.273	-0.023	-0.333	0.211	0.092	0.283
8.86	0.272	-0.030	-0.391	0.214	0.091	-0.021
8.88	0.272	-0.039	-0.453	0.215	0.084	-0.063
8.90	0.271	-0.049	-0.495	0.217	0.089	-0.076
8.92	0.270	-0.061	-0.436	0.219	0.088	-0.276
8.94	0.268	-0.067	-0.326	0.221	0.059	0.266
8.96	0.267	-0.071	-0.323	0.220	0.093	0.986
8.98	0.265	-0.080	-0.361	0.224	0.131	0.352
9.00	0.264	-0.086	-0.397	0.226	0.107	-0.348
9.02	0.262	-0.094	-0.480	0.228	0.101	-0.405
9.04	0.260	-0.108	-0.443	0.230	0.088	-0.266
9.06	0.258	-0.116	-0.248	0.232	0.090	-0.087
9.08	0.255	-0.115	-0.167	0.234	0.092	-0.286
9.10	0.253	-0.120	-0.216	0.235	0.080	-0.508
9.12	0.251	-0.124	-0.272	0.237	0.072	-0.614
9.14	0.248	-0.129	-0.369	0.239	0.038	0.004
9.16	0.246	-0.141	-0.331	0.237	0.062	0.958
9.18	0.242	-0.146	-0.122	0.241	0.116	0.425
9.20	0.240	-0.144	-0.017	0.244	0.087	-0.538
9.22	0.237	-0.145	-0.035	0.244	0.069	-0.688
9.24	0.234	-0.144	-0.122	0.246	0.059	-0.695
