Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
0.76	0.180	-0.096	0.958	0.274	0.091	-0.748
0.78	0.178	-0.074	1.522	0.275	0.090	-0.788
0.80	0.177	-0.024	1.528	0.277	0.075	-1.317
0.82	0.178	-0.000	0.872	0.279	0.041	-1.860
0.84	0.177	0.011	0.168	0.280	-0.046	-0.427
0.86	0.179	0.006	-0.407	0.273	0.019	1.264
0.88	0.178	-0.022	-0.158	0.282	0.050	0.968
0.90	0.177	-0.014	0.653	0.276	0.054	0.620
0.92	0.176	0.022	0.682	0.283	0.083	-0.262
0.94	0.178	0.031	-0.075	0.281	0.041	-1.090
0.96	0.178	0.010	-0.544	0.284	0.040	-1.751
0.98	0.178	0.000	-0.569	0.284	-0.030	-2.081
1.00	0.178	-0.010	-0.544	0.283	-0.099	-0.095
1.02	0.178	-0.031	-0.075	0.277	-0.022	1.219
1.04	0.176	-0.022	0.684	0.283	0.028	-0.712
1.06	0.177	0.014	0.662	0.281	-0.056	-2.477
1.08	0.178	0.022	-0.140	0.280	-0.143	-1.308
1.10	0.179	-0.005	-0.383	0.272	-0.104	0.102
1.12	0.177	-0.009	0.162	0.278	-0.101	0.124
1.14	0.178	0.000	0.852	0.269	-0.145	1.620
1.16	0.177	0.023	1.586	0.267	-0.009	1.638
1.18	0.178	0.077	1.617	0.272	-0.006	-1.389
1.20	0.180	0.102	0.969	0.269	-0.100	-2.890
1.22	0.183	0.109	0.559	0.267	-0.173	-2.052
1.24	0.185	0.116	0.477	0.261	-0.194	-0.390
1.26	0.187	0.131	0.297	0.258	-0.165	0.426
1.28	0.190	0.137	-0.299	0.256	-0.164	0.625
1.30	0.193	0.123	-0.941	0.252	-0.167	1.636
1.32	0.196	0.083	-0.626	0.247	-0.079	1.626
1.34	0.196	0.057	1.402	0.250	-0.049	-0.661
1.36	0.195	0.147	2.807	0.247	-0.131	-1.924
1.38	0.202	0.245	0.888	0.244	-0.163	-1.585
1.40	0.208	0.207	-1.913	0.240	-0.184	-1.328
1.42	0.212	0.089	-1.288	0.237	-0.208	-1.165
1.44	0.209	0.093	2.027	0.233	-0.271	0.582
1.46	0.212	0.247	2.198	0.222	-0.184	2.204
1.48	0.223	0.237	-0.144	0.226	-0.121	1.035
1.50	0.222	0.194	-0.728	0.220	-0.146	-0.347
1.52	0.229	0.183	-0.212	0.219	-0.138	-1.658
1.54	0.229	0.190	0.306	0.216	-0.208	-2.701
1.56	0.236	0.217	-0.119	0.212	-0.290	-1.595
1.58	0.239	0.187	-0.672	0.202	-0.305	1.091
1.60	0.244	0.175	-0.595	0.197	-0.218	2.697
1.62	0.246	0.160	-0.327	0.195	-0.179	3.112
1.64	0.250	0.165	-0.133	0.189	-0.088	2.778
1.66	0.253	0.160	-0.200	0.192	-0.011	0.073
1.68	0.256	0.156	-0.228	0.192	-0.104	-1.662
1.70	0.259	0.152	-0.340	0.186	-0.154	-0.097
1.72	0.262	0.139	-0.331	0.184	-0.093	1.128
1.74	0.265	0.137	-0.231	0.184	-0.074	0.974
1.76	0.268	0.134	-0.285	0.181	-0.070	1.216
1.78	0.270	0.126	-0.362	0.180	-0.028	1.445
1.80	0.273	0.119	-0.429	0.180	0.010	0.750
1.82	0.275	0.109	-0.507	0.181	0.001	0.044
1.84	0.277	0.097	-0.499	0.180	-0.000	-0.112
1.86	0.279	0.088	-0.415	0.181	-0.002	-0.225
1.88	0.281	0.082	-0.409	0.180	-0.020	0.106
1.90	0.282	0.071	-0.426	0.180	0.007	0.220
1.92	0.283	0.065	-0.437	0.181	0.002	-0.166
1.94	0.285	0.057	-0.580	0.180	-0.015	0.093
1.96	0.286	0.039	-0.615	0.180	-0.002	0.630
1.98	0.286	0.029	-0.470	0.180	0.027	0.396
2.00	0.287	0.023	-0.425	0.181	0.029	-0.520
2.02	0.287	0.013	-0.463	0.181	-0.003	-0.988
2.04	0.287	0.004	-0.511	0.181	-0.032	-0.430
2.06	0.287	-0.006	-0.579	0.179	-0.027	0.504
2.08	0.287	-0.020	-0.584	0.180	0.003	0.747
2.10	0.287	-0.032	-0.493	0.180	0.015	0.353
2.12	0.286	-0.039	-0.427	0.180	0.021	-0.268
2.14	0.285	-0.047	-0.443	0.181	-0.005	-0.457
2.16	0.284	-0.056	-0.510	0.180	-0.010	-0.051
2.18	0.283	-0.067	-0.603	0.181	-0.002	0.208
2.20	0.281	-0.082	-0.610	0.180	0.005	0.226
2.22	0.280	-0.096	-0.412	0.181	0.005	0.291
2.24	0.277	-0.098	-0.224	0.180	0.013	0.486
2.26	0.276	-0.099	-0.305	0.182	0.024	0.677
2.28	0.274	-0.108	-0.497	0.181	0.041	0.840
2.30	0.271	-0.120	-0.666	0.183	0.063	0.732
2.32	0.269	-0.136	-0.716	0.183	0.071	0.575
2.34	0.266	-0.148	-0.723	0.186	0.089	0.440
2.36	0.263	-0.177	-0.207	0.188	0.074	0.866
2.38	0.258	-0.156	0.311	0.187	0.103	2.014
2.40	0.257	-0.151	0.197	0.190	0.210	0.934
2.42	0.252	-0.149	0.000	0.200	0.140	-0.173
2.44	0.251	-0.143	-0.533	0.194	0.141	1.138
2.46	0.247	-0.175	-0.800	0.203	0.233	0.584
2.48	0.244	-0.194	-0.237	0.207	0.187	-0.731
2.50	0.238	-0.177	0.122	0.211	0.149	0.022
2.52	0.238	-0.189	0.438	0.211	0.182	1.004
2.54	0.230	-0.168	0.928	0.217	0.253	-0.505
2.56	0.230	-0.121	0.045	0.225	0.150	-1.533
2.58	0.227	-0.161	-0.986	0.222	0.131	-0.090
2.60	0.223	-0.184	-0.939	0.229	0.160	0.787
2.62	0.220	-0.219	0.057	0.228	0.206	-0.015
2.64	0.213	-0.183	1.146	0.239	0.172	-1.362
2.66	0.212	-0.138	0.671	0.236	0.081	0.097
2.68	0.209	-0.152	-0.088	0.238	0.179	1.476
2.70	0.206	-0.158	-0.189	0.245	0.212	0.053
2.72	0.203	-0.166	0.065	0.249	0.149	-0.210
2.74	0.199	-0.155	0.329	0.248	0.164	0.910
2.76	0.197	-0.143	0.183	0.254	0.236	0.042
2.78	0.194	-0.149	0.107	0.261	0.195	-1.929
2.80	0.190	-0.146	0.318	0.263	0.102	-1.580
2.82	0.188	-0.136	0.521	0.262	0.098	0.215
2.84	0.185	-0.122	0.587	0.265	0.156	0.245
2.86	0.183	-0.111	0.623	0.271	0.141	-1.202
2.88	0.181	-0.102	0.910	0.272	0.068	-1.083
2.90	0.179	-0.083	1.535	0.271	0.084	-0.259
2.92	0.176	-0.030	1.655	0.276	0.071	0.082
2.94	0.178	-0.001	0.977	0.273	0.085	0.297
2.96	0.177	0.008	0.285	0.279	0.116	-1.005
2.98	0.178	0.006	-0.160	0.280	0.050	-2.344
3.00	0.178	-0.015	0.124	0.281	-0.024	-1.577
3.02	0.177	0.012	0.403	0.278	-0.039	0.310
3.04	0.178	0.021	-0.100	0.278	0.013	1.157
3.06	0.178	0.001	-0.345	0.279	0.056	-0.202
3.08	0.178	-0.004	-0.132	0.283	-0.011	-1.108
3.10	0.178	-0.002	0.020	0.277	-0.013	-0.895
3.12	0.178	0.003	-0.115	0.283	-0.032	-0.998
3.14	0.178	-0.001	-0.437	0.276	-0.076	-0.067
3.16	0.178	-0.027	-0.194	0.278	-0.045	1.129
3.18	0.176	-0.023	0.595	0.274	0.007	0.621
3.20	0.177	0.013	0.678	0.280	0.001	-0.944
3.22	0.178	0.023	-0.070	0.275	-0.051	-1.576
3.24	0.178	-0.002	-0.310	0.277	-0.083	-1.089
3.26	0.177	-0.004	0.186	0.272	-0.120	0.490
3.28	0.178	0.002	0.939	0.270	-0.039	0.898
3.30	0.177	0.031	1.768	0.272	-0.032	-1.077
3.32	0.179	0.091	1.712	0.270	-0.097	-2.462
3.34	0.181	0.113	0.965	0.267	-0.150	-2.664
3.36	0.184	0.122	0.447	0.265	-0.243	-0.928
3.38	0.186	0.124	0.280	0.255	-0.222	2.077
3.40	0.188	0.131	0.259	0.253	-0.078	1.586
3.42	0.191	0.139	0.074	0.257	-0.109	-1.121
3.44	0.194	0.138	-0.286	0.251	-0.209	-0.441
3.46	0.197	0.116	-0.230	0.244	-0.130	0.562
3.48	0.198	0.136	-0.350	0.248	-0.146	0.011
3.50	0.204	0.114	-0.753	0.238	-0.141	-0.401
3.52	0.203	0.062	0.735	0.241	-0.139	-1.656
3.54	0.204	0.130	2.580	0.234	-0.210	-2.267
3.56	0.208	0.215	2.234	0.235	-0.324	0.739
3.58	0.213	0.262	0.088	0.214	-0.170	3.052
3.60	0.221	0.176	-0.462	0.228	-0.027	-1.670
3.62	0.217	0.197	0.900	0.223	-0.308	-3.309
3.64	0.228	0.272	-0.134	0.210	-0.323	1.765
3.66	0.232	0.207	-1.752	0.206	-0.178	4.538
3.68	0.235	0.166	-1.775	0.203	-0.022	2.132
3.70	0.239	0.110	-0.503	0.210	-0.081	-1.405
3.72	0.238	0.129	1.466	0.199	-0.146	-1.940
3.74	0.242	0.215	1.266	0.204	-0.173	-1.407
3.76	0.249	0.214	-0.466	0.193	-0.231	0.563
3.78	0.252	0.172	-1.175	0.191	-0.125	1.449
3.80	0.256	0.133	-0.412	0.191	-0.142	0.930
3.82	0.256	0.155	0.460	0.184	-0.117	1.408
3.84	0.262	0.187	-0.212	0.186	-0.069	1.133
3.86	0.265	0.150	-1.063	0.183	-0.066	0.714
3.88	0.267	0.124	-0.985	0.183	-0.053	0.761
3.90	0.270	0.093	-0.123	0.180	-0.033	0.720
3.92	0.270	0.121	0.631	0.182	-0.021	0.580
3.94	0.275	0.151	-0.083	0.180	-0.011	0.469
3.96	0.277	0.119	-0.889	0.181	-0.000	0.233
3.98	0.279	0.095	-0.824	0.180	0.000	-0.027
4.00	0.281	0.083	-0.543	0.181	-0.004	-0.133
4.02	0.282	0.078	-0.429	0.180	-0.017	0.216
4.04	0.284	0.069	-0.485	0.180	0.013	0.213
4.06	0.285	0.059	-0.558	0.181	0.006	-0.374
4.08	0.286	0.046	-0.608	0.180	-0.017	-0.327
4.10	0.287	0.032	-0.554	0.180	-0.015	0.078
4.12	0.287	0.023	-0.445	0.180	-0.007	0.238
4.14	0.288	0.016	-0.411	0.180	-0.002	0.219
4.16	0.288	0.008	-0.468	0.180	0.000	0.219
4.18	0.288	-0.002	-0.570	0.180	0.004	0.328
4.20	0.288	-0.015	-0.656	0.180	0.015	0.332
4.22	0.288	-0.031	-0.611	0.180	0.025	-0.016
4.24	0.287	-0.041	-0.480	0.181	0.020	-0.573
4.26	0.286	-0.047	-0.454	0.181	-0.011	-0.528
4.28	0.285	-0.060	-0.433	0.180	-0.010	-0.052
4.30	0.283	-0.065	-0.423	0.181	-0.005	0.116
4.32	0.282	-0.072	-0.584	0.180	-0.003	0.170
4.34	0.281	-0.091	-0.613	0.181	-0.001	0.332
4.36	0.279	-0.103	-0.353	0.180	0.008	0.615
4.38	0.276	-0.102	-0.203	0.181	0.021	0.938
4.40	0.275	-0.106	-0.321	0.180	0.047	1.126
4.42	0.272	-0.115	-0.505	0.183	0.086	0.519
4.44	0.270	-0.124	-0.782	0.185	0.063	0.207
4.46	0.268	-0.146	-0.977	0.185	0.068	0.988
4.48	0.264	-0.169	-0.779	0.187	0.095	1.916
4.50	0.261	-0.198	0.268	0.187	0.180	1.408
4.52	0.255	-0.155	1.094	0.196	0.185	-0.418
4.54	0.255	-0.114	0.186	0.197	0.094	0.411
4.56	0.252	-0.154	-0.571	0.195	0.193	1.624
4.58	0.248	-0.162	-0.295	0.206	0.247	-0.480
4.60	0.245	-0.157	-0.242	0.210	0.119	-0.482
4.62	0.242	-0.167	-0.343	0.205	0.178	1.382
4.64	0.239	-0.172	-0.503	0.216	0.256	0.065
4.66	0.235	-0.184	-0.724	0.220	0.172	-1.072
4.68	0.232	-0.204	-0.644	0.221	0.178	-0.959
4.70	0.227	-0.236	0.516	0.227	0.171	-1.932
4.72	0.220	-0.183	1.542	0.230	0.067	-1.265
4.74	0.220	-0.126	0.449	0.227	0.068	1.530
4.76	0.217	-0.164	-0.761	0.231	0.176	2.345
4.78	0.213	-0.183	-0.825	0.237	0.191	1.574
4.80	0.210	-0.213	-0.026	0.237	0.237	0.506
4.82	0.203	-0.182	0.785	0.247	0.242	-1.665
4.84	0.203	-0.168	0.935	0.250	0.215	-1.763
4.86	0.196	-0.149	1.124	0.250	0.119	0.303
4.88	0.197	-0.104	0.434	0.253	0.187	0.493
4.90	0.194	-0.129	-0.348	0.259	0.185	-1.300
4.92	0.191	-0.139	-0.223	0.262	0.094	-1.536
4.94	0.188	-0.141	0.143	0.260	0.102	-0.699
4.96	0.185	-0.130	0.465	0.267	0.071	0.085
4.98	0.183	-0.120	0.697	0.262	0.103	0.832
5.00	0.180	-0.106	1.078	0.271	0.138	-0.010
5.02	0.178	-0.081	1.582	0.269	0.104	-0.835
5.04	0.177	-0.033	1.589	0.275	0.084	-0.759
5.06	0.178	-0.005	0.979	0.273	0.046	0.458
5.08	0.177	0.007	0.312	0.274	0.123	0.729
5.10	0.178	0.002	-0.112	0.279	0.124	-1.160
5.12	0.177	-0.014	0.196	0.280	0.057	-2.163
5.14	0.176	0.016	0.288	0.281	0.051	-1.851
5.16	0.178	0.015	-0.313	0.282	-0.053	0.058
5.18	0.178	-0.010	-0.365	0.276	0.022	1.400
5.20	0.177	-0.010	0.039	0.283	0.083	-0.681
5.22	0.177	-0.004	0.290	0.283	-0.006	-2.621
5.24	0.177	0.007	0.242	0.283	-0.100	-1.354
5.26	0.178	0.012	-0.098	0.276	-0.084	1.123
5.28	0.178	0.005	-0.462	0.277	0.020	0.668
5.30	0.178	-0.019	-0.289	0.281	-0.059	-0.034
5.32	0.176	-0.018	0.366	0.272	-0.030	1.003
5.34	0.177	0.012	0.371	0.279	0.037	-0.223
5.36	0.178	0.003	0.115	0.277	-0.035	-1.537
5.38	0.177	0.002	0.428	0.276	-0.062	-1.344
5.40	0.178	0.026	0.552	0.275	-0.087	-1.062
5.42	0.179	0.022	0.839	0.273	-0.098	-0.990
5.44	0.178	0.049	1.524	0.271	-0.119	-1.309
5.46	0.180	0.098	1.483	0.268	-0.150	-1.514
5.48	0.182	0.120	0.894	0.265	-0.195	-0.974
5.50	0.185	0.130	0.431	0.260	-0.215	0.542
5.52	0.188	0.131	0.266	0.255	-0.148	1.092
5.54	0.190	0.136	0.366	0.255	-0.131	0.108
5.56	0.193	0.146	0.454	0.252	-0.203	1.276
5.58	0.196	0.157	0.388	0.243	-0.087	2.461
5.60	0.199	0.164	0.183	0.249	-0.008	-0.459
5.62	0.203	0.166	-0.115	0.246	-0.114	-3.069
5.64	0.206	0.158	-0.273	0.243	-0.184	-3.069
5.66	0.209	0.154	-0.249	0.240	-0.278	-0.814
5.68	0.213	0.126	0.652	0.230	-0.254	2.926
5.70	0.212	0.179	1.480	0.226	-0.083	2.994
5.72	0.220	0.231	0.362	0.230	-0.056	-0.574
5.74	0.223	0.188	-0.585	0.226	-0.149	-2.419
5.76	0.227	0.181	-0.494	0.223	-0.199	-1.902
5.78	0.230	0.175	-0.572	0.219	-0.261	0.452
5.80	0.234	0.166	-0.758	0.209	-0.175	2.403
5.82	0.238	0.131	-0.365	0.212	-0.086	0.718
5.84	0.238	0.128	0.919	0.209	-0.137	-1.511
5.86	0.241	0.199	0.924	0.206	-0.177	-2.317
5.88	0.248	0.183	0.096	0.203	-0.271	-1.016
5.90	0.248	0.176	0.216	0.193	-0.243	1.551
5.92	0.254	0.205	-0.181	0.192	-0.170	2.347
5.94	0.258	0.175	-0.763	0.187	-0.125	1.893
5.96	0.261	0.159	-0.736	0.187	-0.089	1.010
5.98	0.264	0.146	-0.670	0.184	-0.102	0.860
6.00	0.267	0.132	-0.525	0.182	-0.061	1.080
6.02	0.269	0.124	-0.330	0.182	-0.047	0.873
6.04	0.272	0.122	-0.280	0.180	-0.030	0.768
6.06	0.274	0.115	-0.369	0.181	-0.015	0.580
6.08	0.276	0.108	-0.495	0.180	-0.006	0.401
6.10	0.279	0.093	-0.512	0.181	-0.000	0.271
6.12	0.280	0.084	-0.390	0.180	0.004	0.212
6.14	0.282	0.080	-0.353	0.181	0.007	0.154
6.16	0.283	0.072	-0.421	0.180	0.012	-0.027
6.18	0.285	0.063	-0.528	0.181	0.015	-0.527
6.20	0.286	0.051	-0.635	0.181	-0.017	-0.639
6.22	0.287	0.037	-0.696	0.180	-0.025	-0.109
6.24	0.287	0.022	-0.678	0.180	-0.017	0.293
6.26	0.288	0.007	-0.576	0.180	-0.006	0.383
6.28	0.287	0.002	-0.578	0.180	0.001	0.295
6.30	0.288	-0.010	-0.733	0.180	0.003	0.282
6.32	0.288	-0.045	-0.202	0.180	0.010	0.316
6.34	0.285	-0.019	0.292	0.180	0.022	0.061
6.36	0.287	-0.005	-0.394	0.181	0.020	-0.466
6.38	0.286	-0.040	-0.884	0.181	-0.010	-0.409
6.40	0.285	-0.059	-0.615	0.180	-0.010	0.238
6.42	0.283	-0.063	-0.346	0.180	0.018	0.132
6.44	0.282	-0.062	-0.488	0.181	-0.000	-0.207
6.46	0.281	-0.081	-0.749	0.180	-0.000	-0.119
6.48	0.279	-0.099	-0.704	0.181	-0.002	-0.029
6.50	0.277	-0.111	-0.503	0.180	-0.015	0.718
6.52	0.275	-0.121	-0.235	0.180	0.022	1.582
6.54	0.272	-0.118	-0.150	0.181	0.066	1.621
6.56	0.270	-0.118	-0.444	0.183	0.102	0.926
6.58	0.268	-0.137	-0.699	0.186	0.074	0.348
6.60	0.264	-0.153	-0.620	0.186	0.113	0.070
6.62	0.261	-0.158	-0.625	0.191	0.108	-0.299
6.64	0.259	-0.189	-0.182	0.192	0.044	1.506
6.66	0.252	-0.167	0.309	0.188	0.183	2.447
6.68	0.253	-0.162	0.090	0.200	0.250	-1.016
6.70	0.246	-0.162	-0.313	0.203	0.089	-2.153
6.72	0.246	-0.155	-1.443	0.201	0.070	0.549
6.74	0.242	-0.237	-1.622	0.204	0.144	1.988
6.76	0.235	-0.271	0.322	0.206	0.234	-0.080
6.78	0.228	-0.202	1.455	0.218	0.133	-2.029
6.80	0.228	-0.164	0.642	0.210	0.071	-0.382
6.82	0.224	-0.226	1.511	0.218	0.127	1.201
6.84	0.215	-0.111	2.418	0.217	0.130	2.368
6.86	0.221	-0.039	-0.473	0.221	0.233	2.638
6.88	0.217	-0.144	-2.790	0.228	0.266	1.134
6.90	0.214	-0.203	-2.615	0.231	0.298	-1.224
6.92	0.210	-0.279	-0.625	0.242	0.239	-3.990
6.94	0.201	-0.254	2.501	0.244	0.038	-2.226
6.96	0.198	-0.131	3.249	0.238	0.075	2.648
6.98	0.197	-0.069	1.367	0.244	0.271	2.177
7.00	0.196	-0.080	-0.552	0.254	0.223	-1.161
7.02	0.194	-0.124	-1.008	0.253	0.159	-2.080
7.04	0.191	-0.139	-0.407	0.260	0.105	-1.246
7.06	0.188	-0.132	0.048	0.256	0.112	-0.161
7.08	0.186	-0.134	0.352	0.265	0.115	0.039
7.10	0.182	-0.122	0.779	0.260	0.122	-0.161
7.12	0.181	-0.101	1.127	0.270	0.128	-1.036
7.14	0.179	-0.082	1.612	0.268	0.032	0.055
7.16	0.177	-0.026	1.574	0.267	0.113	1.634
7.18	0.178	-0.004	0.812	0.273	0.178	-0.165
7.20	0.177	0.002	0.231	0.277	0.119	-2.558
7.22	0.178	0.000	-0.063	0.278	0.013	-2.421
7.24	0.177	-0.015	0.273	0.275	0.015	-1.564
7.26	0.177	0.016	0.410	0.280	-0.031	-1.161
7.28	0.178	0.021	-0.247	0.274	-0.067	0.738
7.30	0.178	-0.003	-0.513	0.275	0.003	2.284
7.32	0.178	-0.014	-0.160	0.275	0.048	2.541
7.34	0.177	-0.010	0.253	0.276	0.139	0.999
7.36	0.177	0.003	0.328	0.282	0.118	-1.933
7.38	0.178	0.011	0.003	0.282	0.019	-2.869
7.40	0.178	0.007	-0.450	0.282	-0.030	-2.068
7.42	0.178	-0.019	-0.357	0.281	-0.076	-0.528
7.44	0.177	-0.020	0.306	0.277	-0.040	0.499
7.46	0.177	0.010	0.311	0.280	-0.015	-0.336
7.48	0.178	-0.000	-0.018	0.278	-0.059	-1.123
7.50	0.177	-0.004	0.184	0.277	-0.079	-1.139
7.52	0.178	0.002	0.655	0.275	-0.099	-1.103
7.54	0.177	0.017	1.370	0.273	-0.136	-0.417
7.56	0.178	0.065	1.699	0.269	-0.134	0.881
7.58	0.180	0.098	1.402	0.267	-0.069	0.737
7.60	0.182	0.122	0.940	0.268	-0.076	-0.774
7.62	0.185	0.137	0.363	0.264	-0.120	-1.444
7.64	0.187	0.137	-0.170	0.262	-0.143	-1.426
7.66	0.190	0.126	-0.445	0.260	-0.209	-0.002
7.68	0.193	0.102	0.047	0.251	-0.145	1.366
7.70	0.193	0.132	0.468	0.254	-0.084	-0.350
7.72	0.199	0.134	0.298	0.251	-0.169	-1.745
7.74	0.199	0.124	0.776	0.245	-0.183	-1.716
7.76	0.202	0.188	0.405	0.245	-0.253	-0.668
7.78	0.209	0.154	-0.351	0.234	-0.251	2.006
7.80	0.209	0.108	1.496	0.232	-0.126	2.473
7.82	0.209	0.232	2.454	0.231	-0.079	-0.246
7.84	0.220	0.285	0.075	0.232	-0.177	-1.376
7.86	0.223	0.213	-1.599	0.221	-0.181	-0.374
7.88	0.227	0.179	-1.420	0.225	-0.181	0.387
7.90	0.230	0.159	-0.975	0.214	-0.160	0.899
7.92	0.234	0.130	0.005	0.218	-0.119	0.052
7.94	0.234	0.163	0.756	0.211	-0.159	-0.951
7.96	0.241	0.179	0.561	0.210	-0.152	-1.969
7.98	0.241	0.187	0.199	0.207	-0.245	-2.127
8.00	0.248	0.203	-0.808	0.200	-0.317	1.216
8.02	0.251	0.132	-0.802	0.190	-0.211	4.865
8.04	0.251	0.149	0.184	0.190	-0.010	3.469
8.06	0.257	0.159	0.371	0.194	-0.012	-0.775
8.08	0.258	0.166	0.348	0.191	-0.111	-2.113
8.10	0.264	0.188	-0.437	0.188	-0.158	-0.452
8.12	0.267	0.147	-1.111	0.183	-0.122	1.286
8.14	0.269	0.124	-0.891	0.184	-0.076	1.643
8.16	0.271	0.107	-0.406	0.181	-0.047	1.338
8.18	0.273	0.110	0.002	0.182	-0.023	0.901
8.20	0.276	0.119	-0.140	0.180	-0.011	0.485
8.22	0.278	0.109	-0.515	0.181	-0.005	0.192
8.24	0.280	0.094	-0.709	0.180	-0.005	0.045
8.26	0.282	0.076	-0.661	0.181	-0.005	-0.002
8.28	0.283	0.064	-0.458	0.180	-0.013	0.242
8.30	0.284	0.061	-0.386	0.180	0.012	0.175
8.32	0.286	0.052	-0.461	0.181	0.006	-0.381
8.34	0.286	0.042	-0.548	0.180	-0.018	-0.334
8.36	0.287	0.030	-0.648	0.180	-0.015	0.063
8.38	0.288	0.013	-0.596	0.180	-0.008	0.207
8.40	0.288	0.004	-0.414	0.180	-0.004	0.209
8.42	0.288	0.000	-0.391	0.180	-0.000	0.222
8.44	0.288	-0.009	-0.503	0.180	0.003	0.308
8.46	0.287	-0.021	-0.587	0.180	0.012	0.334
8.48	0.287	-0.033	-0.646	0.180	0.023	0.038
8.50	0.286	-0.049	-0.595	0.181	0.021	-0.546
8.52	0.285	-0.060	-0.414	0.181	-0.010	-0.587
8.54	0.284	-0.063	-0.362	0.180	-0.016	0.033
8.56	0.282	-0.071	-0.476	0.180	-0.003	0.410
8.58	0.281	-0.081	-0.591	0.180	0.007	0.418
8.60	0.279	-0.099	-0.482	0.180	0.024	-0.046
8.62	0.277	-0.104	-0.239	0.182	0.004	-0.412
8.64	0.275	-0.102	-0.281	0.181	-0.016	0.304
8.66	0.273	-0.113	-0.438	0.180	0.016	1.118
8.68	0.270	-0.121	-0.534	0.182	0.039	1.491
8.70	0.268	-0.134	-0.610	0.181	0.071	1.792
8.72	0.265	-0.151	-0.411	0.184	0.125	1.327
8.74	0.262	-0.156	0.030	0.187	0.156	-0.386
8.76	0.259	-0.142	0.108	0.192	0.083	-0.859
8.78	0.256	-0.143	-0.238	0.188	0.081	0.493
8.80	0.253	-0.155	-0.477	0.195	0.109	1.634
8.82	0.250	-0.164	-0.589	0.192	0.171	1.638
8.84	0.247	-0.181	-0.641	0.202	0.199	0.345
8.86	0.243	-0.191	-0.569	0.201	0.178	-0.806
8.88	0.239	-0.193	-0.780	0.209	0.164	-1.644
8.90	0.236	-0.252	0.260	0.209	0.100	-1.606
8.92	0.226	-0.194	1.725	0.213	0.059	0.292
8.94	0.229	-0.135	1.045	0.209	0.105	2.604
8.96	0.223	-0.149	-0.051	0.216	0.199	3.274
8.98	0.222	-0.136	-1.204	0.219	0.236	3.321
9.00	0.219	-0.193	-2.151	0.223	0.371	1.222
9.02	0.215	-0.278	-0.563	0.237	0.347	-3.437
9.04	0.205	-0.238	1.975	0.240	0.180	-5.232
9.06	0.204	-0.140	2.024	0.243	0.043	-2.440
9.08	0.201	-0.132	0.814	0.239	0.026	2.839
9.10	0.199	-0.140	0.713	0.239	0.245	4.029
9.12	0.194	-0.108	0.795	0.253	0.309	-0.322
9.14	0.195	-0.082	-0.092	0.256	0.187	-3.108
9.16	0.193	-0.117	-0.742	0.259	0.101	-2.195
9.18	0.190	-0.135	-0.403	0.258	0.104	-0.936
9.20	0.187	-0.134	0.106	0.264	0.080	-0.311
9.22	0.185	-0.127	0.542	0.260	0.099	-0.047
9.24	0.181	-0.111	0.912	0.269	0.089	-0.271
