Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
0.98	0.247	0.182	0.674	0.228	0.021	0.204
1.00	0.257	0.212	-1.669	0.227	-0.037	0.152
1.02	0.259	0.087	-2.606	0.224	0.010	0.580
1.04	0.258	0.049	-0.977	0.228	0.032	-0.823
1.06	0.260	0.065	0.191	0.227	-0.031	-1.732
1.08	0.261	0.072	0.687	0.226	-0.082	-0.658
1.10	0.263	0.094	0.758	0.223	-0.072	1.164
1.12	0.264	0.124	-0.226	0.223	-0.013	1.890
1.14	0.269	0.103	-1.826	0.222	0.039	0.854
1.16	0.270	0.015	-1.773	0.225	0.036	-0.899
1.18	0.268	-0.015	0.303	0.225	-0.018	-1.674
1.20	0.267	0.059	1.038	0.224	-0.069	-0.666
1.22	0.272	0.079	-0.578	0.220	-0.043	0.461
1.24	0.272	0.023	-1.813	0.223	-0.030	0.662
1.26	0.272	-0.019	-1.799	0.219	-0.015	0.549
1.28	0.271	-0.065	-0.804	0.222	0.012	-0.397
1.30	0.269	-0.066	0.793	0.221	-0.031	-1.264
1.32	0.267	-0.005	1.046	0.221	-0.084	-0.236
1.34	0.270	0.010	-0.283	0.215	-0.030	0.551
1.36	0.269	-0.032	-1.108	0.222	-0.038	0.351
1.38	0.268	-0.055	-1.065	0.214	-0.047	1.205
1.40	0.267	-0.067	-1.128	0.217	0.046	0.486
1.42	0.265	-0.094	-1.256	0.219	-0.010	-0.919
1.44	0.263	-0.141	-0.447	0.216	-0.029	-0.818
1.46	0.258	-0.123	0.730	0.217	-0.038	-0.914
1.48	0.258	-0.069	0.130	0.214	-0.050	-1.369
1.50	0.258	-0.108	-1.050	0.216	-0.093	-1.691
1.52	0.253	-0.147	-0.722	0.212	-0.176	0.500
1.54	0.250	-0.120	-0.706	0.205	-0.067	2.543
1.56	0.251	-0.200	0.301	0.211	-0.030	2.376
1.58	0.239	-0.141	2.302	0.203	0.033	1.601
1.60	0.243	-0.006	0.073	0.212	0.090	-1.535
1.62	0.245	-0.119	-2.857	0.212	-0.081	-2.381
1.64	0.239	-0.232	-1.159	0.204	-0.057	-0.753
1.66	0.231	-0.175	1.218	0.211	-0.062	-0.727
1.68	0.232	-0.125	1.160	0.204	-0.138	1.298
1.70	0.227	-0.116	0.333	0.200	0.001	2.516
1.72	0.228	-0.107	-0.660	0.206	0.050	0.159
1.74	0.225	-0.192	0.394	0.205	-0.037	-0.675
1.76	0.216	-0.097	1.638	0.201	-0.011	-0.232
1.78	0.222	-0.050	-0.265	0.205	0.012	-1.647
1.80	0.217	-0.134	-1.131	0.206	-0.111	-1.460
1.82	0.215	-0.129	-0.576	0.197	-0.118	1.476
1.84	0.212	-0.148	-0.188	0.197	0.011	1.874
1.86	0.208	-0.138	0.244	0.201	0.016	-0.049
1.88	0.206	-0.123	0.020	0.200	-0.063	0.678
1.90	0.204	-0.140	0.008	0.195	0.006	2.874
1.92	0.201	-0.153	1.203	0.199	0.145	1.337
1.94	0.196	-0.082	1.867	0.206	0.059	-0.361
1.96	0.198	-0.041	0.916	0.199	0.085	-0.226
1.98	0.196	-0.043	-0.172	0.210	0.060	-0.421
2.00	0.197	-0.071	-0.294	0.200	0.056	0.066
2.02	0.192	-0.071	0.380	0.211	0.100	-0.954
2.04	0.193	-0.037	0.317	0.208	-0.019	-0.565
2.06	0.192	-0.050	-0.155	0.206	0.062	0.458
2.08	0.191	-0.052	-0.280	0.213	0.064	-0.963
2.10	0.190	-0.062	-0.258	0.211	-0.030	-0.276
2.12	0.189	-0.081	0.553	0.207	0.031	1.151
2.14	0.185	-0.039	1.255	0.213	0.083	-0.053
2.16	0.187	0.006	0.410	0.214	0.011	-0.598
2.18	0.187	-0.033	-0.085	0.211	0.027	0.160
2.20	0.185	-0.018	0.325	0.215	0.037	0.259
2.22	0.187	-0.010	0.463	0.213	0.031	0.628
2.24	0.185	-0.016	1.220	0.215	0.067	0.803
2.26	0.184	0.049	1.425	0.217	0.060	1.114
2.28	0.188	0.072	0.331	0.217	0.092	1.967
2.30	0.188	0.049	-0.247	0.219	0.184	0.773
2.32	0.189	0.045	-0.105	0.227	0.163	-2.039
2.34	0.190	0.046	0.062	0.227	0.046	-2.442
2.36	0.191	0.053	0.016	0.226	0.023	-0.746
2.38	0.192	0.055	-0.331	0.228	0.039	0.346
2.40	0.194	0.028	-0.158	0.229	0.029	1.538
2.42	0.193	0.035	0.582	0.227	0.113	1.806
2.44	0.194	0.066	0.756	0.234	0.157	-0.434
2.46	0.196	0.073	0.568	0.235	0.081	-2.009
2.48	0.197	0.081	0.606	0.236	0.040	-1.769
2.50	0.199	0.098	0.608	0.238	-0.022	-0.113
2.52	0.202	0.110	0.422	0.232	0.049	0.879
2.54	0.203	0.111	0.413	0.240	0.097	-1.558
2.56	0.206	0.126	0.335	0.241	-0.056	-2.162
2.58	0.209	0.129	-0.083	0.235	-0.076	0.972
2.60	0.210	0.140	-1.095	0.235	0.021	2.690
2.62	0.216	0.090	-1.953	0.237	0.067	2.507
2.64	0.215	-0.006	-0.004	0.237	0.147	0.623
2.66	0.211	0.066	2.870	0.245	0.135	-2.944
2.68	0.216	0.216	1.390	0.246	-0.017	-3.984
2.70	0.226	0.112	-0.011	0.243	-0.126	-0.566
2.72	0.217	0.148	1.069	0.236	-0.043	2.957
2.74	0.231	0.216	-0.284	0.240	0.118	1.285
2.76	0.229	0.146	-1.782	0.247	0.023	-1.251
2.78	0.236	0.111	-1.796	0.240	-0.049	0.689
2.80	0.235	0.036	-0.047	0.240	0.085	1.165
2.82	0.234	0.110	1.671	0.246	0.089	-1.909
2.84	0.240	0.158	0.733	0.246	-0.018	-3.762
2.86	0.242	0.157	-1.197	0.246	-0.161	-1.258
2.88	0.246	0.111	-2.933	0.235	-0.093	2.520
2.90	0.248	-0.011	-2.079	0.242	0.025	2.510
2.92	0.244	-0.040	1.745	0.239	0.049	0.384
2.94	0.243	0.108	3.296	0.245	0.026	-1.356
2.96	0.250	0.175	0.975	0.241	-0.053	-0.950
2.98	0.252	0.145	-1.523	0.240	-0.010	-0.456
3.00	0.257	0.072	-2.122	0.242	-0.039	-1.239
3.02	0.254	0.018	-0.592	0.238	-0.069	-1.581
3.04	0.256	0.062	0.464	0.240	-0.126	-0.816
3.06	0.257	0.067	0.089	0.232	-0.122	0.992
3.08	0.258	0.076	-0.810	0.234	-0.075	2.104
3.10	0.262	0.026	-1.292	0.228	-0.008	1.652
3.12	0.259	-0.010	-0.338	0.234	0.036	-0.842
3.14	0.259	0.022	0.276	0.233	-0.070	-2.175
3.16	0.260	0.040	-0.566	0.229	-0.091	-1.565
3.18	0.263	-0.032	-0.242	0.230	-0.117	-1.178
3.20	0.256	0.000	1.160	0.226	-0.171	0.521
3.22	0.262	0.074	0.119	0.220	-0.096	1.929
3.24	0.263	0.014	-1.351	0.222	-0.016	0.135
3.26	0.262	-0.019	-1.286	0.223	-0.111	-0.920
3.28	0.261	-0.041	-0.963	0.215	-0.115	0.440
3.30	0.260	-0.048	-0.894	0.217	-0.049	0.226
3.32	0.260	-0.065	-1.257	0.216	-0.083	-0.858
3.34	0.259	-0.119	-0.723	0.214	-0.134	0.019
3.36	0.253	-0.114	0.699	0.207	-0.068	0.408
3.38	0.253	-0.065	0.959	0.214	-0.101	0.095
3.40	0.252	-0.065	0.611	0.202	-0.080	0.475
3.42	0.250	-0.038	0.091	0.211	-0.063	0.092
3.44	0.252	-0.065	-0.322	0.201	-0.122	1.368
3.46	0.247	-0.064	-0.328	0.201	0.023	1.185
3.48	0.249	-0.048	-1.561	0.206	0.007	-2.170
3.50	0.247	-0.115	-2.968	0.204	-0.148	-1.900
3.52	0.245	-0.223	-1.759	0.196	-0.131	1.035
3.54	0.236	-0.230	1.413	0.198	-0.061	2.183
3.56	0.233	-0.126	2.841	0.194	0.003	1.202
3.58	0.232	-0.059	1.639	0.200	-0.002	-0.578
3.60	0.233	-0.073	0.508	0.195	-0.063	-0.673
3.62	0.228	-0.061	0.181	0.194	-0.015	-1.014
3.64	0.230	-0.027	-1.412	0.197	-0.096	-1.402
3.66	0.230	-0.144	-1.715	0.190	-0.136	0.815
3.68	0.222	-0.155	0.518	0.188	-0.029	1.641
3.70	0.222	-0.077	0.869	0.191	-0.025	0.733
3.72	0.221	-0.105	0.424	0.188	-0.045	1.382
3.74	0.216	-0.063	-0.046	0.187	0.020	2.241
3.76	0.221	-0.101	-0.704	0.188	0.103	0.676
3.78	0.212	-0.130	0.260	0.194	0.058	-1.412
3.80	0.213	-0.069	0.407	0.191	0.008	-1.760
3.82	0.211	-0.090	-0.388	0.194	-0.039	-0.718
3.84	0.210	-0.124	0.263	0.188	-0.031	0.923
3.86	0.204	-0.059	0.185	0.192	0.022	1.318
3.88	0.210	-0.091	-0.841	0.190	0.043	0.713
3.90	0.201	-0.151	0.526	0.194	0.071	-0.786
3.92	0.200	-0.049	1.112	0.195	-0.035	-0.447
3.94	0.202	-0.088	0.858	0.188	0.045	0.583
3.96	0.194	-0.040	1.474	0.200	0.032	-0.095
3.98	0.200	0.021	0.067	0.191	-0.030	2.015
4.00	0.199	-0.064	-0.136	0.192	0.165	2.002
4.02	0.195	-0.029	1.337	0.204	0.075	0.830
4.04	0.197	0.036	0.868	0.192	0.130	2.008
4.06	0.198	0.035	-0.790	0.207	0.252	-0.700
4.08	0.200	-0.020	-1.474	0.209	0.101	-2.963
4.10	0.197	-0.062	-0.377	0.210	0.011	-0.307
4.12	0.196	-0.034	0.820	0.205	0.105	1.701
4.14	0.195	-0.008	1.060	0.215	0.183	-0.598
4.16	0.195	0.022	0.541	0.216	0.086	-3.168
4.18	0.197	0.016	-0.138	0.218	-0.023	-2.144
4.20	0.196	0.007	-0.304	0.214	-0.058	1.654
4.22	0.197	-0.010	0.144	0.212	0.069	4.138
4.24	0.195	0.007	0.904	0.216	0.199	2.270
4.26	0.197	0.047	0.845	0.223	0.207	-1.762
4.28	0.198	0.031	0.983	0.228	0.061	-2.782
4.30	0.197	0.082	0.983	0.223	0.015	-0.060
4.32	0.201	0.123	-1.160	0.226	0.084	1.681
4.34	0.205	0.035	-2.961	0.227	0.143	0.783
4.36	0.204	-0.081	-1.006	0.233	0.141	-1.374
4.38	0.198	-0.031	2.171	0.235	0.025	-0.942
4.40	0.201	0.080	2.326	0.230	0.073	0.929
4.42	0.204	0.085	1.216	0.238	0.115	0.754
4.44	0.204	0.090	1.297	0.236	0.106	0.289
4.46	0.205	0.153	0.686	0.242	0.111	0.232
4.48	0.212	0.150	-1.061	0.240	0.132	-0.494
4.50	0.213	0.086	-1.782	0.248	0.094	-1.318
4.52	0.215	0.034	-0.550	0.244	0.066	-1.288
4.54	0.212	0.085	0.170	0.251	0.033	-0.624
4.56	0.221	0.049	0.444	0.245	-0.009	1.872
4.58	0.212	0.069	1.760	0.246	0.157	1.960
4.60	0.221	0.190	0.189	0.255	0.161	-1.832
4.62	0.226	0.086	-1.650	0.256	0.038	-3.538
4.64	0.223	0.030	0.141	0.256	-0.066	-1.433
4.66	0.223	0.123	0.669	0.250	-0.046	2.009
4.68	0.230	0.136	-1.661	0.252	0.098	1.854
4.70	0.232	-0.004	-1.508	0.258	0.072	-0.609
4.72	0.227	-0.009	1.964	0.254	0.031	-1.496
4.74	0.228	0.151	2.372	0.258	0.020	-2.460
4.76	0.237	0.167	-0.657	0.258	-0.104	-1.647
4.78	0.237	0.057	-1.279	0.250	-0.055	-0.205
4.80	0.235	0.078	-0.249	0.258	-0.078	0.023
4.82	0.241	0.100	-0.999	0.248	-0.103	2.053
4.84	0.242	0.019	-0.945	0.250	0.021	2.844
4.86	0.239	0.036	0.004	0.250	0.087	0.218
4.88	0.244	0.049	-0.316	0.256	0.054	-3.372
4.90	0.241	0.035	-1.107	0.255	-0.113	-3.799
4.92	0.245	0.005	-1.705	0.249	-0.183	-0.307
4.94	0.243	-0.073	-0.428	0.244	-0.112	2.536
4.96	0.240	-0.061	2.732	0.243	0.012	1.318
4.98	0.237	0.105	2.764	0.249	-0.024	-1.630
5.00	0.248	0.127	-0.637	0.244	-0.143	-0.936
5.02	0.245	0.036	-2.330	0.238	-0.070	0.312
5.04	0.248	-0.027	-1.247	0.243	-0.082	-0.313
5.06	0.242	-0.009	0.010	0.235	-0.093	-0.594
5.08	0.249	-0.004	0.208	0.240	-0.114	-0.656
5.10	0.241	0.003	-0.023	0.230	-0.135	0.119
5.12	0.248	0.023	-1.487	0.233	-0.088	0.131
5.14	0.245	-0.071	-2.155	0.229	-0.139	0.353
5.16	0.244	-0.101	-0.977	0.225	-0.085	0.847
5.18	0.241	-0.127	1.079	0.226	-0.047	-1.012
5.20	0.237	-0.047	2.610	0.226	-0.151	-1.729
5.22	0.239	0.017	2.004	0.218	-0.171	-0.051
5.24	0.238	0.047	0.467	0.218	-0.130	0.757
5.26	0.241	0.063	-2.123	0.214	-0.130	0.856
5.28	0.244	-0.079	-2.668	0.211	-0.059	-0.724
5.30	0.236	-0.110	-0.148	0.215	-0.148	-2.506
5.32	0.238	-0.062	1.395	0.206	-0.250	-0.321
5.34	0.233	-0.017	1.155	0.201	-0.174	2.377
5.36	0.237	0.035	-1.226	0.198	-0.079	1.872
5.38	0.239	-0.106	-1.793	0.200	-0.063	-0.337
5.40	0.230	-0.130	1.500	0.198	-0.145	-0.414
5.42	0.230	0.007	2.545	0.191	-0.115	1.210
5.44	0.233	0.051	0.088	0.193	-0.076	2.018
5.46	0.234	-0.002	-2.038	0.188	-0.012	1.700
5.48	0.233	-0.067	-2.331	0.193	0.025	-0.117
5.50	0.232	-0.148	-0.272	0.191	-0.044	-0.823
5.52	0.223	-0.069	1.356	0.190	-0.041	-0.124
5.54	0.229	0.000	-0.784	0.189	-0.019	-0.446
5.56	0.229	-0.136	-1.552	0.191	-0.056	-0.814
5.58	0.221	-0.151	1.114	0.186	-0.081	-0.031
5.60	0.219	-0.019	0.951	0.186	-0.053	0.693
5.62	0.224	-0.058	-1.260	0.185	-0.042	0.977
5.64	0.218	-0.146	-0.382	0.184	-0.018	1.192
5.66	0.216	-0.116	2.169	0.184	0.021	0.653
5.68	0.211	-0.006	2.574	0.186	0.026	-0.592
5.70	0.217	0.050	0.142	0.186	-0.034	-0.471
5.72	0.216	-0.042	-0.912	0.182	-0.010	0.423
5.74	0.212	-0.004	-1.090	0.186	0.007	0.331
5.76	0.218	-0.057	-2.061	0.183	0.009	-0.001
5.78	0.210	-0.138	-0.586	0.186	0.005	-0.240
5.80	0.210	-0.087	1.309	0.184	-0.021	0.423
5.82	0.209	-0.091	3.111	0.184	0.023	0.993
5.84	0.203	0.065	3.153	0.185	0.043	0.607
5.86	0.212	0.147	-1.473	0.186	0.047	0.320
5.88	0.215	-0.041	-3.763	0.188	0.025	1.188
5.90	0.209	-0.143	-0.156	0.185	0.088	2.121
5.92	0.204	-0.036	3.120	0.191	0.169	0.517
5.94	0.207	0.108	1.175	0.195	0.123	-1.605
5.96	0.214	0.023	-1.532	0.196	0.045	-1.297
5.98	0.208	-0.059	-0.039	0.194	0.051	-0.101
6.00	0.208	0.021	1.644	0.197	0.100	-1.032
6.02	0.209	0.086	0.286	0.202	0.006	-1.750
6.04	0.214	0.022	-0.996	0.197	-0.047	0.656
6.06	0.208	-0.008	-0.122	0.196	0.060	2.111
6.08	0.212	0.063	-0.638	0.202	0.084	1.741
6.10	0.216	-0.055	-0.257	0.200	0.090	2.566
6.12	0.205	-0.006	2.290	0.203	0.190	2.725
6.14	0.213	0.135	0.779	0.208	0.278	-0.334
6.16	0.217	0.027	-1.031	0.218	0.190	-3.582
6.18	0.211	0.037	-0.580	0.218	0.011	-1.520
6.20	0.218	0.048	-1.654	0.212	0.078	2.656
6.22	0.216	-0.075	-0.679	0.218	0.249	1.376
6.24	0.210	0.018	0.586	0.228	0.189	-2.300
6.26	0.221	-0.023	0.781	0.228	0.055	-1.945
6.28	0.208	-0.011	3.163	0.227	0.056	0.816
6.30	0.216	0.172	2.289	0.228	0.165	0.688
6.32	0.220	0.136	-0.912	0.237	0.122	-1.070
6.34	0.222	0.093	-2.373	0.233	0.049	0.052
6.36	0.225	-0.009	-1.500	0.236	0.106	1.822
6.38	0.218	0.023	0.074	0.237	0.176	1.246
6.40	0.226	0.033	-0.079	0.244	0.204	-1.324
6.42	0.220	0.026	-0.485	0.249	0.090	-2.392
6.44	0.228	0.008	-0.560	0.246	0.021	0.247
6.46	0.221	-0.040	1.208	0.245	0.129	1.626
6.48	0.222	0.062	2.509	0.253	0.175	-0.835
6.50	0.224	0.133	0.626	0.255	0.090	-3.225
6.52	0.230	0.092	-1.617	0.257	-0.011	-2.981
6.54	0.228	0.020	-1.828	0.254	-0.068	-0.690
6.56	0.230	0.012	-1.283	0.252	-0.043	1.762
6.58	0.230	-0.036	-0.390	0.250	0.057	1.764
6.60	0.227	-0.030	1.474	0.257	0.068	-0.041
6.62	0.227	0.074	1.216	0.255	-0.009	0.474
6.64	0.234	0.020	0.671	0.252	0.076	1.447
6.66	0.225	0.064	1.297	0.259	0.140	-0.999
6.68	0.235	0.140	-0.904	0.263	-0.019	-1.345
6.70	0.235	0.033	-3.199	0.253	0.020	0.728
6.72	0.236	-0.049	-2.774	0.263	0.113	-1.214
6.74	0.232	-0.096	-1.191	0.263	-0.009	-3.772
6.76	0.232	-0.109	0.960	0.262	-0.134	-2.236
6.78	0.226	-0.027	1.681	0.255	-0.125	0.837
6.80	0.232	0.009	0.227	0.257	-0.082	3.050
6.82	0.228	-0.062	0.471	0.250	0.039	2.896
6.84	0.226	0.003	1.716	0.259	0.108	-0.847
6.86	0.229	0.047	1.228	0.258	-0.015	-3.797
6.88	0.229	0.060	0.242	0.257	-0.090	-4.268
6.90	0.231	0.074	-1.458	0.256	-0.221	-2.509
6.92	0.234	-0.026	-1.896	0.247	-0.254	2.102
6.94	0.228	-0.044	-0.395	0.241	-0.097	4.627
6.96	0.231	-0.006	-0.215	0.244	0.026	2.529
6.98	0.230	-0.059	0.128	0.245	0.036	-1.360
7.00	0.226	0.001	0.239	0.247	-0.050	-4.011
7.02	0.232	-0.024	-0.728	0.245	-0.210	-2.627
7.04	0.226	-0.061	-0.296	0.235	-0.215	1.376
7.06	0.228	-0.023	-0.412	0.232	-0.055	1.189
7.08	0.227	-0.078	-0.374	0.238	-0.110	-1.649
7.10	0.223	-0.047	-0.064	0.228	-0.184	-1.844
7.12	0.226	-0.080	0.222	0.229	-0.211	-0.393
7.14	0.218	-0.024	0.127	0.221	-0.245	3.076
7.16	0.228	-0.082	0.266	0.215	-0.068	5.155
7.18	0.213	-0.057	2.093	0.218	0.080	1.853
7.20	0.223	0.056	1.489	0.223	0.028	-2.524
7.22	0.218	0.031	-0.317	0.221	-0.111	-3.165
7.24	0.224	0.020	-1.211	0.215	-0.136	-1.613
7.26	0.220	-0.044	-0.857	0.215	-0.133	-1.212
7.28	0.221	-0.020	-0.059	0.213	-0.232	0.953
7.30	0.220	-0.028	-0.179	0.201	-0.112	3.420
7.32	0.219	-0.023	-0.542	0.208	0.015	1.112
7.34	0.219	-0.028	-1.524	0.206	-0.063	-1.668
7.36	0.221	-0.131	-0.486	0.204	-0.107	-2.177
7.38	0.211	-0.099	2.464	0.202	-0.148	-2.116
7.40	0.214	0.070	1.164	0.200	-0.224	-0.340
7.42	0.220	-0.016	-1.665	0.191	-0.199	2.833
7.44	0.213	-0.096	-0.453	0.189	-0.050	3.228
7.46	0.212	-0.044	1.334	0.191	-0.019	1.127
7.48	0.211	-0.002	1.598	0.189	-0.021	-0.485
7.50	0.212	0.040	0.851	0.191	-0.059	-1.065
7.52	0.215	0.019	0.466	0.186	-0.092	-0.138
7.54	0.212	0.034	1.024	0.186	-0.062	0.767
7.56	0.215	0.094	0.172	0.184	-0.049	1.028
7.58	0.218	0.064	-1.614	0.183	-0.003	0.436
7.60	0.218	-0.016	-1.429	0.186	-0.024	-0.468
7.62	0.216	-0.008	-0.407	0.183	-0.054	0.034
7.64	0.219	-0.026	0.418	0.182	-0.027	0.759
7.66	0.213	0.016	0.806	0.182	-0.005	0.710
7.68	0.220	0.039	-0.279	0.182	0.005	0.424
7.70	0.216	-0.014	-0.474	0.182	0.007	0.283
7.72	0.218	-0.003	0.374	0.182	0.013	0.323
7.74	0.217	-0.009	1.492	0.182	0.025	0.198
7.76	0.215	0.087	1.166	0.184	0.022	0.052
7.78	0.222	0.097	-1.511	0.183	0.020	0.196
7.80	0.222	-0.035	-1.571	0.184	0.028	0.484
7.82	0.217	-0.037	1.234	0.185	0.041	0.719
7.84	0.218	0.087	1.249	0.186	0.046	1.225
7.86	0.225	0.065	-0.834	0.185	0.109	0.861
7.88	0.222	-0.022	0.046	0.192	0.110	-0.799
7.90	0.220	0.047	1.796	0.191	0.048	-1.145
7.92	0.224	0.101	1.415	0.192	0.054	-0.834
7.94	0.225	0.119	0.053	0.194	-0.006	0.339
7.96	0.229	0.110	-1.766	0.189	0.072	1.266
7.98	0.230	0.038	-2.712	0.198	0.111	-0.477
8.00	0.231	-0.038	-1.587	0.197	0.008	-0.390
8.02	0.228	-0.083	1.895	0.195	0.048	1.547
8.04	0.223	0.085	3.161	0.198	0.124	1.342
8.06	0.234	0.142	-0.058	0.202	0.117	0.469
8.08	0.232	0.056	-2.281	0.202	0.118	0.465
8.10	0.236	0.004	-2.365	0.206	0.126	0.957
8.12	0.233	-0.089	-0.025	0.206	0.172	0.970
8.14	0.227	0.036	1.115	0.215	0.162	0.947
8.16	0.238	0.007	0.087	0.212	0.193	1.348
8.18	0.228	-0.010	0.869	0.221	0.268	-0.548
8.20	0.235	0.044	1.443	0.226	0.182	-2.751
8.22	0.230	0.085	0.698	0.228	0.112	-2.782
8.24	0.241	0.056	0.355	0.231	0.028	-0.901
8.26	0.231	0.071	0.943	0.226	0.074	1.108
8.28	0.242	0.154	-0.888	0.233	0.155	-0.238
8.30	0.242	0.040	-2.772	0.238	0.048	-1.037
8.32	0.242	-0.021	-1.969	0.233	0.028	1.501
8.34	0.240	-0.042	-0.823	0.235	0.172	1.477
8.36	0.240	-0.027	-0.472	0.244	0.134	-0.501
8.38	0.240	-0.068	0.085	0.240	0.106	-0.735
8.40	0.236	-0.059	1.935	0.248	0.086	-0.224
8.42	0.235	0.045	2.122	0.242	0.100	0.381
8.44	0.240	0.070	0.252	0.251	0.153	-1.049
8.46	0.239	0.050	-1.508	0.253	0.015	-0.813
8.48	0.243	-0.015	-1.977	0.247	0.077	1.033
8.50	0.238	-0.071	-0.451	0.256	0.142	-0.585
8.52	0.238	-0.030	0.913	0.257	0.056	-2.328
8.54	0.237	0.018	-0.078	0.257	-0.008	-1.817
8.56	0.240	-0.027	-1.445	0.255	-0.008	-1.257
8.58	0.236	-0.058	-1.987	0.258	-0.055	-0.552
8.60	0.239	-0.132	-1.247	0.252	-0.064	1.311
8.62	0.228	-0.120	0.191	0.253	0.016	2.046
8.64	0.234	-0.101	0.669	0.252	0.086	-0.048
8.66	0.225	-0.102	1.244	0.261	0.012	-1.981
8.68	0.228	-0.041	1.157	0.253	-0.085	-0.005
8.70	0.224	-0.013	-0.518	0.252	0.015	1.960
8.72	0.231	-0.097	-0.637	0.256	0.056	1.195
8.74	0.218	-0.102	1.879	0.255	0.071	-0.260
8.76	0.224	0.025	2.354	0.259	0.048	-1.935
8.78	0.222	0.041	0.403	0.258	-0.024	-2.659
8.80	0.225	0.056	-2.338	0.257	-0.076	-2.302
8.82	0.227	-0.064	-4.163	0.255	-0.127	-1.169
8.84	0.223	-0.206	-1.561	0.252	-0.150	1.046
8.86	0.214	-0.151	2.277	0.247	-0.073	2.477
8.88	0.216	-0.038	2.868	0.249	0.010	1.050
8.90	0.215	-0.020	2.158	0.250	-0.013	-1.303
8.92	0.214	0.052	0.837	0.249	-0.072	-2.232
8.94	0.219	0.049	-1.924	0.247	-0.141	-1.218
8.96	0.218	-0.064	-2.935	0.242	-0.143	0.749
8.98	0.214	-0.092	-2.557	0.240	-0.067	0.805
9.00	0.216	-0.161	-1.824	0.241	-0.066	-1.057
9.02	0.208	-0.223	1.225	0.239	-0.166	-0.726
9.04	0.202	-0.096	3.250	0.231	-0.117	0.488
9.06	0.205	0.010	0.917	0.235	-0.086	-0.679
9.08	0.208	-0.080	-0.806	0.230	-0.148	-1.626
9.10	0.199	-0.094	0.427	0.229	-0.192	-0.791
9.12	0.202	-0.025	0.491	0.221	-0.195	0.998
9.14	0.201	-0.070	0.448	0.220	-0.149	2.586
9.16	0.197	-0.038	1.511	0.215	-0.077	2.989
9.18	0.199	0.017	1.299	0.216	0.032	0.639
9.20	0.199	0.021	0.527	0.220	-0.022	-2.717
9.22	0.198	0.069	-1.476	0.218	-0.190	-1.262
9.24	0.205	-0.039	-3.083	0.206	-0.104	1.657
9.26	0.197	-0.156	-0.202	0.214	-0.020	0.447
