Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
0.64	0.247	-0.073	-0.225	0.233	-0.105	-0.128
0.66	0.245	-0.079	-0.209	0.229	-0.107	1.149
0.68	0.244	-0.081	-0.217	0.227	-0.012	0.440
0.70	0.242	-0.088	-0.203	0.232	-0.066	-1.201
0.72	0.240	-0.091	-0.124	0.224	-0.119	-0.398
0.74	0.238	-0.089	-0.237	0.225	-0.090	0.761
0.76	0.236	-0.096	-0.471	0.221	-0.056	0.605
0.78	0.235	-0.111	-0.498	0.223	-0.044	-0.535
0.80	0.232	-0.135	0.258	0.220	-0.095	-0.953
0.82	0.228	-0.099	0.893	0.219	-0.113	0.005
0.84	0.229	-0.069	0.155	0.215	-0.083	0.572
0.86	0.226	-0.093	-0.662	0.216	-0.074	0.396
0.88	0.224	-0.106	-0.963	0.212	-0.074	0.349
0.90	0.223	-0.144	-0.494	0.212	-0.047	-0.245
0.92	0.218	-0.147	0.935	0.211	-0.093	-0.415
0.94	0.216	-0.097	1.832	0.207	-0.079	0.143
0.96	0.214	-0.040	1.164	0.209	-0.074	0.241
0.98	0.215	-0.036	-0.245	0.205	-0.083	0.749
1.00	0.214	-0.076	-0.559	0.204	-0.033	0.723
1.02	0.211	-0.074	-0.076	0.205	-0.021	-0.554
1.04	0.210	-0.066	0.020	0.205	-0.097	-0.102
1.06	0.209	-0.072	0.042	0.198	-0.046	1.264
1.08	0.207	-0.070	0.210	0.203	-0.003	0.845
1.10	0.206	-0.062	0.306	0.199	-0.015	0.419
1.12	0.205	-0.055	0.306	0.202	0.016	-0.180
1.14	0.204	-0.049	0.251	0.201	-0.032	-0.307
1.16	0.203	-0.045	0.185	0.199	-0.010	0.204
1.18	0.202	-0.044	0.242	0.201	-0.005	0.090
1.20	0.201	-0.037	0.381	0.199	-0.026	0.839
1.22	0.201	-0.027	0.434	0.199	0.017	1.830
1.24	0.200	-0.018	0.385	0.199	0.083	1.314
1.26	0.200	-0.010	0.277	0.203	0.092	-0.183
1.28	0.200	-0.006	0.177	0.205	0.036	-0.260
1.30	0.200	-0.006	0.214	0.202	0.081	-0.204
1.32	0.199	-0.001	0.381	0.209	0.070	-1.490
1.34	0.200	0.011	0.464	0.208	-0.035	-0.457
1.36	0.200	0.021	0.405	0.204	0.011	1.968
1.38	0.200	0.028	0.284	0.206	0.138	0.655
1.40	0.201	0.032	0.167	0.215	0.065	-1.697
1.42	0.202	0.032	0.183	0.209	-0.039	0.492
1.44	0.202	0.037	0.317	0.208	0.070	3.360
1.46	0.203	0.046	0.389	0.213	0.159	3.249
1.48	0.204	0.055	0.330	0.214	0.255	0.444
1.50	0.205	0.061	0.181	0.226	0.204	-3.457
1.52	0.207	0.062	0.050	0.226	0.008	-2.725
1.54	0.208	0.060	0.105	0.220	0.058	-0.099
1.56	0.209	0.064	0.283	0.228	0.110	-1.434
1.58	0.210	0.074	0.321	0.230	-0.046	-0.956
1.60	0.212	0.080	0.184	0.221	0.019	1.586
1.62	0.214	0.081	0.004	0.231	0.070	1.997
1.64	0.215	0.082	-0.288	0.225	0.101	2.099
1.66	0.217	0.070	-0.493	0.234	0.184	0.619
1.68	0.218	0.059	-0.406	0.235	0.124	-0.840
1.70	0.220	0.030	0.635	0.237	0.130	-1.355
1.72	0.217	0.087	1.390	0.242	0.074	-1.823
1.74	0.224	0.135	0.054	0.240	0.024	-0.775
1.76	0.225	0.087	-1.139	0.241	0.049	-0.082
1.78	0.227	0.041	-0.310	0.242	0.051	-0.510
1.80	0.225	0.067	0.937	0.244	0.029	-0.872
1.82	0.229	0.118	0.535	0.245	-0.035	0.716
1.84	0.232	0.097	-0.400	0.238	0.066	1.913
1.86	0.233	0.084	-0.621	0.249	0.119	-0.200
1.88	0.235	0.074	-0.736	0.246	0.025	-1.153
1.90	0.236	0.038	-0.069	0.246	0.051	-1.169
1.92	0.235	0.065	0.766	0.250	-0.003	-1.649
1.94	0.239	0.101	0.215	0.246	-0.046	-0.755
1.96	0.240	0.077	-0.521	0.247	-0.025	-0.222
1.98	0.242	0.062	-0.547	0.246	-0.042	-0.180
2.00	0.243	0.054	-0.428	0.245	-0.039	0.025
2.02	0.244	0.047	-0.314	0.244	-0.035	-0.075
2.04	0.244	0.040	-0.154	0.244	-0.042	-0.163
2.06	0.245	0.041	-0.060	0.243	-0.044	-0.170
2.08	0.246	0.041	-0.151	0.242	-0.046	-0.294
2.10	0.247	0.037	-0.311	0.241	-0.056	-0.379
2.12	0.248	0.028	-0.426	0.240	-0.060	-0.498
2.14	0.248	0.016	-0.356	0.239	-0.079	-0.480
2.16	0.248	0.010	-0.131	0.236	-0.085	-0.224
2.18	0.248	0.014	-0.062	0.235	-0.083	-0.176
2.20	0.249	0.013	-0.254	0.233	-0.089	-0.275
2.22	0.249	0.004	-0.432	0.232	-0.094	-0.404
2.24	0.249	-0.007	-0.443	0.229	-0.104	-0.527
2.26	0.249	-0.021	-0.144	0.228	-0.117	-0.516
2.28	0.248	-0.013	0.142	0.225	-0.140	0.098
2.30	0.248	-0.004	-0.072	0.221	-0.104	0.397
2.32	0.248	-0.016	-0.305	0.222	-0.107	-0.047
2.34	0.247	-0.021	-0.336	0.217	-0.131	0.406
2.36	0.247	-0.028	-0.370	0.215	-0.074	0.235
2.38	0.246	-0.038	-0.305	0.216	-0.106	-0.508
2.40	0.246	-0.045	-0.081	0.210	-0.136	0.379
2.42	0.244	-0.040	0.075	0.208	-0.074	0.570
2.44	0.244	-0.035	-0.046	0.209	-0.091	-0.074
2.46	0.243	-0.041	-0.197	0.205	-0.098	0.079
2.48	0.242	-0.045	-0.260	0.205	-0.092	0.354
2.50	0.241	-0.053	-0.224	0.201	-0.077	0.401
2.52	0.240	-0.057	-0.071	0.202	-0.056	-0.378
2.54	0.239	-0.054	-0.010	0.200	-0.106	-0.547
2.56	0.238	-0.055	-0.038	0.196	-0.104	0.449
2.58	0.237	-0.056	-0.060	0.195	-0.075	0.972
2.60	0.236	-0.057	-0.085	0.194	-0.059	1.196
2.62	0.235	-0.061	-0.022	0.193	-0.029	1.260
2.64	0.233	-0.059	0.083	0.192	0.009	0.538
2.66	0.232	-0.056	0.091	0.194	0.004	-0.604
2.68	0.231	-0.054	0.004	0.193	-0.046	-0.390
2.70	0.230	-0.055	-0.106	0.190	-0.024	0.456
2.72	0.229	-0.062	-0.032	0.193	-0.011	0.653
2.74	0.227	-0.058	0.120	0.190	0.005	0.673
2.76	0.227	-0.051	-0.005	0.193	0.017	0.559
2.78	0.226	-0.055	-0.226	0.191	0.028	0.417
2.80	0.224	-0.063	-0.286	0.194	0.034	0.223
2.82	0.223	-0.085	0.375	0.192	0.036	0.140
2.84	0.220	-0.043	0.735	0.196	0.039	0.108
2.86	0.222	-0.018	-0.385	0.194	0.026	0.577
2.88	0.221	-0.066	-1.029	0.195	0.079	0.437
2.90	0.220	-0.120	0.780	0.199	0.058	-0.166
2.92	0.212	-0.031	2.372	0.198	0.019	1.241
2.94	0.218	0.051	0.753	0.196	0.124	1.785
2.96	0.218	-0.004	-0.902	0.204	0.167	-0.784
2.98	0.217	-0.032	-0.663	0.206	0.064	-2.081
3.00	0.216	-0.032	-0.183	0.205	0.020	-0.480
3.02	0.216	-0.023	-0.195	0.206	0.033	1.781
3.04	0.215	-0.035	-0.424	0.205	0.118	2.729
3.06	0.215	-0.063	0.260	0.211	0.201	0.894
3.08	0.211	-0.023	0.913	0.216	0.150	-1.017
3.10	0.215	-0.008	0.745	0.216	0.127	-1.318
3.12	0.211	0.000	0.662	0.222	0.092	-1.039
3.14	0.214	0.035	-0.135	0.220	0.042	1.055
3.16	0.214	-0.000	-1.028	0.219	0.165	1.704
3.18	0.214	-0.043	-0.330	0.229	0.169	-0.232
3.20	0.211	-0.014	0.535	0.227	0.128	-1.057
3.22	0.214	-0.006	0.754	0.234	0.109	-1.064
3.24	0.210	0.012	0.941	0.232	0.063	0.078
3.26	0.214	0.055	0.046	0.234	0.129	0.544
3.28	0.214	0.012	-0.701	0.239	0.105	0.026
3.30	0.214	0.005	-0.445	0.238	0.108	0.235
3.32	0.215	-0.014	0.225	0.243	0.136	-0.412
3.34	0.212	0.014	0.912	0.245	0.093	-0.962
3.36	0.215	0.049	0.393	0.246	0.061	-0.061
3.38	0.216	0.031	-0.233	0.245	0.108	0.130
3.40	0.216	0.025	-0.258	0.252	0.097	-0.888
3.42	0.216	0.021	-0.227	0.250	0.044	-0.786
3.44	0.217	0.019	-0.292	0.252	0.050	-0.067
3.46	0.217	0.009	-0.335	0.252	0.067	-0.401
3.48	0.217	0.004	-0.209	0.256	0.043	-1.225
3.50	0.218	-0.013	0.465	0.254	0.007	-1.451
3.52	0.216	0.021	1.065	0.256	-0.024	-1.055
3.54	0.218	0.062	0.236	0.253	-0.075	0.868
3.56	0.220	0.035	-0.799	0.249	0.032	1.699
3.58	0.220	0.010	-0.911	0.256	0.078	-0.995
3.60	0.220	-0.020	-0.199	0.257	-0.041	-2.387
3.62	0.218	0.005	0.460	0.252	-0.088	-0.783
3.64	0.220	0.033	-0.208	0.251	-0.042	-0.109
3.66	0.222	-0.039	0.479	0.253	-0.080	-0.039
3.68	0.215	0.032	1.853	0.246	-0.054	0.219
3.70	0.223	0.104	0.388	0.251	-0.039	-0.854
3.72	0.223	0.040	-0.810	0.247	-0.107	-1.174
3.74	0.223	0.033	-0.460	0.245	-0.100	-0.810
3.76	0.224	0.031	-0.330	0.243	-0.120	-0.954
3.78	0.224	0.025	-0.321	0.241	-0.180	0.570
3.80	0.225	0.016	-0.305	0.233	-0.101	2.064
3.82	0.225	0.007	-0.048	0.237	-0.024	0.533
3.84	0.225	0.017	0.070	0.235	-0.086	-0.874
3.86	0.226	0.017	-0.108	0.232	-0.100	-0.700
3.88	0.226	0.013	-0.231	0.231	-0.112	-0.415
3.90	0.227	-0.009	0.323	0.228	-0.116	-0.093
3.92	0.224	0.023	0.945	0.226	-0.107	-0.203
3.94	0.228	0.060	0.248	0.224	-0.119	-0.528
3.96	0.228	0.030	-0.375	0.221	-0.138	-0.402
3.98	0.228	0.027	-0.273	0.218	-0.136	-0.120
4.00	0.229	0.022	-0.179	0.216	-0.149	0.409
4.02	0.229	0.021	-0.113	0.211	-0.122	0.945
4.04	0.230	0.019	-0.147	0.211	-0.086	0.343
4.06	0.230	0.014	-0.106	0.209	-0.105	-0.450
4.08	0.230	0.011	0.085	0.207	-0.116	-0.617
4.10	0.230	0.019	0.175	0.205	-0.146	0.030
4.12	0.231	0.024	0.021	0.200	-0.133	1.336
4.14	0.231	0.019	-0.076	0.198	-0.059	1.127
4.16	0.232	0.015	0.046	0.199	-0.055	-0.409
4.18	0.232	0.022	0.096	0.197	-0.111	-0.482
4.20	0.233	0.024	-0.061	0.193	-0.108	0.859
4.22	0.233	0.017	-0.094	0.192	-0.042	0.923
4.24	0.233	0.016	0.051	0.194	-0.051	0.097
4.26	0.233	0.021	0.109	0.190	-0.071	0.462
4.28	0.234	0.025	-0.022	0.189	-0.023	0.490
4.30	0.235	0.020	-0.159	0.190	-0.038	0.092
4.32	0.235	0.014	-0.078	0.187	-0.045	0.683
4.34	0.235	0.015	0.090	0.187	-0.010	1.204
4.36	0.235	0.021	0.080	0.187	0.026	0.815
4.38	0.236	0.021	-0.047	0.190	0.023	0.295
4.40	0.236	0.018	-0.115	0.188	0.027	0.192
4.42	0.237	0.015	-0.134	0.190	0.044	-0.348
4.44	0.237	0.011	-0.064	0.191	0.002	-0.331
4.46	0.237	0.011	0.074	0.189	0.008	0.657
4.48	0.237	0.016	0.113	0.191	0.042	1.140
4.50	0.238	0.019	0.002	0.191	0.062	1.220
4.52	0.238	0.016	-0.139	0.193	0.085	1.321
4.54	0.238	0.012	-0.210	0.194	0.129	0.750
4.56	0.239	0.006	-0.171	0.199	0.129	-0.427
4.58	0.239	0.003	-0.036	0.200	0.095	-0.866
4.60	0.239	0.006	0.026	0.202	0.087	-0.813
4.62	0.239	0.006	0.001	0.204	0.055	-0.264
4.64	0.239	0.007	-0.071	0.204	0.061	0.922
4.66	0.239	0.005	-0.201	0.206	0.103	1.487
4.68	0.239	-0.004	-0.185	0.208	0.146	0.892
4.70	0.239	-0.006	-0.033	0.212	0.158	-0.512
4.72	0.239	-0.003	0.006	0.216	0.091	-0.471
4.74	0.239	-0.004	-0.054	0.214	0.109	0.829
4.76	0.239	-0.005	-0.133	0.219	0.166	0.451
4.78	0.239	-0.008	-0.245	0.222	0.144	-0.662
4.80	0.239	-0.017	-0.234	0.225	0.115	-0.849
4.82	0.238	-0.020	-0.121	0.227	0.100	-0.562
4.84	0.238	-0.020	-0.094	0.229	0.098	-0.333
4.86	0.237	-0.023	-0.102	0.231	0.092	-0.225
4.88	0.237	-0.027	-0.003	0.233	0.072	0.486
4.90	0.236	-0.021	-0.007	0.232	0.112	1.077
4.92	0.236	-0.021	-0.251	0.238	0.149	0.165
4.94	0.235	-0.035	-0.311	0.240	0.111	-0.556
4.96	0.235	-0.042	-0.025	0.241	0.119	-0.937
4.98	0.233	-0.033	0.139	0.246	0.081	-1.477
5.00	0.233	-0.028	-0.059	0.244	0.034	-0.812
5.02	0.232	-0.035	-0.265	0.245	0.049	-0.104
5.04	0.232	-0.044	-0.228	0.247	0.043	0.022
5.06	0.230	-0.049	0.003	0.247	0.048	0.119
5.08	0.230	-0.040	0.057	0.249	0.057	-0.208
5.10	0.229	-0.041	-0.117	0.250	0.035	-0.295
5.12	0.228	-0.047	-0.208	0.250	0.036	-0.036
5.14	0.227	-0.053	-0.167	0.251	0.042	-0.206
5.16	0.226	-0.053	-0.169	0.251	0.044	-1.018
5.18	0.225	-0.054	-0.408	0.254	-0.004	-1.562
5.20	0.224	-0.066	-0.676	0.251	-0.050	-0.744
5.22	0.223	-0.101	-0.031	0.251	-0.033	0.108
5.24	0.219	-0.087	1.378	0.250	-0.024	0.061
5.26	0.218	-0.012	1.265	0.250	-0.026	-0.306
5.28	0.220	-0.006	-0.197	0.249	-0.039	-0.604
5.30	0.219	-0.043	-0.725	0.249	-0.055	-0.616
5.32	0.218	-0.057	-0.253	0.247	-0.068	-0.384
5.34	0.216	-0.050	0.182	0.246	-0.072	-0.075
5.36	0.216	-0.036	-0.024	0.244	-0.067	0.008
5.38	0.215	-0.045	-0.514	0.243	-0.065	-0.312
5.40	0.214	-0.061	-0.738	0.241	-0.077	-0.786
5.42	0.213	-0.095	-0.082	0.240	-0.091	-1.342
5.44	0.209	-0.063	0.581	0.239	-0.148	-0.938
5.46	0.211	-0.049	0.358	0.233	-0.158	0.761
5.48	0.208	-0.066	0.752	0.231	-0.109	1.962
5.50	0.207	-0.028	1.403	0.228	-0.042	1.393
5.52	0.206	0.016	0.947	0.231	-0.028	-0.412
5.54	0.209	0.024	-0.137	0.229	-0.082	-1.233
5.56	0.208	-0.006	-0.544	0.227	-0.106	-0.734
5.58	0.208	-0.013	-0.246	0.224	-0.105	-0.297
5.60	0.208	-0.011	-0.060	0.223	-0.108	-0.227
5.62	0.207	-0.010	-0.048	0.220	-0.120	-0.067
5.64	0.207	-0.013	-0.032	0.217	-0.105	-0.155
5.66	0.207	-0.016	0.187	0.216	-0.117	-0.483
5.68	0.206	-0.008	0.504	0.213	-0.144	-0.053
5.70	0.206	0.008	0.602	0.209	-0.131	0.832
5.72	0.207	0.023	0.355	0.207	-0.073	0.283
5.74	0.208	0.025	-0.025	0.209	-0.127	0.012
5.76	0.208	0.016	-0.186	0.200	-0.118	1.429
5.78	0.208	0.016	-0.169	0.202	-0.032	1.206
5.80	0.209	0.010	-0.063	0.201	-0.025	-0.719
5.82	0.209	-0.007	0.839	0.203	-0.101	-0.943
5.84	0.207	0.048	1.465	0.195	-0.116	1.106
5.86	0.211	0.090	0.445	0.197	-0.027	1.938
5.88	0.212	0.059	-0.357	0.196	-0.002	1.080
5.90	0.213	0.051	-0.147	0.196	0.023	-0.181
5.92	0.214	0.055	0.097	0.198	-0.024	-0.732
5.94	0.215	0.063	-0.002	0.195	-0.042	0.296
5.96	0.216	0.062	-0.461	0.195	-0.002	0.907
5.98	0.218	0.048	-0.955	0.195	0.024	0.319
6.00	0.219	0.003	-0.392	0.197	0.005	-0.070
6.02	0.217	0.007	1.280	0.195	-0.005	0.607
6.04	0.218	0.069	2.183	0.196	0.030	1.259
6.06	0.220	0.133	1.279	0.196	0.071	0.769
6.08	0.225	0.134	-0.338	0.200	0.076	-0.435
6.10	0.226	0.093	-0.835	0.200	0.039	-0.901
6.12	0.228	0.082	-0.407	0.201	0.011	-0.015
6.14	0.229	0.082	-0.058	0.200	0.029	1.280
6.16	0.231	0.086	0.011	0.201	0.091	1.297
6.18	0.232	0.084	-0.057	0.204	0.104	0.199
6.20	0.234	0.084	-0.127	0.206	0.086	-0.460
6.22	0.236	0.079	-0.212	0.208	0.074	-0.511
6.24	0.237	0.072	-0.160	0.209	0.066	-0.354
6.26	0.239	0.071	-0.027	0.211	0.045	0.395
6.28	0.240	0.074	-0.023	0.209	0.080	1.122
6.30	0.242	0.072	-0.124	0.214	0.120	0.540
6.32	0.243	0.068	-0.205	0.216	0.102	-0.177
6.34	0.244	0.063	-0.245	0.217	0.101	-0.430
6.36	0.246	0.057	-0.212	0.220	0.088	-0.644
6.38	0.247	0.054	-0.126	0.221	0.070	-0.500
6.40	0.248	0.054	-0.119	0.223	0.051	0.309
6.42	0.249	0.051	-0.211	0.222	0.084	1.017
6.44	0.250	0.046	-0.336	0.226	0.121	0.438
6.46	0.251	0.038	-0.505	0.228	0.101	-0.199
6.48	0.251	0.025	-0.588	0.229	0.099	-0.332
6.50	0.252	0.014	-0.539	0.232	0.085	-0.411
6.52	0.252	-0.013	0.160	0.232	0.100	-1.047
6.54	0.250	0.019	0.821	0.238	0.050	-1.755
6.56	0.253	0.053	0.075	0.235	-0.027	-0.097
6.58	0.253	0.023	-0.773	0.233	0.046	1.475
6.60	0.254	0.000	-0.740	0.237	0.092	0.486
6.62	0.253	-0.010	-0.426	0.239	0.066	-0.693
6.64	0.253	-0.012	-0.243	0.240	0.040	-0.890
6.66	0.253	-0.018	-0.205	0.240	0.021	-0.508
6.68	0.252	-0.019	-0.251	0.240	0.022	-0.136
6.70	0.252	-0.024	-0.434	0.241	0.023	-0.114
6.72	0.252	-0.041	-0.419	0.241	0.021	-0.290
6.74	0.250	-0.046	-0.176	0.242	0.009	-0.384
6.76	0.250	-0.043	-0.112	0.241	0.003	-0.381
6.78	0.249	-0.047	-0.215	0.242	-0.004	-0.443
6.80	0.248	-0.053	-0.310	0.241	-0.017	-0.392
6.82	0.247	-0.061	-0.347	0.241	-0.022	-0.241
6.84	0.245	-0.069	-0.245	0.240	-0.023	-0.240
6.86	0.244	-0.071	-0.105	0.241	-0.030	-0.330
6.88	0.242	-0.071	-0.090	0.239	-0.040	-0.280
6.90	0.241	-0.073	-0.165	0.239	-0.038	-0.363
6.92	0.239	-0.078	-0.235	0.238	-0.055	-0.392
6.94	0.238	-0.083	-0.270	0.236	-0.061	-0.130
6.96	0.236	-0.091	-0.199	0.235	-0.056	-0.048
6.98	0.234	-0.092	-0.069	0.234	-0.052	-0.442
7.00	0.232	-0.090	-0.073	0.234	-0.075	-0.778
7.02	0.231	-0.096	-0.069	0.231	-0.091	-0.696
7.04	0.228	-0.095	-0.009	0.230	-0.116	-0.024
7.06	0.227	-0.096	0.017	0.225	-0.088	0.435
7.08	0.224	-0.091	-0.139	0.227	-0.076	-0.019
7.10	0.223	-0.098	-0.357	0.223	-0.093	-0.224
7.12	0.221	-0.109	-0.294	0.224	-0.117	0.756
7.14	0.220	-0.131	0.600	0.216	-0.061	1.506
7.16	0.214	-0.084	1.385	0.221	0.004	-0.265
7.18	0.216	-0.035	0.446	0.220	-0.077	-1.639
7.20	0.214	-0.068	-0.494	0.217	-0.129	-0.152
7.22	0.213	-0.081	-0.343	0.213	-0.099	1.887
7.24	0.211	-0.083	0.008	0.211	0.018	0.925
7.26	0.209	-0.075	0.185	0.217	-0.017	-1.916
7.28	0.208	-0.071	0.150	0.213	-0.138	-1.497
7.30	0.207	-0.071	0.195	0.208	-0.118	0.766
7.32	0.205	-0.069	0.430	0.207	-0.052	1.009
7.34	0.204	-0.051	0.528	0.208	-0.063	0.530
7.36	0.203	-0.040	0.318	0.204	-0.068	1.262
7.38	0.202	-0.040	0.177	0.203	0.006	1.137
7.40	0.201	-0.037	0.206	0.206	0.016	-0.524
7.42	0.201	-0.033	0.274	0.205	-0.034	-1.329
7.44	0.200	-0.025	0.276	0.204	-0.075	-0.435
7.46	0.200	-0.021	0.261	0.201	-0.058	0.984
7.48	0.199	-0.017	0.371	0.202	-0.018	1.581
7.50	0.199	-0.006	0.447	0.200	0.008	1.692
7.52	0.199	0.004	0.387	0.201	0.092	-0.054
7.54	0.199	0.011	0.266	0.208	0.014	-1.999
7.56	0.199	0.014	0.157	0.201	-0.068	-0.507
7.58	0.200	0.013	0.232	0.202	-0.003	0.987
7.60	0.200	0.021	0.428	0.202	0.020	0.630
7.62	0.200	0.035	0.439	0.203	0.015	0.557
7.64	0.201	0.042	0.273	0.203	0.009	1.700
7.66	0.202	0.046	0.043	0.202	0.079	2.800
7.68	0.203	0.044	-0.133	0.205	0.190	0.971
7.70	0.204	0.038	-0.108	0.214	0.131	-1.502
7.72	0.205	0.023	0.534	0.210	0.058	-1.052
7.74	0.204	0.063	1.016	0.213	0.099	-0.771
7.76	0.208	0.097	0.162	0.217	0.055	-1.383
7.78	0.210	0.047	0.173	0.215	0.014	-0.717
7.80	0.208	0.084	0.961	0.216	0.013	0.520
7.82	0.213	0.121	0.293	0.215	0.035	1.713
7.84	0.214	0.095	-0.410	0.216	0.110	1.521
7.86	0.216	0.089	-0.489	0.221	0.121	0.107
7.88	0.218	0.081	-0.646	0.222	0.094	-0.506
7.90	0.220	0.052	-0.284	0.224	0.088	-0.476
7.92	0.219	0.068	0.222	0.226	0.074	-0.253
7.94	0.223	0.068	0.495	0.227	0.077	0.033
7.96	0.221	0.070	1.316	0.229	0.081	0.055
7.98	0.224	0.143	1.067	0.230	0.076	0.121
8.00	0.229	0.142	-0.419	0.231	0.087	0.089
8.02	0.231	0.100	-0.841	0.234	0.102	-0.812
8.04	0.232	0.089	-0.366	0.238	0.032	-0.814
8.06	0.234	0.093	-0.090	0.233	0.048	0.101
8.08	0.236	0.093	-0.127	0.239	0.072	-0.385
8.10	0.238	0.088	-0.232	0.238	0.023	-0.501
8.12	0.239	0.081	-0.256	0.239	0.038	-0.104
8.14	0.241	0.079	-0.336	0.240	0.033	-0.248
8.16	0.243	0.074	-0.611	0.240	0.026	-0.300
8.18	0.244	0.053	-0.717	0.241	0.017	-0.230
8.20	0.245	0.019	0.254	0.241	0.016	-0.097
8.22	0.243	0.065	1.098	0.241	0.019	-0.202
8.24	0.248	0.104	0.141	0.242	0.010	-0.419
8.26	0.249	0.067	-0.781	0.242	-0.003	-0.412
8.28	0.250	0.050	-0.757	0.241	-0.009	-0.285
8.30	0.251	0.036	-0.537	0.241	-0.013	-0.248
8.32	0.251	0.029	-0.266	0.241	-0.017	-0.294
8.34	0.252	0.028	-0.186	0.241	-0.021	-0.449
8.36	0.252	0.025	-0.275	0.240	-0.039	-0.428
8.38	0.253	0.019	-0.431	0.239	-0.044	-0.171
8.40	0.253	0.007	-0.517	0.238	-0.037	-0.249
8.42	0.253	-0.007	-0.345	0.238	-0.055	-0.327
8.44	0.253	-0.011	-0.010	0.236	-0.058	-0.074
8.46	0.253	-0.003	0.102	0.235	-0.053	-0.040
8.48	0.253	-0.000	-0.112	0.234	-0.065	0.121
8.50	0.253	-0.007	-0.390	0.232	-0.032	-0.384
8.52	0.253	-0.019	-0.532	0.234	-0.069	-1.280
8.54	0.252	-0.033	-0.434	0.229	-0.118	-0.680
8.56	0.251	-0.037	-0.248	0.228	-0.101	0.193
8.58	0.251	-0.039	-0.219	0.226	-0.091	0.316
8.60	0.250	-0.047	-0.194	0.224	-0.086	0.208
8.62	0.249	-0.047	-0.165	0.222	-0.085	0.085
8.64	0.248	-0.049	-0.316	0.221	-0.082	-0.047
8.66	0.247	-0.061	-0.474	0.219	-0.087	-0.134
8.68	0.245	-0.070	-0.490	0.217	-0.088	-0.136
8.70	0.244	-0.079	-0.455	0.216	-0.093	-0.079
8.72	0.243	-0.106	0.267	0.214	-0.096	0.139
8.74	0.238	-0.067	0.877	0.211	-0.085	0.232
8.76	0.240	-0.034	-0.088	0.210	-0.080	0.017
8.78	0.239	-0.076	-0.833	0.208	-0.084	-0.240
8.80	0.236	-0.089	-0.596	0.207	-0.087	-0.534
8.82	0.235	-0.113	0.240	0.206	-0.118	-0.138
8.84	0.230	-0.077	0.913	0.202	-0.111	1.073
8.86	0.232	-0.041	0.023	0.200	-0.069	1.901
8.88	0.230	-0.078	-0.760	0.198	-0.008	1.430
8.90	0.229	-0.095	-0.493	0.201	0.010	-0.116
8.92	0.227	-0.112	0.439	0.200	-0.030	-0.914
8.94	0.223	-0.069	1.001	0.199	-0.041	-0.915
8.96	0.224	-0.041	0.203	0.199	-0.074	-0.415
8.98	0.222	-0.069	-0.313	0.196	-0.072	0.725
9.00	0.221	-0.072	-0.075	0.195	-0.031	1.271
9.02	0.219	-0.069	0.125	0.195	-0.007	1.121
9.04	0.218	-0.062	0.136	0.195	0.009	0.951
9.06	0.217	-0.064	0.138	0.194	0.045	0.205
9.08	0.215	-0.060	0.258	0.198	0.020	-0.509
9.10	0.215	-0.049	0.165	0.196	-0.015	0.460
9.12	0.214	-0.049	-0.066	0.196	0.033	1.571
9.14	0.213	-0.058	0.001	0.197	0.090	0.921
9.16	0.211	-0.057	0.406	0.201	0.089	-0.566
9.18	0.210	-0.036	0.553	0.202	0.026	-0.384
