,mass A,,
t,x,y,
0.000,-1.451E-2,-0.102
0.017,-1.016E-2,-0.102
0.034,-7.448E-3,-0.102
0.051,-7.430E-3,-0.102
0.067,-1.008E-2,-0.102
0.084,-1.435E-2,-0.102
0.101,-1.801E-2,-0.102
0.118,-1.907E-2,-0.102
0.135,-1.668E-2,-0.102
0.152,-1.255E-2,-0.102
0.168,-8.738E-3,-0.102
0.185,-7.212E-3,-0.102
0.202,-8.344E-3,-0.102
0.219,-1.189E-2,-0.102
0.236,-1.606E-2,-0.102
0.253,-1.885E-2,-0.102
0.269,-1.836E-2,-0.102
0.286,-1.492E-2,-0.102
0.303,-1.075E-2,-0.102
0.320,-7.802E-3,-0.102
0.337,-7.444E-3,-0.102
0.354,-9.736E-3,-0.102
0.371,-1.380E-2,-0.102
0.387,-1.758E-2,-0.102
0.404,-1.899E-2,-0.102
0.421,-1.708E-2,-0.102
0.438,-1.316E-2,-0.102
0.455,-9.317E-3,-0.102
0.472,-7.421E-3,-0.102
0.488,-8.162E-3,-0.102
0.505,-1.138E-2,-0.102
0.522,-1.546E-2,-0.102
0.539,-1.852E-2,-0.102
0.556,-1.853E-2,-0.102
0.573,-1.547E-2,-0.102
0.589,-1.140E-2,-0.102
0.606,-8.193E-3,-0.102
0.623,-7.476E-3,-0.102
0.640,-9.392E-3,-0.102
0.657,-1.321E-2,-0.102
0.674,-1.700E-2,-0.102
0.691,-1.882E-2,-0.102
0.707,-1.743E-2,-0.102
0.724,-1.380E-2,-0.102
0.741,-9.871E-3,-0.102
0.758,-7.626E-3,-0.102
0.775,-8.038E-3,-0.102
0.792,-1.093E-2,-0.102
0.808,-1.498E-2,-0.102
0.825,-1.808E-2,-0.102
0.842,-1.860E-2,-0.102
0.859,-1.596E-2,-0.102
0.876,-1.205E-2,-0.102
0.893,-8.657E-3,-0.102
0.909,-7.548E-3,-0.102
0.926,-9.034E-3,-0.102
0.943,-1.255E-2,-0.102
0.960,-1.635E-2,-0.102
0.977,-1.857E-2,-0.102
0.994,-1.767E-2,-0.102
1.011,-1.433E-2,-0.102
1.027,-1.040E-2,-0.102
1.044,-7.899E-3,-0.102
1.061,-7.870E-3,-0.102
