,mass A,,
t,x,y,
0.000,-2.613E-2,-8.084E-2
0.017,-2.597E-2,-8.090E-2
0.034,-2.598E-2,-8.086E-2
0.051,-2.608E-2,-8.079E-2
0.067,-2.615E-2,-8.076E-2
0.084,-2.614E-2,-8.082E-2
0.101,-2.619E-2,-8.085E-2
0.118,-2.637E-2,-8.079E-2
0.135,-2.648E-2,-8.076E-2
0.152,-2.646E-2,-8.073E-2
0.168,-2.652E-2,-8.078E-2
0.185,-2.638E-2,-8.083E-2
0.202,-2.626E-2,-8.086E-2
0.219,-2.622E-2,-8.083E-2
0.236,-2.602E-2,-8.084E-2
0.253,-2.575E-2,-8.092E-2
0.269,-2.567E-2,-8.097E-2
0.286,-2.564E-2,-8.100E-2
0.303,-2.555E-2,-8.092E-2
0.320,-2.558E-2,-8.087E-2
0.337,-2.558E-2,-8.086E-2
0.354,-2.579E-2,-8.086E-2
0.371,-2.611E-2,-8.082E-2
0.387,-2.637E-2,-8.073E-2
0.404,-2.673E-2,-8.067E-2
0.421,-2.702E-2,-8.067E-2
0.438,-2.727E-2,-8.067E-2
0.455,-2.749E-2,-8.064E-2
0.472,-2.758E-2,-8.063E-2
0.488,-2.765E-2,-8.063E-2
0.505,-2.768E-2,-8.064E-2
0.522,-2.763E-2,-8.067E-2
0.539,-2.758E-2,-8.065E-2
0.556,-2.747E-2,-8.064E-2
0.573,-2.729E-2,-8.063E-2
0.589,-2.710E-2,-8.068E-2
0.606,-2.687E-2,-8.069E-2
0.623,-2.669E-2,-8.069E-2
0.640,-2.657E-2,-8.067E-2
0.657,-2.643E-2,-8.068E-2
0.674,-2.646E-2,-8.073E-2
0.691,-2.655E-2,-8.075E-2
0.707,-2.653E-2,-8.074E-2
0.724,-2.664E-2,-8.071E-2
0.741,-2.677E-2,-8.068E-2
0.758,-2.684E-2,-8.068E-2
0.775,-2.698E-2,-8.067E-2
0.792,-2.709E-2,-8.066E-2
0.808,-2.718E-2,-8.060E-2
0.825,-2.723E-2,-8.058E-2
0.842,-2.723E-2,-8.061E-2
0.859,-2.723E-2,-8.060E-2
0.876,-2.721E-2,-8.061E-2
0.893,-2.713E-2,-8.062E-2
0.909,-2.699E-2,-8.063E-2
0.926,-2.684E-2,-8.069E-2
0.943,-2.669E-2,-8.072E-2
0.960,-2.660E-2,-8.072E-2
0.977,-2.650E-2,-8.072E-2
0.994,-2.646E-2,-8.072E-2
1.011,-2.639E-2,-8.070E-2
1.027,-2.637E-2,-8.070E-2
1.044,-2.636E-2,-8.069E-2
1.061,-2.648E-2,-8.066E-2
1.078,-2.654E-2,-8.062E-2
1.095,-2.665E-2,-8.063E-2
1.112,-2.673E-2,-8.060E-2
1.128,-2.682E-2,-8.060E-2
1.145,-2.687E-2,-8.062E-2
1.162,-2.686E-2,-8.061E-2
1.179,-2.686E-2,-8.065E-2
1.196,-2.687E-2,-8.066E-2
1.213,-2.687E-2,-8.068E-2
1.229,-2.690E-2,-8.067E-2
1.246,-2.689E-2,-8.068E-2
1.263,-2.687E-2,-8.068E-2
1.280,-2.683E-2,-8.068E-2
1.297,-2.681E-2,-8.065E-2
1.314,-2.681E-2,-8.064E-2
1.331,-2.680E-2,-8.063E-2
1.347,-2.677E-2,-8.062E-2
1.364,-2.675E-2,-8.064E-2
1.381,-2.675E-2,-8.064E-2
1.398,-2.673E-2,-8.064E-2
1.415,-2.678E-2,-8.063E-2
1.432,-2.673E-2,-8.067E-2
1.448,-2.671E-2,-8.067E-2
1.465,-2.672E-2,-8.068E-2
1.482,-2.677E-2,-8.069E-2
1.499,-2.674E-2,-8.067E-2
1.516,-2.676E-2,-8.067E-2
1.533,-2.674E-2,-8.065E-2
1.549,-2.674E-2,-8.065E-2
1.566,-2.675E-2,-8.064E-2
1.583,-2.670E-2,-8.064E-2
1.600,-2.668E-2,-8.065E-2
1.617,-2.669E-2,-8.065E-2
1.634,-2.663E-2,-8.067E-2
1.651,-2.663E-2,-8.066E-2
1.667,-2.666E-2,-8.064E-2
1.684,-2.666E-2,-8.066E-2
1.701,-2.669E-2,-8.068E-2
1.718,-2.668E-2,-8.070E-2
1.735,-2.671E-2,-8.068E-2
1.752,-2.670E-2,-8.066E-2
1.768,-2.665E-2,-8.066E-2
1.785,-2.666E-2,-8.067E-2
