,mass A,,
t,x,y,
0.000,-1.134E-2,-0.101
0.017,-7.112E-3,-0.101
0.034,-5.681E-3,-0.101
0.051,-7.354E-3,-0.101
0.067,-1.178E-2,-0.101
0.084,-1.658E-2,-0.101
0.101,-2.035E-2,-0.101
0.118,-2.162E-2,-0.101
0.135,-2.013E-2,-0.101
0.152,-1.623E-2,-0.101
0.168,-1.122E-2,-0.101
0.185,-7.334E-3,-0.101
0.202,-5.872E-3,-0.101
0.219,-7.448E-3,-0.101
0.236,-1.141E-2,-0.101
0.253,-1.640E-2,-0.101
0.269,-2.013E-2,-0.101
0.286,-2.144E-2,-0.101
0.303,-2.000E-2,-0.101
0.320,-1.632E-2,-0.101
0.337,-1.163E-2,-0.101
0.354,-7.513E-3,-0.101
0.371,-6.005E-3,-0.101
0.387,-7.511E-3,-0.101
0.404,-1.138E-2,-0.101
0.421,-1.619E-2,-0.101
0.438,-1.990E-2,-0.101
0.455,-2.132E-2,-0.101
0.472,-2.000E-2,-0.101
0.488,-1.641E-2,-0.101
0.505,-1.161E-2,-0.101
0.522,-7.747E-3,-0.101
0.539,-6.170E-3,-0.101
0.556,-7.482E-3,-0.101
0.573,-1.128E-2,-0.101
0.589,-1.601E-2,-0.101
0.606,-1.966E-2,-0.101
0.623,-2.108E-2,-0.101
0.640,-1.986E-2,-0.101
0.657,-1.640E-2,-0.101
0.674,-1.173E-2,-0.101
0.691,-7.936E-3,-0.101
0.707,-6.347E-3,-0.101
0.724,-7.551E-3,-0.101
0.741,-1.114E-2,-0.101
0.758,-1.571E-2,-0.101
0.775,-1.935E-2,-0.101
0.792,-2.091E-2,-0.101
0.808,-1.984E-2,-0.101
0.825,-1.643E-2,-0.101
0.842,-1.196E-2,-0.101
0.859,-8.209E-3,-0.101
0.876,-6.540E-3,-0.101
0.893,-7.623E-3,-0.101
0.909,-1.104E-2,-0.101
0.926,-1.550E-2,-0.101
0.943,-1.914E-2,-0.101
0.960,-2.073E-2,-0.101
0.977,-1.977E-2,-0.101
0.994,-1.656E-2,-0.101
1.011,-1.219E-2,-0.101
1.027,-8.462E-3,-0.101
1.044,-6.728E-3,-0.101
1.061,-7.660E-3,-0.101
1.078,-1.094E-2,-0.101
1.095,-1.523E-2,-0.101
1.112,-1.889E-2,-0.101
1.128,-2.055E-2,-0.101
1.145,-1.972E-2,-0.101
1.162,-1.675E-2,-0.101
1.179,-1.248E-2,-0.101
1.196,-8.724E-3,-0.101
1.213,-6.888E-3,-0.101
1.229,-7.665E-3,-0.101
1.246,-1.078E-2,-0.101
1.263,-1.500E-2,-0.101
1.280,-1.852E-2,-0.101
1.297,-2.037E-2,-0.101
1.314,-1.958E-2,-0.101
1.331,-1.676E-2,-0.101
1.347,-1.281E-2,-0.101
1.364,-8.914E-3,-0.101
1.381,-7.049E-3,-0.101
1.398,-7.661E-3,-0.101
1.415,-1.059E-2,-0.101
1.432,-1.467E-2,-0.101
1.448,-1.817E-2,-0.101
1.465,-2.011E-2,-0.101
1.482,-1.956E-2,-0.101
1.499,-1.687E-2,-0.101
1.516,-1.286E-2,-0.101
1.533,-9.203E-3,-0.101
1.549,-7.255E-3,-0.101
1.566,-7.712E-3,-0.101
1.583,-1.042E-2,-0.101
1.600,-1.437E-2,-0.101
1.617,-1.789E-2,-0.101
1.634,-1.982E-2,-0.101
1.651,-1.948E-2,-0.101
1.667,-1.695E-2,-0.101
1.684,-1.306E-2,-0.101
1.701,-9.453E-3,-0.101
1.718,-7.398E-3,-0.101
1.735,-7.680E-3,-0.101
1.752,-1.019E-2,-0.101
1.768,-1.400E-2,-0.101
