,mass A,,
t,x,y,
0.000,-1.209E-2,-0.101
0.017,-7.982E-3,-0.101
0.034,-5.740E-3,-0.101
0.051,-5.862E-3,-0.101
0.067,-8.324E-3,-0.101
0.084,-1.241E-2,-0.101
0.101,-1.679E-2,-0.101
0.118,-1.990E-2,-0.101
0.135,-2.040E-2,-0.101
0.152,-1.804E-2,-0.101
0.168,-1.389E-2,-0.101
0.185,-9.591E-3,-0.101
0.202,-6.487E-3,-0.101
0.219,-5.655E-3,-0.101
0.236,-7.187E-3,-0.101
0.253,-1.070E-2,-0.101
0.270,-1.511E-2,-0.101
0.286,-1.880E-2,-0.101
0.303,-2.040E-2,-0.101
0.320,-1.917E-2,-0.101
0.337,-1.562E-2,-0.101
0.354,-1.127E-2,-0.101
0.371,-7.637E-3,-0.101
0.388,-5.882E-3,-0.101
0.404,-6.430E-3,-0.101
0.421,-9.212E-3,-0.101
0.438,-1.334E-2,-0.101
0.455,-1.742E-2,-0.101
0.472,-1.996E-2,-0.101
0.489,-1.989E-2,-0.101
0.505,-1.733E-2,-0.101
0.522,-1.320E-2,-0.101
0.539,-9.113E-3,-0.101
0.556,-6.488E-3,-0.101
0.573,-6.088E-3,-0.101
0.590,-7.946E-3,-0.101
0.607,-1.168E-2,-0.101
0.623,-1.585E-2,-0.101
0.640,-1.910E-2,-0.101
0.657,-2.020E-2,-0.101
0.674,-1.854E-2,-0.101
0.691,-1.500E-2,-0.101
0.708,-1.082E-2,-0.101
0.725,-7.485E-3,-0.101
0.741,-6.136E-3,-0.101
0.758,-7.026E-3,-0.101
0.775,-1.005E-2,-0.101
0.792,-1.407E-2,-0.101
0.809,-1.780E-2,-0.101
0.826,-1.989E-2,-0.101
0.842,-1.942E-2,-0.101
0.859,-1.666E-2,-0.101
0.876,-1.259E-2,-0.101
0.893,-8.765E-3,-0.101
0.910,-6.583E-3,-0.101
0.927,-6.540E-3,-0.101
0.944,-8.624E-3,-0.101
0.960,-1.236E-2,-0.101
0.977,-1.626E-2,-0.101
0.994,-1.914E-2,-0.101
1.011,-1.979E-2,-0.101
1.028,-1.786E-2,-0.101
1.045,-1.428E-2,-0.101
1.062,-1.034E-2,-0.101
1.078,-7.441E-3,-0.101
1.095,-6.407E-3,-0.101
1.112,-7.635E-3,-0.101
1.129,-1.070E-2,-0.101
1.146,-1.464E-2,-0.101
1.163,-1.803E-2,-0.101
1.179,-1.971E-2,-0.101
1.196,-1.884E-2,-0.101
1.213,-1.585E-2,-0.101
1.230,-1.201E-2,-0.101
1.247,-8.534E-3,-0.101
1.264,-6.732E-3,-0.101
1.281,-6.981E-3,-0.101
1.297,-9.288E-3,-0.101
1.314,-1.294E-2,-0.101
1.331,-1.664E-2,-0.101
1.348,-1.917E-2,-0.101
1.365,-1.941E-2,-0.101
1.382,-1.726E-2,-0.101
1.399,-1.371E-2,-0.101
1.415,-9.986E-3,-0.101
1.432,-7.385E-3,-0.101
1.449,-6.729E-3,-0.101
1.466,-8.150E-3,-0.101
1.483,-1.131E-2,-0.101
1.500,-1.509E-2,-0.101
1.516,-1.819E-2,-0.101
1.533,-1.950E-2,-0.101
1.550,-1.836E-2,-0.101
1.567,-1.539E-2,-0.101
1.584,-1.167E-2,-0.101
1.601,-8.446E-3,-0.101
1.618,-6.928E-3,-0.101
1.634,-7.415E-3,-0.101
1.651,-9.838E-3,-0.101
1.668,-1.341E-2,-0.101
1.685,-1.687E-2,-0.101
1.702,-1.907E-2,-0.101
1.719,-1.902E-2,-0.101
1.736,-1.676E-2,-0.101
1.752,-1.322E-2,-0.101
1.769,-9.805E-3,-0.101
1.786,-7.441E-3,-0.101
1.803,-7.058E-3,-0.101
